# Differential cross section		
# Author: P. Swaczyna	Princeton University	(swaczyna@princeton.edu)
# Date: 	Tue 3 Nov 2020 16:41:06	
# 		
# Elastic collision: H^+ + He^0 -> H^+ + He^0		
# 		
# Red. mass: 	7.4962491838E+8	 eV/c^2
# CM energy: 	1.9952623150E+1	 eV
# Rel speed: 	6.9169349832E+6	 cm/s
# Tot sigma: 	1.0886907443E+2	 a.u.
# Int sigma: 	1.0886838525E+2	 a.u.
# 		
# Columns:		
# the <- scattering angle (rad)		
# dcs <- dsigma/dOmega*2*pi*sin(the) (a.u. = 2.8002852056E-17 cm^2)		
# wei <- weight for cross section integration (approx. width of angle bin)		
# 		
# the	dcs	wei
7.6907532846E-6	2.2678716849E+1	1.9736940383E-5
4.0521979771E-5	1.1944694189E+2	4.5943520243E-5
9.9587300392E-5	2.9297449649E+2	7.2188137769E-5
1.8489884726E-4	5.4086949195E+2	9.8434919423E-5
2.9645680168E-4	8.5687105159E+2	1.2468073282E-4
4.3425968311E-4	1.2297440706E+3	1.5092466531E-4
5.9830531657E-4	1.6451938247E+3	1.7716615272E-4
7.8859101285E-4	2.0912314231E+3	2.0340471372E-4
1.0051136166E-3	2.5617691069E+3	2.2963989267E-4
1.2478695220E-3	3.0507201273E+3	2.5587124334E-4
1.5168546797E-3	3.5413721012E+3	2.8209832342E-4
1.8120645986E-3	4.0121948356E+3	3.0832069259E-4
2.1334943481E-3	4.4565972710E+3	3.3453791144E-4
2.4811385584E-3	4.8731335420E+3	3.6074954110E-4
2.8549914211E-3	5.2420520164E+3	3.8695514312E-4
3.2550466893E-3	5.5533430505E+3	4.1315427928E-4
3.6812976783E-3	5.8110050666E+3	4.3934651156E-4
4.1337372652E-3	5.9988063048E+3	4.6553140213E-4
4.6123578895E-3	6.1186988371E+3	4.9170851331E-4
5.1171515529E-3	6.1691686120E+3	5.1787740760E-4
5.6481098199E-3	6.1462163206E+3	5.4403764760E-4
6.2052238176E-3	6.0567510154E+3	5.7018879612E-4
6.7884842360E-3	5.8988362980E+3	5.9633041614E-4
7.3978813281E-3	5.6815264036E+3	6.2246207073E-4
8.0334049101E-3	5.4081132569E+3	6.4858332323E-4
8.6950443616E-3	5.0873023798E+3	6.7469373705E-4
9.3827886258E-3	4.7278629028E+3	7.0079287589E-4
1.0096626210E-2	4.3378180244E+3	7.2688030358E-4
1.0836545184E-2	3.9284718697E+3	7.5295558414E-4
1.1602533184E-2	3.5092188564E+3	7.7901828182E-4
1.2394577408E-2	3.0902734984E+3	8.0506796108E-4
1.3212664621E-2	2.6815250791E+3	8.3110418659E-4
1.4056781152E-2	2.2917773493E+3	8.5712652325E-4
