# Differential cross section		
# Author: P. Swaczyna	Princeton University	(swaczyna@princeton.edu)
# Date: 	Tue 3 Nov 2020 16:31:45	
# 		
# Elastic collision: H^+ + He^0 -> H^+ + He^0		
# 		
# Red. mass: 	7.4962491838E+8	 eV/c^2
# CM energy: 	3.5481338923E-2	 eV
# Rel speed: 	2.9168472969E+5	 cm/s
# Tot sigma: 	6.0585554028E+2	 a.u.
# Int sigma: 	6.0585554026E+2	 a.u.
# 		
# Columns:		
# the <- scattering angle (rad)		
# dcs <- dsigma/dOmega*2*pi*sin(the) (a.u. = 2.8002852056E-17 cm^2)		
# wei <- weight for cross section integration (approx. width of angle bin)		
# 		
# the	dcs	wei
7.6907532846E-6	2.2790847420E+0	1.9736940383E-5
4.0521979771E-5	1.2008237126E+1	4.5943520243E-5
9.9587300392E-5	2.9510523070E+1	7.2188137769E-5
1.8489884726E-4	5.4784948963E+1	9.8434919423E-5
2.9645680168E-4	8.7818702035E+1	1.2468073282E-4
4.3425968311E-4	1.2858346149E+2	1.5092466531E-4
5.9830531657E-4	1.7702705406E+2	1.7716615272E-4
7.8859101285E-4	2.3306326667E+2	2.0340471372E-4
1.0051136166E-3	2.9656051402E+2	2.2963989267E-4
1.2478695220E-3	3.6733019066E+2	2.5587124334E-4
1.5168546797E-3	4.4511586751E+2	2.8209832342E-4
1.8120645986E-3	5.2958485602E+2	3.0832069259E-4
2.1334943481E-3	6.2032396628E+2	3.3453791144E-4
2.4811385584E-3	7.1684141296E+2	3.6074954110E-4
2.8549914211E-3	8.1857663416E+2	3.8695514312E-4
3.2550466893E-3	9.2491914088E+2	4.1315427928E-4
3.6812976783E-3	1.0352363097E+3	4.3934651156E-4
4.1337372652E-3	1.1489082691E+3	4.6553140213E-4
4.6123578895E-3	1.2653658796E+3	4.9170851331E-4
5.1171515529E-3	1.3841256413E+3	5.1787740760E-4
5.6481098199E-3	1.5048137629E+3	5.4403764760E-4
6.2052238176E-3	1.6271713004E+3	5.7018879612E-4
6.7884842360E-3	1.7510339118E+3	5.9633041614E-4
7.3978813281E-3	1.8762838118E+3	6.2246207073E-4
8.0334049101E-3	2.0027779128E+3	6.4858332323E-4
8.6950443616E-3	2.1302640984E+3	6.7469373705E-4
9.3827886258E-3	2.2583053653E+3	7.0079287589E-4
1.0096626210E-2	2.3862364749E+3	7.2688030358E-4
1.0836545184E-2	2.5131764543E+3	7.5295558414E-4
1.1602533184E-2	2.6381099179E+3	7.7901828182E-4
1.2394577408E-2	2.7600301976E+3	8.0506796108E-4
1.3212664621E-2	2.8781115251E+3	8.3110418659E-4
1.4056781152E-2	2.9918550949E+3	8.5712652325E-4
1.4926912893E-2	3.1011470069E+3	8.8313453619E-4
1.5823045305E-2	3.2061847328E+3	9.0912779076E-4
1.6745163410E-2	3.3072736177E+3	9.3510585261E-4
