# Differential cross section		
# Author: P. Swaczyna	Princeton University	(swaczyna@princeton.edu)
# Date: 	Tue 3 Nov 2020 16:42:39	
# 		
# Elastic collision: H^+ + He^0 -> H^+ + He^0		
# 		
# Red. mass: 	7.4962491838E+8	 eV/c^2
# CM energy: 	1.2589254118E+3	 eV
# Rel speed: 	5.4943167549E+7	 cm/s
# Tot sigma: 	1.6437638003E+1	 a.u.
# Int sigma: 	1.6438906951E+1	 a.u.
# 		
# Columns:		
# the <- scattering angle (rad)		
# dcs <- dsigma/dOmega*2*pi*sin(the) (a.u. = 2.8002852056E-17 cm^2)		
# wei <- weight for cross section integration (approx. width of angle bin)		
# 		
# the	dcs	wei
7.6907532846E-6	1.1055742145E+2	1.9736940383E-5
4.0521979771E-5	5.7884324940E+2	4.5943520243E-5
9.9587300392E-5	1.3801854405E+3	7.2188137769E-5
1.8489884726E-4	2.3959128242E+3	9.8434919423E-5
2.9645680168E-4	3.5130629356E+3	1.2468073282E-4
4.3425968311E-4	4.6071914517E+3	1.5092466531E-4
5.9830531657E-4	5.5057378596E+3	1.7716615272E-4
7.8859101285E-4	6.0900929171E+3	2.0340471372E-4
1.0051136166E-3	6.2613883717E+3	2.2963989267E-4
1.2478695220E-3	5.9688381977E+3	2.5587124334E-4
1.5168546797E-3	5.2467415208E+3	2.8209832342E-4
1.8120645986E-3	4.2098106787E+3	3.0832069259E-4
2.1334943481E-3	3.0373697680E+3	3.3453791144E-4
2.4811385584E-3	1.9344894692E+3	3.6074954110E-4
2.8549914211E-3	1.0760100895E+3	3.8695514312E-4
3.2550466893E-3	5.5305597256E+2	4.1315427928E-4
3.6812976783E-3	3.5468922247E+2	4.3934651156E-4
4.1337372652E-3	3.8635534567E+2	4.6553140213E-4
4.6123578895E-3	5.1812931396E+2	4.9170851331E-4
5.1171515529E-3	6.3606346412E+2	5.1787740760E-4
5.6481098199E-3	6.7386982485E+2	5.4403764760E-4
6.2052238176E-3	6.1918511613E+2	5.7018879612E-4
6.7884842360E-3	4.9805731723E+2	5.9633041614E-4
7.3978813281E-3	3.5238411115E+2	6.2246207073E-4
8.0334049101E-3	2.2062433363E+2	6.4858332323E-4
8.6950443616E-3	1.2652210975E+2	6.7469373705E-4
9.3827886258E-3	7.5930046407E+1	7.0079287589E-4
1.0096626210E-2	6.1095396140E+1	7.2688030358E-4
1.0836545184E-2	6.7518573567E+1	7.5295558414E-4
1.1602533184E-2	8.0680953276E+1	7.7901828182E-4
1.2394577408E-2	9.0639450819E+1	8.0506796108E-4
1.3212664621E-2	9.3315480563E+1	8.3110418659E-4
1.4056781152E-2	8.9265356437E+1	8.5712652325E-4
1.4926912893E-2	8.1363406485E+1	8.8313453619E-4
1.5823045305E-2	7.2642564880E+1	9.0912779076E-4
1.6745163410E-2	6.5088040453E+1	9.3510585261E-4
1.7693251801E-2	5.9375171466E+1	9.6106828758E-4
1.8667294632E-2	5.5170368553E+1	9.8701466182E-4
1.9667275626E-2	5.1947370592E+1	1.0129445417E-3
2.0693178073E-2	4.9094061416E+1	1.0388574939E-3
2.1744984827E-2	4.6366129903E+1	1.0647530855E-3
2.2822678313E-2	4.3649540922E+1	1.0906308836E-3
2.3926240519E-2	4.0989061115E+1	1.1164904558E-3
2.5055653005E-2	3.8456512556E+1	1.1423313699E-3
2.6210896896E-2	3.6093135046E+1	1.1681531941E-3
2.7391952886E-2	3.3909948814E+1	1.1939554970E-3
2.8598801239E-2	3.1900602593E+1	1.2197378472E-3
2.9831421786E-2	3.0030078846E+1	1.2454998140E-3
3.1089793929E-2	2.8282211839E+1	1.2712409668E-3
3.2373896638E-2	2.6663262721E+1	1.2969608754E-3
3.3683708455E-2	2.5139605879E+1	1.3226591101E-3
3.5019207490E-2	2.3714595437E+1	1.3483352414E-3
3.6380371427E-2	2.2387843409E+1	1.3739888402E-3
3.7767177517E-2	2.1144347181E+1	1.3996194778E-3
3.9179602586E-2	1.9979079528E+1	1.4252267258E-3
4.0617623030E-2	1.8887913490E+1	1.4508101565E-3
4.2081214817E-2	1.7866859803E+1	1.4763693421E-3
4.3570353490E-2	1.6909375044E+1	1.5019038556E-3
4.5085014162E-2	1.6005585796E+1	1.5274132703E-3
4.6625171522E-2	1.5164107884E+1	1.5528971598E-3
4.8190799831E-2	1.4367750848E+1	1.5783550984E-3
4.9781872927E-2	1.3625098313E+1	1.6037866605E-3
5.1398364219E-2	1.2919905704E+1	1.6291914212E-3
5.3040246694E-2	1.2259354287E+1	1.6545689559E-3
5.4707492914E-2	1.1638333357E+1	1.6799188405E-3
5.6400075017E-2	1.1052506423E+1	1.7052406515E-3
5.8117964718E-2	1.0500120222E+1	1.7305339655E-3
5.9861133308E-2	9.9795788556E+0	1.7557983600E-3
6.1629551657E-2	9.4877717585E+0	1.7810334128E-3
6.3423190212E-2	9.0219088494E+0	1.8062387021E-3
6.5242019000E-2	8.5856838153E+0	1.8314138067E-3
6.7086007624E-2	8.1692558919E+0	1.8565583060E-3
6.8955125270E-2	7.7798066283E+0	1.8816717796E-3
7.0849340702E-2	7.4072563473E+0	1.9067538080E-3
7.2768622264E-2	7.0565669488E+0	1.9318039720E-3
7.4712937885E-2	6.7253513729E+0	1.9568218529E-3
7.6682255070E-2	6.4110895571E+0	1.9818070327E-3
7.8676540910E-2	6.1130661552E+0	2.0067590939E-3
8.0695762079E-2	5.8307374946E+0	2.0316776194E-3
8.2739884832E-2	5.5633150662E+0	2.0565621928E-3
8.4808875009E-2	5.3088318417E+0	2.0814123983E-3
8.6902698034E-2	5.0677296945E+0	2.1062278206E-3
8.9021318917E-2	4.8397370632E+0	2.1310080450E-3
9.1164702253E-2	4.6217415084E+0	2.1557526574E-3
9.3332812224E-2	4.4153684161E+0	2.1804612443E-3
9.5525612596E-2	4.2202381574E+0	2.2051333928E-3
9.7743066726E-2	4.0335850272E+0	2.2297686905E-3
9.9985137556E-2	3.8560703311E+0	2.2543667257E-3
1.0225178762E-1	3.6875237617E+0	2.2789270875E-3
1.0454297904E-1	3.5272664931E+0	2.3034493653E-3
1.0685867352E-1	3.3746325100E+0	2.3279331494E-3
1.0919883237E-1	3.2293775486E+0	2.3523780306E-3
1.1156341648E-1	3.0913964240E+0	2.3767836004E-3
1.1395238633E-1	2.9590921223E+0	2.4011494510E-3
1.1636570200E-1	2.8343013538E+0	2.4254751751E-3
1.1880332317E-1	2.7139241269E+0	2.4497603662E-3
1.2126520909E-1	2.6005215022E+0	2.4740046186E-3
1.2375131862E-1	2.4921005406E+0	2.4982075270E-3
1.2626161023E-1	2.3881893529E+0	2.5223686871E-3
1.2879604195E-1	2.2891978231E+0	2.5464876949E-3
1.3135457143E-1	2.1949218562E+0	2.5705641475E-3
1.3393715592E-1	2.1050160281E+0	2.5945976426E-3
1.3654375226E-1	2.0191083268E+0	2.6185877784E-3
1.3917431689E-1	1.9370353989E+0	2.6425341541E-3
1.4182880585E-1	1.8587873349E+0	2.6664363695E-3
1.4450717478E-1	1.7837867729E+0	2.6902940251E-3
1.4720937892E-1	1.7126538441E+0	2.7141067224E-3
1.4993537310E-1	1.6440796886E+0	2.7378740632E-3
1.5268511179E-1	1.5787960995E+0	2.7615956505E-3
1.5545854902E-1	1.5167467127E+0	2.7852710878E-3
1.5825563845E-1	1.4571528087E+0	2.8088999795E-3
1.6107633333E-1	1.4000590157E+0	2.8324819307E-3
1.6392058653E-1	1.3454940950E+0	2.8560165473E-3
1.6678835052E-1	1.2932962613E+0	2.8795034361E-3
1.6967957737E-1	1.2432407798E+0	2.9029422044E-3
1.7259421876E-1	1.1953411700E+0	2.9263324607E-3
1.7553222599E-1	1.1496745466E+0	2.9496738141E-3
1.7849354996E-1	1.1058583250E+0	2.9729658744E-3
1.8147814117E-1	1.0639124820E+0	2.9962082525E-3
1.8448594977E-1	1.0237893235E+0	3.0194005599E-3
1.8751692548E-1	9.8515595146E-1	3.0425424091E-3
1.9057101764E-1	9.4838749935E-1	3.0656334132E-3
1.9364817522E-1	9.1319739452E-1	3.0886731866E-3
1.9674834681E-1	8.7937995353E-1	3.1116613440E-3
1.9987148058E-1	8.4692461012E-1	3.1345975014E-3
2.0301752435E-1	8.1577274000E-1	3.1574812755E-3
2.0618642554E-1	7.8581350504E-1	3.1803122838E-3
2.0937813120E-1	7.5710645082E-1	3.2030901448E-3
2.1259258799E-1	7.2981506911E-1	3.2258144779E-3
2.1582974219E-1	7.0345016785E-1	3.2484849032E-3
2.1908953970E-1	6.7816319036E-1	3.2711010421E-3
2.2237192605E-1	6.5391733091E-1	3.2936625164E-3
2.2567684639E-1	6.3063125616E-1	3.3161689492E-3
