# Differential cross section		
# Author: P. Swaczyna	Princeton University	(swaczyna@princeton.edu)
# Date: 	Tue 3 Nov 2020 16:28:31	
# 		
# Elastic collision: H^+ + He^0 -> H^+ + He^0		
# 		
# Red. mass: 	7.4962491838E+8	 eV/c^2
# CM energy: 	9.6605087899E-3	 eV
# Rel speed: 	1.5219966393E+5	 cm/s
# Tot sigma: 	1.0622470725E+3	 a.u.
# Int sigma: 	1.0622470725E+3	 a.u.
# 		
# Columns:		
# the <- scattering angle (rad)		
# dcs <- dsigma/dOmega*2*pi*sin(the) (a.u. = 2.8002852056E-17 cm^2)		
# wei <- weight for cross section integration (approx. width of angle bin)		
# 		
# the	dcs	wei
7.6907532846E-6	1.2021571246E+0	1.9736940383E-5
4.0521979771E-5	6.3340531257E+0	4.5943520243E-5
9.9587300392E-5	1.5566399197E+1	7.2188137769E-5
1.8489884726E-4	2.8900033339E+1	9.8434919423E-5
2.9645680168E-4	4.6332014139E+1	1.2468073282E-4
4.3425968311E-4	6.7855664118E+1	1.5092466531E-4
5.9830531657E-4	9.3458693003E+1	1.7716615272E-4
7.8859101285E-4	1.2312076418E+2	2.0340471372E-4
1.0051136166E-3	1.5681065905E+2	2.2963989267E-4
1.2478695220E-3	1.9448314015E+2	2.5587124334E-4
1.5168546797E-3	2.3607564364E+2	2.8209832342E-4
1.8120645986E-3	2.8150498058E+2	3.0832069259E-4
2.1334943481E-3	3.3066428164E+2	3.3453791144E-4
2.4811385584E-3	3.8342047664E+2	3.6074954110E-4
2.8549914211E-3	4.3961264832E+2	3.8695514312E-4
3.2550466893E-3	4.9905162784E+2	4.1315427928E-4
3.6812976783E-3	5.6152119493E+2	4.3934651156E-4
4.1337372652E-3	6.2678119126E+2	4.6553140213E-4
4.6123578895E-3	6.9457274028E+2	4.9170851331E-4
5.1171515529E-3	7.6462558024E+2	5.1787740760E-4
5.6481098199E-3	8.3666726031E+2	5.4403764760E-4
6.2052238176E-3	9.1043363685E+2	5.7018879612E-4
6.7884842360E-3	9.8567976840E+2	5.9633041614E-4
7.3978813281E-3	1.0621899910E+3	6.2246207073E-4
8.0334049101E-3	1.1397857252E+3	6.4858332323E-4
8.6950443616E-3	1.2183294893E+3	6.7469373705E-4
9.3827886258E-3	1.2977237455E+3	7.0079287589E-4
1.0096626210E-2	1.3779036264E+3	7.2688030358E-4
1.0836545184E-2	1.4588233126E+3	7.5295558414E-4
1.1602533184E-2	1.5404368169E+3	7.7901828182E-4
1.2394577408E-2	1.6226751061E+3	8.0506796108E-4
1.3212664621E-2	1.7054226847E+3	8.3110418659E-4
1.4056781152E-2	1.7884977618E+3	8.5712652325E-4
1.4926912893E-2	1.8716406147E+3	8.8313453619E-4
1.5823045305E-2	1.9545144233E+3	9.0912779076E-4
1.6745163410E-2	2.0367214065E+3	9.3510585261E-4
1.7693251801E-2	2.1178344489E+3	9.6106828758E-4
1.8667294632E-2	2.1974407836E+3	9.8701466182E-4
1.9667275626E-2	2.2751903849E+3	1.0129445417E-3
2.0693178073E-2	2.3508385845E+3	1.0388574939E-3
2.1744984827E-2	2.4242713321E+3	1.0647530855E-3
2.2822678313E-2	2.4955034954E+3	1.0906308836E-3
2.3926240519E-2	2.5646459411E+3	1.1164904558E-3
2.5055653005E-2	2.6318450919E+3	1.1423313699E-3
2.6210896896E-2	2.6972073907E+3	1.1681531941E-3
2.7391952886E-2	2.7607280644E+3	1.1939554970E-3
2.8598801239E-2	2.8222461233E+3	1.2197378472E-3
2.9831421786E-2	2.8814436697E+3	1.2454998140E-3
3.1089793929E-2	2.9378967760E+3	1.2712409668E-3
3.2373896638E-2	2.9911691239E+3	1.2969608754E-3
3.3683708455E-2	3.0409226608E+3	1.3226591101E-3
3.5019207490E-2	3.0870082265E+3	1.3483352414E-3
3.6380371427E-2	3.1294999059E+3	1.3739888402E-3
3.7767177517E-2	3.1686527772E+3	1.3996194778E-3
3.9179602586E-2	3.2047914353E+3	1.4252267258E-3
4.0617623030E-2	3.2381663769E+3	1.4508101565E-3
4.2081214817E-2	3.2688341658E+3	1.4763693421E-3
4.3570353490E-2	3.2966148197E+3	1.5019038556E-3
4.5085014162E-2	3.3211531129E+3	1.5274132703E-3
4.6625171522E-2	3.3420667759E+3	1.5528971598E-3
4.8190799831E-2	3.3591210543E+3	1.5783550984E-3
4.9781872927E-2	3.3723478156E+3	1.6037866605E-3
5.1398364219E-2	3.3820448269E+3	1.6291914212E-3
5.3040246694E-2	3.3886455809E+3	1.6545689559E-3
5.4707492914E-2	3.3925180427E+3	1.6799188405E-3
5.6400075017E-2	3.3937951356E+3	1.7052406515E-3
5.8117964718E-2	3.3923318424E+3	1.7305339655E-3
5.9861133308E-2	3.3878208783E+3	1.7557983600E-3
6.1629551657E-2	3.3800096540E+3	1.7810334128E-3
6.3423190212E-2	3.3688951403E+3	1.8062387021E-3
6.5242019000E-2	3.3547758174E+3	1.8314138067E-3
6.7086007624E-2	3.3381209825E+3	1.8565583060E-3
6.8955125270E-2	3.3193338588E+3	1.8816717796E-3
7.0849340702E-2	3.2985600569E+3	1.9067538080E-3
7.2768622264E-2	3.2756704683E+3	1.9318039720E-3
7.4712937885E-2	3.2504343658E+3	1.9568218529E-3
7.6682255070E-2	3.2227654330E+3	1.9818070327E-3
7.8676540910E-2	3.1928647637E+3	2.0067590939E-3
8.0695762079E-2	3.1611535414E+3	2.0316776194E-3
8.2739884832E-2	3.1280446792E+3	2.0565621928E-3
8.4808875009E-2	3.0937290326E+3	2.0814123983E-3
8.6902698034E-2	3.0581427064E+3	2.1062278206E-3
8.9021318917E-2	3.0211382181E+3	2.1310080450E-3
