# Differential cross section		
# Author: P. Swaczyna	Princeton University	(swaczyna@princeton.edu)
# Date: 	Fri 4 Dec 2020 01:27:32	
# 		
# Elastic collision: H^0 + He^0 -> H^0 + He^0		
# 		
# Red. mass: 	7.5005505498E+8	 eV/c^2
# CM energy: 	8.5113803820E-1	 eV
# Rel speed: 	1.4282003317E+6	 cm/s
# Tot sigma: 	1.4864941983E+2	 a.u.
# Int sigma: 	1.4864941983E+2	 a.u.
# 		
# Columns:		
# the <- scattering angle (rad)		
# dcs <- dsigma/dOmega*2*pi*sin(the) (a.u. = 2.8002852056E-17 cm^2)		
# wei <- weight for cross section integration (approx. width of angle bin)		
# 		
# the	dcs	wei
7.6907532846E-6	7.7027269208E-1	1.9736940383E-5
4.0521979771E-5	4.0585027519E+0	4.5943520243E-5
9.9587300392E-5	9.9741728091E+0	7.2188137769E-5
1.8489884726E-4	1.8518273857E+1	9.8434919423E-5
2.9645680168E-4	2.9690194895E+1	1.2468073282E-4
4.3425968311E-4	4.3488420387E+1	1.5092466531E-4
5.9830531657E-4	5.9910191968E+1	1.7716615272E-4
7.8859101285E-4	7.8950989674E+1	2.0340471372E-4
1.0051136166E-3	1.0060389904E+2	2.2963989267E-4
1.2478695220E-3	1.2485887539E+2	2.5587124334E-4
1.5168546797E-3	1.5170190933E+2	2.8209832342E-4
1.8120645986E-3	1.8111409689E+2	3.0832069259E-4
2.1334943481E-3	2.1307061797E+2	3.3453791144E-4
2.4811385584E-3	2.4753962831E+2	3.6074954110E-4
2.8549914211E-3	2.8448107109E+2	3.8695514312E-4
3.2550466893E-3	3.2384541658E+2	4.1315427928E-4
3.6812976783E-3	3.6557233965E+2	4.3934651156E-4
4.1337372652E-3	4.0958934761E+2	4.6553140213E-4
4.6123578895E-3	4.5581037329E+2	4.9170851331E-4
5.1171515529E-3	5.0413435078E+2	5.1787740760E-4
5.6481098199E-3	5.5444379475E+2	5.4403764760E-4
6.2052238176E-3	6.0660340691E+2	5.7018879612E-4
6.7884842360E-3	6.6045873695E+2	5.9633041614E-4
7.3978813281E-3	7.1583492842E+2	6.2246207073E-4
8.0334049101E-3	7.7253558376E+2	6.4858332323E-4
8.6950443616E-3	8.3034178555E+2	6.7469373705E-4
9.3827886258E-3	8.8901131473E+2	7.0079287589E-4
1.0096626210E-2	9.4827810884E+2	7.2688030358E-4
1.0836545184E-2	1.0078520059E+3	7.5295558414E-4
1.1602533184E-2	1.0674188209E+3	7.7901828182E-4
1.2394577408E-2	1.1266408032E+3	8.0506796108E-4
1.3212664621E-2	1.1851575218E+3	8.3110418659E-4
1.4056781152E-2	1.2425872248E+3	8.5712652325E-4
1.4926912893E-2	1.2985287161E+3	8.8313453619E-4
1.5823045305E-2	1.3525637877E+3	9.0912779076E-4
1.6745163410E-2	1.4042602387E+3	9.3510585261E-4
1.7693251801E-2	1.4531755048E+3	9.6106828758E-4
1.8667294632E-2	1.4988609105E+3	9.8701466182E-4
1.9667275626E-2	1.5408665439E+3	1.0129445417E-3
2.0693178073E-2	1.5787467375E+3	1.0388574939E-3
2.1744984827E-2	1.6120661244E+3	1.0647530855E-3
2.2822678313E-2	1.6404062152E+3	1.0906308836E-3
2.3926240519E-2	1.6633724262E+3	1.1164904558E-3
2.5055653005E-2	1.6806014617E+3	1.1423313699E-3
2.6210896896E-2	1.6917689335E+3	1.1681531941E-3
2.7391952886E-2	1.6965970791E+3	1.1939554970E-3
2.8598801239E-2	1.6948624129E+3	1.2197378472E-3
2.9831421786E-2	1.6864031314E+3	1.2454998140E-3
3.1089793929E-2	1.6711260679E+3	1.2712409668E-3
3.2373896638E-2	1.6490129845E+3	1.2969608754E-3
3.3683708455E-2	1.6201259758E+3	1.3226591101E-3
3.5019207490E-2	1.5846117574E+3	1.3483352414E-3
3.6380371427E-2	1.5427046142E+3	1.3739888402E-3
3.7767177517E-2	1.4947277979E+3	1.3996194778E-3
3.9179602586E-2	1.4410931803E+3	1.4252267258E-3
4.0617623030E-2	1.3822990008E+3	1.4508101565E-3
4.2081214817E-2	1.3189255860E+3	1.4763693421E-3
4.3570353490E-2	1.2516289645E+3	1.5019038556E-3
4.5085014162E-2	1.1811323626E+3	1.5274132703E-3
4.6625171522E-2	1.1082156254E+3	1.5528971598E-3
4.8190799831E-2	1.0337026825E+3	1.5783550984E-3
4.9781872927E-2	9.5844725068E+2	1.6037866605E-3
5.1398364219E-2	8.8331704021E+2	1.6291914212E-3
5.3040246694E-2	8.0917680751E+2	1.6545689559E-3
5.4707492914E-2	7.3687066336E+2	1.6799188405E-3
5.6400075017E-2	6.6720410699E+2	1.7052406515E-3
5.8117964718E-2	6.0092630304E+2	1.7305339655E-3
5.9861133308E-2	5.3871315069E+2	1.7557983600E-3
6.1629551657E-2	4.8115170679E+2	1.7810334128E-3
6.3423190212E-2	4.2872651660E+2	1.8062387021E-3
6.5242019000E-2	3.8180837442E+2	1.8314138067E-3
6.7086007624E-2	3.4064598076E+2	1.8565583060E-3
6.8955125270E-2	3.0536088446E+2	1.8816717796E-3
7.0849340702E-2	2.7594599707E+2	1.9067538080E-3
7.2768622264E-2	2.5226784767E+2	1.9318039720E-3
7.4712937885E-2	2.3407261125E+2	1.9568218529E-3
