# Differential cross section		
# Author: P. Swaczyna	Princeton University	(swaczyna@princeton.edu)
# Date: 	Fri 4 Dec 2020 01:19:41	
# 		
# Elastic collision: H^0 + He^0 -> H^0 + He^0		
# 		
# Red. mass: 	7.5005505498E+8	 eV/c^2
# CM energy: 	2.5118864315E-3	 eV
# Rel speed: 	7.7587030363E+4	 cm/s
# Tot sigma: 	2.4200814531E+2	 a.u.
# Int sigma: 	2.4200814531E+2	 a.u.
# 		
# Columns:		
# the <- scattering angle (rad)		
# dcs <- dsigma/dOmega*2*pi*sin(the) (a.u. = 2.8002852056E-17 cm^2)		
# wei <- weight for cross section integration (approx. width of angle bin)		
# 		
# the	dcs	wei
7.6907532846E-6	7.0496881610E-3	1.9736940383E-5
4.0521979771E-5	3.7144257420E-2	4.5943520243E-5
9.9587300392E-5	9.1286167516E-2	7.2188137769E-5
1.8489884726E-4	1.6948652991E-1	9.8434919423E-5
2.9645680168E-4	2.7174548446E-1	1.2468073282E-4
4.3425968311E-4	3.9806161684E-1	1.5092466531E-4
5.9830531657E-4	5.4843282700E-1	1.7716615272E-4
7.8859101285E-4	7.2285647197E-1	2.0340471372E-4
1.0051136166E-3	9.2132938302E-1	2.2963989267E-4
1.2478695220E-3	1.1438478493E+0	2.5587124334E-4
1.5168546797E-3	1.3904075881E+0	2.8209832342E-4
1.8120645986E-3	1.6610037081E+0	3.0832069259E-4
2.1334943481E-3	1.9556306667E+0	3.3453791144E-4
2.4811385584E-3	2.2742822227E+0	3.6074954110E-4
2.8549914211E-3	2.6169513842E+0	3.8695514312E-4
3.2550466893E-3	2.9836303530E+0	4.1315427928E-4
3.6812976783E-3	3.3743104636E+0	4.3934651156E-4
4.1337372652E-3	3.7889821188E+0	4.6553140213E-4
4.6123578895E-3	4.2276347211E+0	4.9170851331E-4
5.1171515529E-3	4.6902565993E+0	5.1787740760E-4
5.6481098199E-3	5.1768349318E+0	5.4403764760E-4
6.2052238176E-3	5.6873556651E+0	5.7018879612E-4
6.7884842360E-3	6.2218034292E+0	5.9633041614E-4
7.3978813281E-3	6.7801614474E+0	6.2246207073E-4
8.0334049101E-3	7.3624114439E+0	6.4858332323E-4
8.6950443616E-3	7.9685335461E+0	6.7469373705E-4
9.3827886258E-3	8.5985061836E+0	7.0079287589E-4
1.0096626210E-2	9.2523059831E+0	7.2688030358E-4
1.0836545184E-2	9.9299076595E+0	7.5295558414E-4
1.1602533184E-2	1.0631283903E+1	7.7901828182E-4
1.2394577408E-2	1.1356405263E+1	8.0506796108E-4
1.3212664621E-2	1.2105240026E+1	8.3110418659E-4
1.4056781152E-2	1.2877754095E+1	8.5712652325E-4
1.4926912893E-2	1.3673910860E+1	8.8313453619E-4
1.5823045305E-2	1.4493671065E+1	9.0912779076E-4
1.6745163410E-2	1.5336992677E+1	9.3510585261E-4
1.7693251801E-2	1.6203830745E+1	9.6106828758E-4
1.8667294632E-2	1.7094137259E+1	9.8701466182E-4
1.9667275626E-2	1.8007861008E+1	1.0129445417E-3
2.0693178073E-2	1.8944947425E+1	1.0388574939E-3
2.1744984827E-2	1.9905338445E+1	1.0647530855E-3
2.2822678313E-2	2.0888972344E+1	1.0906308836E-3
2.3926240519E-2	2.1895783580E+1	1.1164904558E-3
2.5055653005E-2	2.2925702642E+1	1.1423313699E-3
2.6210896896E-2	2.3978655876E+1	1.1681531941E-3
2.7391952886E-2	2.5054565326E+1	1.1939554970E-3
2.8598801239E-2	2.6153348563E+1	1.2197378472E-3
2.9831421786E-2	2.7274918514E+1	1.2454998140E-3
3.1089793929E-2	2.8419183291E+1	1.2712409668E-3
3.2373896638E-2	2.9586046009E+1	1.2969608754E-3
3.3683708455E-2	3.0775404615E+1	1.3226591101E-3
3.5019207490E-2	3.1987151706E+1	1.3483352414E-3
3.6380371427E-2	3.3221174345E+1	1.3739888402E-3
3.7767177517E-2	3.4477353878E+1	1.3996194778E-3
3.9179602586E-2	3.5755565752E+1	1.4252267258E-3
4.0617623030E-2	3.7055679322E+1	1.4508101565E-3
4.2081214817E-2	3.8377557671E+1	1.4763693421E-3
4.3570353490E-2	3.9721057412E+1	1.5019038556E-3
4.5085014162E-2	4.1086028506E+1	1.5274132703E-3
4.6625171522E-2	4.2472314066E+1	1.5528971598E-3
4.8190799831E-2	4.3879750165E+1	1.5783550984E-3
4.9781872927E-2	4.5308165646E+1	1.6037866605E-3
5.1398364219E-2	4.6757381932E+1	1.6291914212E-3
5.3040246694E-2	4.8227212828E+1	1.6545689559E-3
5.4707492914E-2	4.9717464331E+1	1.6799188405E-3
5.6400075017E-2	5.1227934440E+1	1.7052406515E-3
5.8117964718E-2	5.2758412963E+1	1.7305339655E-3
5.9861133308E-2	5.4308681327E+1	1.7557983600E-3
6.1629551657E-2	5.5878512389E+1	1.7810334128E-3
6.3423190212E-2	5.7467670246E+1	1.8062387021E-3
6.5242019000E-2	5.9075910051E+1	1.8314138067E-3
6.7086007624E-2	6.0702977826E+1	1.8565583060E-3
6.8955125270E-2	6.2348610282E+1	1.8816717796E-3
7.0849340702E-2	6.4012534634E+1	1.9067538080E-3
7.2768622264E-2	6.5694468428E+1	1.9318039720E-3
7.4712937885E-2	6.7394119365E+1	1.9568218529E-3
7.6682255070E-2	6.9111185126E+1	1.9818070327E-3
7.8676540910E-2	7.0845353207E+1	2.0067590939E-3
8.0695762079E-2	7.2596300754E+1	2.0316776194E-3
8.2739884832E-2	7.4363694401E+1	2.0565621928E-3
8.4808875009E-2	7.6147190113E+1	2.0814123983E-3
8.6902698034E-2	7.7946433040E+1	2.1062278206E-3
8.9021318917E-2	7.9761057363E+1	2.1310080450E-3
9.1164702253E-2	8.1590686159E+1	2.1557526574E-3
9.3332812224E-2	8.3434931261E+1	2.1804612443E-3
9.5525612596E-2	8.5293393132E+1	2.2051333928E-3
9.7743066726E-2	8.7165660740E+1	2.2297686905E-3
9.9985137556E-2	8.9051311439E+1	2.2543667257E-3
1.0225178762E-1	9.0949910868E+1	2.2789270875E-3
1.0454297904E-1	9.2861012837E+1	2.3034493653E-3
1.0685867352E-1	9.4784159244E+1	2.3279331494E-3
1.0919883237E-1	9.6718879982E+1	2.3523780306E-3
1.1156341648E-1	9.8664692862E+1	2.3767836004E-3
1.1395238633E-1	1.0062110355E+2	2.4011494510E-3
1.1636570200E-1	1.0258760549E+2	2.4254751751E-3
1.1880332317E-1	1.0456367988E+2	2.4497603662E-3
1.2126520909E-1	1.0654879561E+2	2.4740046186E-3
1.2375131862E-1	1.0854240925E+2	2.4982075270E-3
1.2626161023E-1	1.1054396500E+2	2.5223686871E-3
1.2879604195E-1	1.1255289474E+2	2.5464876949E-3
1.3135457143E-1	1.1456861795E+2	2.5705641475E-3
1.3393715592E-1	1.1659054181E+2	2.5945976426E-3
1.3654375226E-1	1.1861806117E+2	2.6185877784E-3
1.3917431689E-1	1.2065055860E+2	2.6425341541E-3
1.4182880585E-1	1.2268740446E+2	2.6664363695E-3
1.4450717478E-1	1.2472795697E+2	2.6902940251E-3
1.4720937892E-1	1.2677156226E+2	2.7141067224E-3
1.4993537310E-1	1.2881755447E+2	2.7378740632E-3
1.5268511179E-1	1.3086525588E+2	2.7615956505E-3
1.5545854902E-1	1.3291397701E+2	2.7852710878E-3
1.5825563845E-1	1.3496301678E+2	2.8088999795E-3
1.6107633333E-1	1.3701166262E+2	2.8324819307E-3
1.6392058653E-1	1.3905919069E+2	2.8560165473E-3
1.6678835052E-1	1.4110486601E+2	2.8795034361E-3
1.6967957737E-1	1.4314794271E+2	2.9029422044E-3
1.7259421876E-1	1.4518766421E+2	2.9263324607E-3
1.7553222599E-1	1.4722326346E+2	2.9496738141E-3
1.7849354996E-1	1.4925396320E+2	2.9729658744E-3
1.8147814117E-1	1.5127897622E+2	2.9962082525E-3
1.8448594977E-1	1.5329750563E+2	3.0194005599E-3
1.8751692548E-1	1.5530874519E+2	3.0425424091E-3
1.9057101764E-1	1.5731187958E+2	3.0656334132E-3
1.9364817522E-1	1.5930608480E+2	3.0886731866E-3
1.9674834681E-1	1.6129052847E+2	3.1116613440E-3
1.9987148058E-1	1.6326437022E+2	3.1345975014E-3
2.0301752435E-1	1.6522676209E+2	3.1574812755E-3
2.0618642554E-1	1.6717684892E+2	3.1803122838E-3
2.0937813120E-1	1.6911376879E+2	3.2030901448E-3
2.1259258799E-1	1.7103665345E+2	3.2258144779E-3
2.1582974219E-1	1.7294462882E+2	3.2484849032E-3
2.1908953970E-1	1.7483681541E+2	3.2711010421E-3
2.2237192605E-1	1.7671232887E+2	3.2936625164E-3
2.2567684639E-1	1.7857028047E+2	3.3161689492E-3
2.2900424548E-1	1.8040977769E+2	3.3386199643E-3
2.3235406772E-1	1.8222992471E+2	3.3610151867E-3
2.3572625713E-1	1.8402982300E+2	3.3833542419E-3
2.3912075735E-1	1.8580857194E+2	3.4056367567E-3
2.4253751167E-1	1.8756526939E+2	3.4278623588E-3
2.4597646298E-1	1.8929901232E+2	3.4500306767E-3
2.4943755380E-1	1.9100889746E+2	3.4721413399E-3
2.5292072631E-1	1.9269402195E+2	3.4941939790E-3
2.5642592230E-1	1.9435348399E+2	3.5161882254E-3
2.5995308318E-1	1.9598638358E+2	3.5381237115E-3
2.6350215001E-1	1.9759182316E+2	3.5600000709E-3
2.6707306349E-1	1.9916890838E+2	3.5818169379E-3
2.7066576394E-1	2.0071674878E+2	3.6035739479E-3
2.7428019131E-1	2.0223445860E+2	3.6252707373E-3
2.7791628522E-1	2.0372115748E+2	3.6469069436E-3
2.8157398488E-1	2.0517597125E+2	3.6684822051E-3
2.8525322919E-1	2.0659803273E+2	3.6899961614E-3
2.8895395665E-1	2.0798648249E+2	3.7114484529E-3
2.9267610542E-1	2.0934046971E+2	3.7328387211E-3
2.9641961330E-1	2.1065915292E+2	3.7541666086E-3
3.0018441773E-1	2.1194170091E+2	3.7754317588E-3
3.0397045579E-1	2.1318729346E+2	3.7966338166E-3
3.0777766421E-1	2.1439512229E+2	3.8177724274E-3
3.1160597938E-1	2.1556439181E+2	3.8388472382E-3
