# Differential cross section		
# Author: P. Swaczyna	Princeton University	(swaczyna@princeton.edu)
# Date: 	Fri 4 Dec 2020 01:29:06	
# 		
# Elastic collision: H^0 + He^0 -> H^0 + He^0		
# 		
# Red. mass: 	7.5005505498E+8	 eV/c^2
# CM energy: 	1.2589254118E+3	 eV
# Rel speed: 	5.4927411068E+7	 cm/s
# Tot sigma: 	2.1437313021E+1	 a.u.
# Int sigma: 	2.1437315060E+1	 a.u.
# 		
# Columns:		
# the <- scattering angle (rad)		
# dcs <- dsigma/dOmega*2*pi*sin(the) (a.u. = 2.8002852056E-17 cm^2)		
# wei <- weight for cross section integration (approx. width of angle bin)		
# 		
# the	dcs	wei
7.6907532846E-6	6.8692287429E+1	1.9736940383E-5
4.0521979771E-5	3.6174820299E+2	4.5943520243E-5
9.9587300392E-5	8.8664989483E+2	7.2188137769E-5
1.8489884726E-4	1.6332828418E+3	9.8434919423E-5
2.9645680168E-4	2.5735654675E+3	1.2468073282E-4
4.3425968311E-4	3.6493730682E+3	1.5092466531E-4
5.9830531657E-4	4.7625274909E+3	1.7716615272E-4
7.8859101285E-4	5.7743404135E+3	2.0340471372E-4
1.0051136166E-3	6.5231631452E+3	2.2963989267E-4
1.2478695220E-3	6.8635704198E+3	2.5587124334E-4
1.5168546797E-3	6.7180923176E+3	2.8209832342E-4
1.8120645986E-3	6.1171377433E+3	3.0832069259E-4
2.1334943481E-3	5.1989773310E+3	3.3453791144E-4
2.4811385584E-3	4.1608870949E+3	3.6074954110E-4
2.8549914211E-3	3.1856483924E+3	3.8695514312E-4
3.2550466893E-3	2.3854749009E+3	4.1315427928E-4
3.6812976783E-3	1.7898206919E+3	4.3934651156E-4
4.1337372652E-3	1.3706107640E+3	4.6553140213E-4
4.6123578895E-3	1.0786601823E+3	4.9170851331E-4
5.1171515529E-3	8.6917889069E+2	5.1787740760E-4
5.6481098199E-3	7.1086117391E+2	5.4403764760E-4
6.2052238176E-3	5.8515957935E+2	5.7018879612E-4
6.7884842360E-3	4.8231099919E+2	5.9633041614E-4
7.3978813281E-3	3.9706040568E+2	6.2246207073E-4
8.0334049101E-3	3.2632698468E+2	6.4858332323E-4
8.6950443616E-3	2.6817123280E+2	6.7469373705E-4
9.3827886258E-3	2.2074792733E+2	7.0079287589E-4
1.0096626210E-2	1.8238054420E+2	7.2688030358E-4
1.0836545184E-2	1.5160444532E+2	7.5295558414E-4
1.1602533184E-2	1.2696496278E+2	7.7901828182E-4
1.2394577408E-2	1.0729849944E+2	8.0506796108E-4
1.3212664621E-2	9.1570118318E+1	8.3110418659E-4
1.4056781152E-2	7.8943661727E+1	8.5712652325E-4
1.4926912893E-2	6.8739890201E+1	8.8313453619E-4
1.5823045305E-2	6.0421321865E+1	9.0912779076E-4
1.6745163410E-2	5.3556866704E+1	9.3510585261E-4
1.7693251801E-2	4.7830166893E+1	9.6106828758E-4
1.8667294632E-2	4.2978559400E+1	9.8701466182E-4
1.9667275626E-2	3.8824742547E+1	1.0129445417E-3
2.0693178073E-2	3.5220717029E+1	1.0388574939E-3
2.1744984827E-2	3.2060741577E+1	1.0647530855E-3
2.2822678313E-2	2.9275235119E+1	1.0906308836E-3
2.3926240519E-2	2.6788938767E+1	1.1164904558E-3
2.5055653005E-2	2.4574564691E+1	1.1423313699E-3
2.6210896896E-2	2.2582643206E+1	1.1681531941E-3
