# Differential cross section		
# Author: P. Swaczyna	Princeton University	(swaczyna@princeton.edu)
# Date: 	Fri 4 Dec 2020 01:17:31	
# 		
# Elastic collision: H^0 + He^0 -> H^0 + He^0		
# 		
# Red. mass: 	7.5005505498E+8	 eV/c^2
# CM energy: 	1.0115794543E-3	 eV
# Rel speed: 	4.9236721786E+4	 cm/s
# Tot sigma: 	2.3109352707E+2	 a.u.
# Int sigma: 	2.3109352707E+2	 a.u.
# 		
# Columns:		
# the <- scattering angle (rad)		
# dcs <- dsigma/dOmega*2*pi*sin(the) (a.u. = 2.8002852056E-17 cm^2)		
# wei <- weight for cross section integration (approx. width of angle bin)		
# 		
# the	dcs	wei
7.6907532846E-6	3.0711081842E-3	1.9736940383E-5
4.0521979771E-5	1.6181429684E-2	4.5943520243E-5
9.9587300392E-5	3.9767674055E-2	7.2188137769E-5
1.8489884726E-4	7.3834684342E-2	9.8434919423E-5
2.9645680168E-4	1.1838252842E-1	1.2468073282E-4
4.3425968311E-4	1.7341060527E-1	1.5092466531E-4
5.9830531657E-4	2.3891802811E-1	1.7716615272E-4
7.8859101285E-4	3.1490369255E-1	2.0340471372E-4
1.0051136166E-3	4.0136629114E-1	2.2963989267E-4
1.2478695220E-3	4.9830431443E-1	2.5587124334E-4
1.5168546797E-3	6.0571604740E-1	2.8209832342E-4
1.8120645986E-3	7.2359956380E-1	3.0832069259E-4
2.1334943481E-3	8.5195271915E-1	3.3453791144E-4
2.4811385584E-3	9.9077314285E-1	3.6074954110E-4
2.8549914211E-3	1.1400582293E+0	3.8695514312E-4
3.2550466893E-3	1.2998051285E+0	4.1315427928E-4
3.6812976783E-3	1.4700107354E+0	4.3934651156E-4
4.1337372652E-3	1.6506716794E+0	4.6553140213E-4
4.6123578895E-3	1.8417843121E+0	4.9170851331E-4
5.1171515529E-3	2.0433446948E+0	5.1787740760E-4
5.6481098199E-3	2.2553485858E+0	5.4403764760E-4
6.2052238176E-3	2.4777914259E+0	5.7018879612E-4
6.7884842360E-3	2.7106683243E+0	5.9633041614E-4
7.3978813281E-3	2.9539740429E+0	6.2246207073E-4
8.0334049101E-3	3.2077029807E+0	6.4858332323E-4
8.6950443616E-3	3.4718491566E+0	6.7469373705E-4
