# Differential cross section		
# Author: P. Swaczyna	Princeton University	(swaczyna@princeton.edu)
# Date: 	Fri 4 Dec 2020 01:28:59	
# 		
# Elastic collision: H^0 + He^0 -> H^0 + He^0		
# 		
# Red. mass: 	7.5005505498E+8	 eV/c^2
# CM energy: 	5.0118723363E+2	 eV
# Rel speed: 	3.4656853427E+7	 cm/s
# Tot sigma: 	3.4112750983E+1	 a.u.
# Int sigma: 	3.4112748092E+1	 a.u.
# 		
# Columns:		
# the <- scattering angle (rad)		
# dcs <- dsigma/dOmega*2*pi*sin(the) (a.u. = 2.8002852056E-17 cm^2)		
# wei <- weight for cross section integration (approx. width of angle bin)		
# 		
# the	dcs	wei
7.6907532846E-6	4.6963078570E+1	1.9736940383E-5
4.0521979771E-5	2.4738816579E+2	4.5943520243E-5
9.9587300392E-5	6.0725698919E+2	7.2188137769E-5
1.8489884726E-4	1.1235155996E+3	9.8434919423E-5
2.9645680168E-4	1.7874654690E+3	1.2468073282E-4
4.3425968311E-4	2.5805864228E+3	1.5092466531E-4
5.9830531657E-4	3.4698407246E+3	1.7716615272E-4
7.8859101285E-4	4.4037380929E+3	2.0340471372E-4
1.0051136166E-3	5.3110579771E+3	2.2963989267E-4
1.2478695220E-3	6.1045102516E+3	2.5587124334E-4
1.5168546797E-3	6.6911660133E+3	2.8209832342E-4
1.8120645986E-3	6.9896631056E+3	3.0832069259E-4
2.1334943481E-3	6.9509780610E+3	3.3453791144E-4
2.4811385584E-3	6.5760635335E+3	3.6074954110E-4
2.8549914211E-3	5.9221346638E+3	3.8695514312E-4
3.2550466893E-3	5.0920878920E+3	4.1315427928E-4
3.6812976783E-3	4.2085338090E+3	4.3934651156E-4
4.1337372652E-3	3.3818218184E+3	4.6553140213E-4
4.6123578895E-3	2.6849749270E+3	4.9170851331E-4
5.1171515529E-3	2.1447377716E+3	5.1787740760E-4
5.6481098199E-3	1.7493347224E+3	5.4403764760E-4
6.2052238176E-3	1.4658294599E+3	5.7018879612E-4
6.7884842360E-3	1.2575473961E+3	5.9633041614E-4
7.3978813281E-3	1.0950180876E+3	6.2246207073E-4
8.0334049101E-3	9.5925855275E+2	6.4858332323E-4
8.6950443616E-3	8.4018978473E+2	6.7469373705E-4
9.3827886258E-3	7.3352856996E+2	7.0079287589E-4
1.0096626210E-2	6.3788535912E+2	7.2688030358E-4
1.0836545184E-2	5.5271731429E+2	7.5295558414E-4
1.1602533184E-2	4.7748726846E+2	7.7901828182E-4
1.2394577408E-2	4.1159525192E+2	8.0506796108E-4
1.3212664621E-2	3.5430846091E+2	8.3110418659E-4
1.4056781152E-2	3.0474499224E+2	8.5712652325E-4
1.4926912893E-2	2.6205307553E+2	8.8313453619E-4
1.5823045305E-2	2.2543390154E+2	9.0912779076E-4
1.6745163410E-2	1.9413444789E+2	9.3510585261E-4
1.7693251801E-2	1.6750749042E+2	9.6106828758E-4
1.8667294632E-2	1.4491964193E+2	9.8701466182E-4
1.9667275626E-2	1.2580254465E+2	1.0129445417E-3
2.0693178073E-2	1.0968765125E+2	1.0388574939E-3
2.1744984827E-2	9.6083020761E+1	1.0647530855E-3
2.2822678313E-2	8.4600118515E+1	1.0906308836E-3
2.3926240519E-2	7.4905291417E+1	1.1164904558E-3
2.5055653005E-2	6.6666760459E+1	1.1423313699E-3
2.6210896896E-2	5.9661845441E+1	1.1681531941E-3
2.7391952886E-2	5.3660771662E+1	1.1939554970E-3
2.8598801239E-2	4.8494036455E+1	1.2197378472E-3
2.9831421786E-2	4.4022804613E+1	1.2454998140E-3
3.1089793929E-2	4.0123372773E+1	1.2712409668E-3
3.2373896638E-2	3.6707395700E+1	1.2969608754E-3
3.3683708455E-2	3.3695405080E+1	1.3226591101E-3
3.5019207490E-2	3.1024527478E+1	1.3483352414E-3
3.6380371427E-2	2.8647701909E+1	1.3739888402E-3
3.7767177517E-2	2.6517768921E+1	1.3996194778E-3
3.9179602586E-2	2.4607536088E+1	1.4252267258E-3
4.0617623030E-2	2.2880480365E+1	1.4508101565E-3
4.2081214817E-2	2.1321683580E+1	1.4763693421E-3
4.3570353490E-2	1.9901226475E+1	1.5019038556E-3
4.5085014162E-2	1.8612438792E+1	1.5274132703E-3
4.6625171522E-2	1.7429895782E+1	1.5528971598E-3
4.8190799831E-2	1.6351417539E+1	1.5783550984E-3
4.9781872927E-2	1.5357075136E+1	1.6037866605E-3
5.1398364219E-2	1.4444273735E+1	1.6291914212E-3
5.3040246694E-2	1.3601069801E+1	1.6545689559E-3
5.4707492914E-2	1.2821247202E+1	1.6799188405E-3
5.6400075017E-2	1.2099894373E+1	1.7052406515E-3
5.8117964718E-2	1.1429601937E+1	1.7305339655E-3
5.9861133308E-2	1.0807102253E+1	1.7557983600E-3
6.1629551657E-2	1.0227520166E+1	1.7810334128E-3
6.3423190212E-2	9.6875996218E+0	1.8062387021E-3
6.5242019000E-2	9.1827826760E+0	1.8314138067E-3
6.7086007624E-2	8.7119138347E+0	1.8565583060E-3
6.8955125270E-2	8.2712567677E+0	1.8816717796E-3
7.0849340702E-2	7.8573337500E+0	1.9067538080E-3
7.2768622264E-2	7.4705408265E+0	1.9318039720E-3
7.4712937885E-2	7.1072912341E+0	1.9568218529E-3
7.6682255070E-2	6.7647781164E+0	1.9818070327E-3
7.8676540910E-2	6.4436395178E+0	2.0067590939E-3
8.0695762079E-2	6.1416803365E+0	2.0316776194E-3
8.2739884832E-2	5.8561755812E+0	2.0565621928E-3
8.4808875009E-2	5.5870661493E+0	2.0814123983E-3
8.6902698034E-2	5.3336816620E+0	2.1062278206E-3
8.9021318917E-2	5.0941069392E+0	2.1310080450E-3
9.1164702253E-2	4.8673765812E+0	2.1557526574E-3
9.3332812224E-2	4.6530754802E+0	2.1804612443E-3
9.5525612596E-2	4.4502709764E+0	2.2051333928E-3
9.7743066726E-2	4.2580649834E+0	2.2297686905E-3
9.9985137556E-2	4.0759733926E+0	2.2543667257E-3
1.0225178762E-1	3.9034015152E+0	2.2789270875E-3
1.0454297904E-1	3.7395002556E+0	2.3034493653E-3
1.0685867352E-1	3.5836264593E+0	2.3279331494E-3
1.0919883237E-1	3.4355092407E+0	2.3523780306E-3
1.1156341648E-1	3.2949126974E+0	2.3767836004E-3
1.1395238633E-1	3.1613640708E+0	2.4011494510E-3
1.1636570200E-1	3.0342549694E+0	2.4254751751E-3
1.1880332317E-1	2.9130815134E+0	2.4497603662E-3
1.2126520909E-1	2.7975313311E+0	2.4740046186E-3
1.2375131862E-1	2.6873956626E+0	2.4982075270E-3
1.2626161023E-1	2.5824524514E+0	2.5223686871E-3
1.2879604195E-1	2.4824234452E+0	2.5464876949E-3
1.3135457143E-1	2.3870012209E+0	2.5705641475E-3
1.3393715592E-1	2.2958934865E+0	2.5945976426E-3
1.3654375226E-1	2.2088475594E+0	2.6185877784E-3
1.3917431689E-1	2.1256501092E+0	2.6425341541E-3
1.4182880585E-1	2.0461143415E+0	2.6664363695E-3
1.4450717478E-1	1.9700667121E+0	2.6902940251E-3
1.4720937892E-1	1.8973386316E+0	2.7141067224E-3
1.4993537310E-1	1.8277635018E+0	2.7378740632E-3
1.5268511179E-1	1.7611775963E+0	2.7615956505E-3
1.5545854902E-1	1.6974231642E+0	2.7852710878E-3
1.5825563845E-1	1.6363521771E+0	2.8088999795E-3
1.6107633333E-1	1.5778290785E+0	2.8324819307E-3
1.6392058653E-1	1.5217312435E+0	2.8560165473E-3
1.6678835052E-1	1.4679469026E+0	2.8795034361E-3
1.6967957737E-1	1.4163715982E+0	2.9029422044E-3
1.7259421876E-1	1.3669049704E+0	2.9263324607E-3
1.7553222599E-1	1.3194492483E+0	2.9496738141E-3
1.7849354996E-1	1.2739095199E+0	2.9729658744E-3
1.8147814117E-1	1.2301946371E+0	2.9962082525E-3
1.8448594977E-1	1.1882174469E+0	3.0194005599E-3
1.8751692548E-1	1.1478941131E+0	3.0425424091E-3
1.9057101764E-1	1.1091437428E+0	3.0656334132E-3
1.9364817522E-1	1.0718900026E+0	3.0886731866E-3
1.9674834681E-1	1.0360649776E+0	3.1116613440E-3
1.9987148058E-1	1.0016126858E+0	3.1345975014E-3
2.0301752435E-1	9.6848759505E-1	3.1574812755E-3
2.0618642554E-1	9.3664518673E-1	3.1803122838E-3
2.0937813120E-1	9.0602837733E-1	3.2030901448E-3
2.1259258799E-1	8.7656170316E-1	3.2258144779E-3
2.1582974219E-1	8.4816520832E-1	3.2484849032E-3
2.1908953970E-1	8.2078421844E-1	3.2711010421E-3
2.2237192605E-1	7.9440765832E-1	3.2936625164E-3
2.2567684639E-1	7.6904458015E-1	3.3161689492E-3
2.2900424548E-1	7.4466812413E-1	3.3386199643E-3
2.3235406772E-1	7.2118865905E-1	3.3610151867E-3
2.3572625713E-1	6.9850616755E-1	3.3833542419E-3
2.3912075735E-1	6.7659230869E-1	3.4056367567E-3
2.4253751167E-1	6.5548528401E-1	3.4278623588E-3
2.4597646298E-1	6.3518523306E-1	3.4500306767E-3
2.4943755380E-1	6.1560482280E-1	3.4721413399E-3
2.5292072631E-1	5.9666647004E-1	3.4941939790E-3
2.5642592230E-1	5.7838388974E-1	3.5161882254E-3
2.5995308318E-1	5.6077799400E-1	3.5381237115E-3
2.6350215001E-1	5.4379574015E-1	3.5600000709E-3
2.6707306349E-1	5.2739066661E-1	3.5818169379E-3
2.7066576394E-1	5.1156285481E-1	3.6035739479E-3
2.7428019131E-1	4.9627232614E-1	3.6252707373E-3
2.7791628522E-1	4.8148265293E-1	3.6469069436E-3
2.8157398488E-1	4.6722823850E-1	3.6684822051E-3
2.8525322919E-1	4.5346515760E-1	3.6899961614E-3
2.8895395665E-1	4.4011161241E-1	3.7114484529E-3
2.9267610542E-1	4.2724436797E-1	3.7328387211E-3
2.9641961330E-1	4.1485167924E-1	3.7541666086E-3
3.0018441773E-1	4.0278805317E-1	3.7754317588E-3
3.0397045579E-1	3.9114684717E-1	3.7966338166E-3
3.0777766421E-1	3.7994753542E-1	3.8177724274E-3
3.1160597938E-1	3.6902840407E-1	3.8388472382E-3
3.1545533730E-1	3.5851241909E-1	3.8598578967E-3
3.1932567367E-1	3.4838043583E-1	3.8808040517E-3
3.2321692379E-1	3.3850013537E-1	3.9016853533E-3
3.2712902264E-1	3.2900794458E-1	3.9225014525E-3
3.3106190484E-1	3.1979884198E-1	3.9432520014E-3
3.3501550468E-1	3.1085450937E-1	3.9639366533E-3
3.3898975607E-1	3.0224107640E-1	3.9845550624E-3
3.4298459261E-1	2.9385561987E-1	4.0051068843E-3
3.4699994753E-1	2.8576418541E-1	4.0255917754E-3
3.5103575373E-1	2.7792436945E-1	4.0460093936E-3
3.5509194378E-1	2.7033348734E-1	4.0663593974E-3
3.5916844988E-1	2.6298151606E-1	4.0866414469E-3
3.6326520391E-1	2.5586449400E-1	4.1068552032E-3
3.6738213741E-1	2.4894915605E-1	4.1270003283E-3
3.7151918157E-1	2.4227201619E-1	4.1470764858E-3
3.7567626728E-1	2.3577236361E-1	4.1670833400E-3
3.7985332504E-1	2.2950408356E-1	4.1870205567E-3
3.8405028507E-1	2.2340038325E-1	4.2068878026E-3
3.8826707721E-1	2.1750797733E-1	4.2266847457E-3
3.9250363101E-1	2.1177158043E-1	4.2464110553E-3
3.9675987567E-1	2.0622825102E-1	4.2660664016E-3
4.0103574005E-1	2.0083055959E-1	4.2856504563E-3
4.0533115271E-1	1.9561830402E-1	4.3051628919E-3
4.0964604185E-1	1.9053680320E-1	4.3246033825E-3
4.1398033538E-1	1.8564299230E-1	4.3439716031E-3
4.1833396086E-1	1.8085638199E-1	4.3632672302E-3
4.2270684554E-1	1.7625573397E-1	4.3824899412E-3
4.2709891633E-1	1.7173772743E-1	4.4016394148E-3
4.3151009985E-1	1.6739776081E-1	4.4207153312E-3
4.3594032237E-1	1.6314074250E-1	4.4397173715E-3
4.4038950986E-1	1.5904310459E-1	4.4586452181E-3
4.4485758797E-1	1.5505016421E-1	4.4774985548E-3
4.4934448203E-1	1.5117975038E-1	4.4962770664E-3
4.5385011706E-1	1.4742993612E-1	4.5149804392E-3
4.5837441776E-1	1.4377261412E-1	4.5336083606E-3
4.6291730852E-1	1.4022853350E-1	4.5521605193E-3
4.6747871344E-1	1.3677604475E-1	4.5706366053E-3
4.7205855627E-1	1.3342352419E-1	4.5890363098E-3
4.7665676049E-1	1.3016559238E-1	4.6073593254E-3
4.8127324926E-1	1.2700907999E-1	4.6256053458E-3
4.8590794542E-1	1.2393309073E-1	4.6437740661E-3
4.9056077152E-1	1.2094617984E-1	4.6618651826E-3
4.9523164982E-1	1.1805064797E-1	4.6798783932E-3
4.9992050224E-1	1.1521704100E-1	4.6978133967E-3
5.0462725044E-1	1.1247745404E-1	4.7156698934E-3
5.0935181576E-1	1.0981935869E-1	4.7334475849E-3
5.1409411924E-1	1.0721184127E-1	4.7511461741E-3
5.1885408164E-1	1.0469245012E-1	4.7687653653E-3
5.2363162341E-1	1.0224683817E-1	4.7863048641E-3
5.2842666471E-1	9.9843789811E-2	4.8037643772E-3
5.3323912540E-1	9.7519699187E-2	4.8211436130E-3
5.3806892508E-1	9.5274217759E-2	4.8384422809E-3
5.4291598301E-1	9.3070910305E-2	4.8556600920E-3
5.4778021821E-1	9.0926751470E-2	4.8727967585E-3
5.5266154939E-1	8.8856784096E-2	4.8898519940E-3
5.5755989496E-1	8.6831547109E-2	4.9068255135E-3
5.6247517308E-1	8.4845032565E-2	4.9237170334E-3
5.6740730160E-1	8.2922050997E-2	4.9405262713E-3
5.7235619810E-1	8.1061599723E-2	4.9572529464E-3
5.7732177988E-1	7.9244015286E-2	4.9738967791E-3
5.8230396395E-1	7.7468899613E-2	4.9904574913E-3
5.8730266706E-1	7.5744621304E-2	5.0069348063E-3
5.9231780568E-1	7.4066056280E-2	5.0233284486E-3
5.9734929598E-1	7.2425221437E-2	5.0396381444E-3
6.0239705389E-1	7.0825106349E-2	5.0558636210E-3
6.0746099506E-1	6.9271034297E-2	5.0720046074E-3
6.1254103485E-1	6.7760452311E-2	5.0880608338E-3
6.1763708838E-1	6.6287769020E-2	5.1040320318E-3
6.2274907048E-1	6.4851477489E-2	5.1199179345E-3
6.2787689573E-1	6.3452030611E-2	5.1357182766E-3
6.3302047843E-1	6.2087436681E-2	5.1514327939E-3
6.3817973262E-1	6.0754891830E-2	5.1670612238E-3
6.4335457209E-1	5.9454692263E-2	5.1826033052E-3
6.4854491036E-1	5.8189366907E-2	5.1980587783E-3
6.5375066070E-1	5.6959170194E-2	5.2134273849E-3
6.5897173609E-1	5.5760474282E-2	5.2287088681E-3
6.6420804930E-1	5.4589102103E-2	5.2439029725E-3
6.6945951283E-1	5.3443945728E-2	5.2590094442E-3
