# Differential cross section		
# Author: P. Swaczyna	Princeton University	(swaczyna@princeton.edu)
# Date: 	Fri 4 Dec 2020 01:28:28	
# 		
# Elastic collision: H^0 + He^0 -> H^0 + He^0		
# 		
# Red. mass: 	7.5005505498E+8	 eV/c^2
# CM energy: 	2.8183829313E+1	 eV
# Rel speed: 	8.2184350937E+6	 cm/s
# Tot sigma: 	7.8994886249E+1	 a.u.
# Int sigma: 	7.8994886249E+1	 a.u.
# 		
# Columns:		
# the <- scattering angle (rad)		
# dcs <- dsigma/dOmega*2*pi*sin(the) (a.u. = 2.8002852056E-17 cm^2)		
# wei <- weight for cross section integration (approx. width of angle bin)		
# 		
# the	dcs	wei
7.6907532846E-6	8.6574407209E+0	1.9736940383E-5
4.0521979771E-5	4.5614445449E+1	4.5943520243E-5
9.9587300392E-5	1.1209059058E+2	7.2188137769E-5
1.8489884726E-4	2.0804768826E+2	9.8434919423E-5
2.9645680168E-4	3.3334049705E+2	1.2468073282E-4
4.3425968311E-4	4.8765177801E+2	1.5092466531E-4
5.9830531657E-4	6.7039449960E+2	1.7716615272E-4
7.8859101285E-4	8.8059267551E+2	2.0340471372E-4
1.0051136166E-3	1.1167449489E+3	2.2963989267E-4
1.2478695220E-3	1.3766765120E+3	2.5587124334E-4
1.5168546797E-3	1.6573875772E+3	2.8209832342E-4
1.8120645986E-3	1.9549098462E+3	3.0832069259E-4
2.1334943481E-3	2.2641860010E+3	3.3453791144E-4
2.4811385584E-3	2.5789907642E+3	3.6074954110E-4
2.8549914211E-3	2.8919149880E+3	3.8695514312E-4
3.2550466893E-3	3.1944357361E+3	4.1315427928E-4
3.6812976783E-3	3.4770945024E+3	4.3934651156E-4
4.1337372652E-3	3.7298015506E+3	4.6553140213E-4
4.6123578895E-3	3.9422759869E+3	4.9170851331E-4
5.1171515529E-3	4.1046180665E+3	5.1787740760E-4
5.6481098199E-3	4.2079925539E+3	5.4403764760E-4
6.2052238176E-3	4.2453808496E+3	5.7018879612E-4
6.7884842360E-3	4.2123374440E+3	5.9633041614E-4
7.3978813281E-3	4.1076666873E+3	6.2246207073E-4
8.0334049101E-3	3.9339234606E+3	6.4858332323E-4
8.6950443616E-3	3.6976409671E+3	6.7469373705E-4
9.3827886258E-3	3.4092045715E+3	7.0079287589E-4
1.0096626210E-2	3.0823242944E+3	7.2688030358E-4
1.0836545184E-2	2.7331086699E+3	7.5295558414E-4
1.1602533184E-2	2.3788034263E+3	7.7901828182E-4
1.2394577408E-2	2.0363200149E+3	8.0506796108E-4
1.3212664621E-2	1.7207288730E+3	8.3110418659E-4
1.4056781152E-2	1.4439178687E+3	8.5712652325E-4
1.4926912893E-2	1.2136082919E+3	8.8313453619E-4
1.5823045305E-2	1.0328760530E+3	9.0912779076E-4
1.6745163410E-2	9.0024977164E+2	9.3510585261E-4
1.7693251801E-2	8.1036356074E+2	9.6106828758E-4
1.8667294632E-2	7.5504942035E+2	9.8701466182E-4
1.9667275626E-2	7.2468209941E+2	1.0129445417E-3
2.0693178073E-2	7.0955382298E+2	1.0388574939E-3
2.1744984827E-2	7.0106486694E+2	1.0647530855E-3
2.2822678313E-2	6.9256572727E+2	1.0906308836E-3
2.3926240519E-2	6.7976514234E+2	1.1164904558E-3
2.5055653005E-2	6.6070674567E+2	1.1423313699E-3
2.6210896896E-2	6.3539545849E+2	1.1681531941E-3
2.7391952886E-2	6.0520640222E+2	1.1939554970E-3
2.8598801239E-2	5.7222550223E+2	1.2197378472E-3
2.9831421786E-2	5.3865324431E+2	1.2454998140E-3
3.1089793929E-2	5.0636116740E+2	1.2712409668E-3
3.2373896638E-2	4.7663945918E+2	1.2969608754E-3
3.3683708455E-2	4.5012778940E+2	1.3226591101E-3
3.5019207490E-2	4.2688947555E+2	1.3483352414E-3
3.6380371427E-2	4.0657362917E+2	1.3739888402E-3
3.7767177517E-2	3.8860850152E+2	1.3996194778E-3
3.9179602586E-2	3.7237784160E+2	1.4252267258E-3
4.0617623030E-2	3.5734763239E+2	1.4508101565E-3
4.2081214817E-2	3.4313037196E+2	1.4763693421E-3
4.3570353490E-2	3.2949370298E+2	1.5019038556E-3
4.5085014162E-2	3.1633341163E+2	1.5274132703E-3
