# Differential cross section		
# Author: P. Swaczyna	Princeton University	(swaczyna@princeton.edu)
# Date: 	Fri 4 Dec 2020 01:28:13	
# 		
# Elastic collision: H^0 + He^0 -> H^0 + He^0		
# 		
# Red. mass: 	7.5005505498E+8	 eV/c^2
# CM energy: 	1.0000000000E+1	 eV
# Rel speed: 	4.8954106644E+6	 cm/s
# Tot sigma: 	9.8156733256E+1	 a.u.
# Int sigma: 	9.8156733256E+1	 a.u.
# 		
# Columns:		
# the <- scattering angle (rad)		
# dcs <- dsigma/dOmega*2*pi*sin(the) (a.u. = 2.8002852056E-17 cm^2)		
# wei <- weight for cross section integration (approx. width of angle bin)		
# 		
# the	dcs	wei
7.6907532846E-6	4.3882465392E+0	1.9736940383E-5
4.0521979771E-5	2.3121133212E+1	4.5943520243E-5
9.9587300392E-5	5.6820256028E+1	7.2188137769E-5
1.8489884726E-4	1.0548167623E+2	9.8434919423E-5
2.9645680168E-4	1.6907501370E+2	1.2468073282E-4
4.3425968311E-4	2.4753321754E+2	1.5092466531E-4
5.9830531657E-4	3.4073216743E+2	1.7716615272E-4
7.8859101285E-4	4.4846513731E+2	2.0340471372E-4
1.0051136166E-3	5.7041278537E+2	2.2963989267E-4
1.2478695220E-3	7.0610920329E+2	2.5587124334E-4
1.5168546797E-3	8.5490475963E+2	2.8209832342E-4
1.8120645986E-3	1.0159267768E+3	3.0832069259E-4
2.1334943481E-3	1.1880394570E+3	3.3453791144E-4
2.4811385584E-3	1.3698049072E+3	3.6074954110E-4
2.8549914211E-3	1.5594475911E+3	3.8695514312E-4
3.2550466893E-3	1.7548250247E+3	4.1315427928E-4
3.6812976783E-3	1.9534079963E+3	4.3934651156E-4
4.1337372652E-3	2.1522739723E+3	4.6553140213E-4
4.6123578895E-3	2.3481175859E+3	4.9170851331E-4
5.1171515529E-3	2.5372821065E+3	5.1787740760E-4
5.6481098199E-3	2.7158154794E+3	5.4403764760E-4
6.2052238176E-3	2.8795538134E+3	5.7018879612E-4
6.7884842360E-3	3.0242340089E+3	5.9633041614E-4
7.3978813281E-3	3.1456355137E+3	6.2246207073E-4
8.0334049101E-3	3.2397489684E+3	6.4858332323E-4
8.6950443616E-3	3.3029668110E+3	6.7469373705E-4
9.3827886258E-3	3.3322879007E+3	7.0079287589E-4
1.0096626210E-2	3.3255251075E+3	7.2688030358E-4
1.0836545184E-2	3.2815019279E+3	7.5295558414E-4
1.1602533184E-2	3.2002219083E+3	7.7901828182E-4
1.2394577408E-2	3.0829934396E+3	8.0506796108E-4
1.3212664621E-2	2.9324927510E+3	8.3110418659E-4
1.4056781152E-2	2.7527500529E+3	8.5712652325E-4
1.4926912893E-2	2.5490479654E+3	8.8313453619E-4
1.5823045305E-2	2.3277276064E+3	9.0912779076E-4
1.6745163410E-2	2.0959056977E+3	9.3510585261E-4
1.7693251801E-2	1.8611151387E+3	9.6106828758E-4
1.8667294632E-2	1.6308907671E+3	9.8701466182E-4
1.9667275626E-2	1.4123302951E+3	1.0129445417E-3
2.0693178073E-2	1.2116664239E+3	1.0388574939E-3
2.1744984827E-2	1.0338887320E+3	1.0647530855E-3
2.2822678313E-2	8.8245225533E+2	1.0906308836E-3
2.3926240519E-2	7.5910338373E+2	1.1164904558E-3
2.5055653005E-2	6.6384310267E+2	1.1423313699E-3
2.6210896896E-2	5.9503371699E+2	1.1681531941E-3
2.7391952886E-2	5.4963963880E+2	1.1939554970E-3
2.8598801239E-2	5.2357764500E+2	1.2197378472E-3
