# Differential cross section		
# Author: P. Swaczyna	Princeton University	(swaczyna@princeton.edu)
# Date: 	Fri 4 Dec 2020 01:29:26	
# 		
# Elastic collision: H^0 + He^0 -> H^0 + He^0		
# 		
# Red. mass: 	7.5005505498E+8	 eV/c^2
# CM energy: 	1.0000000000E+4	 eV
# Rel speed: 	1.5480647781E+8	 cm/s
# Tot sigma: 	5.2708485734E+0	 a.u.
# Int sigma: 	5.2708359707E+0	 a.u.
# 		
# Columns:		
# the <- scattering angle (rad)		
# dcs <- dsigma/dOmega*2*pi*sin(the) (a.u. = 2.8002852056E-17 cm^2)		
# wei <- weight for cross section integration (approx. width of angle bin)		
# 		
# the	dcs	wei
7.6907532846E-6	1.0963896959E+2	1.9736940383E-5
4.0521979771E-5	5.7564554673E+2	4.5943520243E-5
9.9587300392E-5	1.3889282889E+3	7.2188137769E-5
1.8489884726E-4	2.4443436421E+3	9.8434919423E-5
2.9645680168E-4	3.4890032194E+3	1.2468073282E-4
4.3425968311E-4	4.1426365818E+3	1.5092466531E-4
5.9830531657E-4	4.1002952019E+3	1.7716615272E-4
7.8859101285E-4	3.4017288246E+3	2.0340471372E-4
1.0051136166E-3	2.4284099827E+3	2.2963989267E-4
1.2478695220E-3	1.5735301539E+3	2.5587124334E-4
1.5168546797E-3	9.9251704088E+2	2.8209832342E-4
1.8120645986E-3	6.4632066545E+2	3.0832069259E-4
2.1334943481E-3	4.4608416742E+2	3.3453791144E-4
2.4811385584E-3	3.2548099818E+2	3.6074954110E-4
2.8549914211E-3	2.4723513387E+2	3.8695514312E-4
3.2550466893E-3	1.9275366889E+2	4.1315427928E-4
3.6812976783E-3	1.5277932535E+2	4.3934651156E-4
4.1337372652E-3	1.2241746004E+2	4.6553140213E-4
4.6123578895E-3	9.8837498005E+1	4.9170851331E-4
5.1171515529E-3	8.0343420555E+1	5.1787740760E-4
5.6481098199E-3	6.5761791991E+1	5.4403764760E-4
6.2052238176E-3	5.4215885970E+1	5.7018879612E-4
6.7884842360E-3	4.5042579655E+1	5.9633041614E-4
7.3978813281E-3	3.7717361413E+1	6.2246207073E-4
8.0334049101E-3	3.1819906051E+1	6.4858332323E-4
8.6950443616E-3	2.7023019831E+1	6.7469373705E-4
9.3827886258E-3	2.3079712669E+1	7.0079287589E-4
1.0096626210E-2	1.9806291905E+1	7.2688030358E-4
1.0836545184E-2	1.7066245186E+1	7.5295558414E-4
1.1602533184E-2	1.4757163648E+1	7.7901828182E-4
1.2394577408E-2	1.2800705827E+1	8.0506796108E-4
1.3212664621E-2	1.1135198208E+1	8.3110418659E-4
1.4056781152E-2	9.7111784513E+0	8.5712652325E-4
1.4926912893E-2	8.4896369662E+0	8.8313453619E-4
1.5823045305E-2	7.4395411834E+0	9.0912779076E-4
1.6745163410E-2	6.5338499109E+0	9.3510585261E-4
1.7693251801E-2	5.7506153949E+0	9.6106828758E-4
1.8667294632E-2	5.0720312198E+0	9.8701466182E-4
1.9667275626E-2	4.4814170371E+0	1.0129445417E-3
2.0693178073E-2	3.9685514591E+0	1.0388574939E-3
2.1744984827E-2	3.5195582543E+0	1.0647530855E-3
2.2822678313E-2	3.1285277620E+0	1.0906308836E-3
2.3926240519E-2	2.7843181942E+0	1.1164904558E-3
2.5055653005E-2	2.4836252267E+0	1.1423313699E-3
2.6210896896E-2	2.2183120257E+0	1.1681531941E-3
2.7391952886E-2	1.9844181262E+0	1.1939554970E-3
2.8598801239E-2	1.7788870909E+0	1.2197378472E-3
2.9831421786E-2	1.5967676428E+0	1.2454998140E-3
3.1089793929E-2	1.4350613150E+0	1.2712409668E-3
3.2373896638E-2	1.2917625387E+0	1.2969608754E-3
3.3683708455E-2	1.1646451418E+0	1.3226591101E-3
3.5019207490E-2	1.0515911508E+0	1.3483352414E-3
3.6380371427E-2	9.5084692255E-1	1.3739888402E-3
3.7767177517E-2	8.6093497487E-1	1.3996194778E-3
3.9179602586E-2	7.8055477693E-1	1.4252267258E-3
4.0617623030E-2	7.0856777316E-1	1.4508101565E-3
4.2081214817E-2	6.4400828254E-1	1.4763693421E-3
4.3570353490E-2	5.8606721653E-1	1.5019038556E-3
4.5085014162E-2	5.3403815355E-1	1.5274132703E-3
4.6625171522E-2	4.8725351719E-1	1.5528971598E-3
4.8190799831E-2	4.4508098172E-1	1.5783550984E-3
4.9781872927E-2	4.0700931219E-1	1.6037866605E-3
5.1398364219E-2	3.7263181552E-1	1.6291914212E-3
5.3040246694E-2	3.4150785620E-1	1.6545689559E-3
