# Differential cross section		
# Author: P. Swaczyna	Princeton University	(swaczyna@princeton.edu)
# Date: 	Fri 4 Dec 2020 01:22:01	
# 		
# Elastic collision: H^0 + He^0 -> H^0 + He^0		
# 		
# Red. mass: 	7.5005505498E+8	 eV/c^2
# CM energy: 	6.5313055265E-3	 eV
# Rel speed: 	1.2510916617E+5	 cm/s
# Tot sigma: 	2.3952615050E+2	 a.u.
# Int sigma: 	2.3952615050E+2	 a.u.
# 		
# Columns:		
# the <- scattering angle (rad)		
# dcs <- dsigma/dOmega*2*pi*sin(the) (a.u. = 2.8002852056E-17 cm^2)		
# wei <- weight for cross section integration (approx. width of angle bin)		
# 		
# the	dcs	wei
7.6907532846E-6	1.6263414955E-2	1.9736940383E-5
4.0521979771E-5	8.5690665109E-2	4.5943520243E-5
9.9587300392E-5	2.1059438694E-1	7.2188137769E-5
1.8489884726E-4	3.9100018056E-1	9.8434919423E-5
2.9645680168E-4	6.2690827401E-1	1.2468073282E-4
4.3425968311E-4	9.1831519889E-1	1.5092466531E-4
5.9830531657E-4	1.2652157284E+0	1.7716615272E-4
7.8859101285E-4	1.6676031259E+0	2.0340471372E-4
1.0051136166E-3	2.1254690882E+0	2.2963989267E-4
1.2478695220E-3	2.6388035965E+0	2.5587124334E-4
1.5168546797E-3	3.2075947209E+0	2.8209832342E-4
1.8120645986E-3	3.8318283931E+0	3.0832069259E-4
2.1334943481E-3	4.5114881510E+0	3.3453791144E-4
2.4811385584E-3	5.2465548570E+0	3.6074954110E-4
2.8549914211E-3	6.0370063905E+0	3.8695514312E-4
3.2550466893E-3	6.8828173159E+0	4.1315427928E-4
3.6812976783E-3	7.7839585255E+0	4.3934651156E-4
4.1337372652E-3	8.7403968577E+0	4.6553140213E-4
4.6123578895E-3	9.7520946908E+0	4.9170851331E-4
5.1171515529E-3	1.0819009513E+1	5.1787740760E-4
5.6481098199E-3	1.1941093467E+1	5.4403764760E-4
6.2052238176E-3	1.3118292873E+1	5.7018879612E-4
6.7884842360E-3	1.4350547726E+1	5.9633041614E-4
7.3978813281E-3	1.5637791169E+1	6.2246207073E-4
8.0334049101E-3	1.6979948946E+1	6.4858332323E-4
8.6950443616E-3	1.8376938830E+1	6.7469373705E-4
9.3827886258E-3	1.9828670027E+1	7.0079287589E-4
1.0096626210E-2	2.1335042561E+1	7.2688030358E-4
1.0836545184E-2	2.2895946635E+1	7.5295558414E-4
1.1602533184E-2	2.4511261970E+1	7.7901828182E-4
1.2394577408E-2	2.6180857121E+1	8.0506796108E-4
1.3212664621E-2	2.7904588779E+1	8.3110418659E-4
1.4056781152E-2	2.9682301046E+1	8.5712652325E-4
1.4926912893E-2	3.1513824690E+1	8.8313453619E-4
1.5823045305E-2	3.3398976388E+1	9.0912779076E-4
1.6745163410E-2	3.5337557937E+1	9.3510585261E-4
1.7693251801E-2	3.7329355465E+1	9.6106828758E-4
1.8667294632E-2	3.9374138607E+1	9.8701466182E-4
1.9667275626E-2	4.1471659675E+1	1.0129445417E-3
2.0693178073E-2	4.3621652806E+1	1.0388574939E-3
2.1744984827E-2	4.5823833103E+1	1.0647530855E-3
2.2822678313E-2	4.8077895749E+1	1.0906308836E-3
2.3926240519E-2	5.0383515121E+1	1.1164904558E-3
2.5055653005E-2	5.2740343881E+1	1.1423313699E-3
2.6210896896E-2	5.5148012062E+1	1.1681531941E-3
2.7391952886E-2	5.7606126139E+1	1.1939554970E-3
2.8598801239E-2	6.0114268095E+1	1.2197378472E-3
2.9831421786E-2	6.2671994477E+1	1.2454998140E-3
3.1089793929E-2	6.5278835442E+1	1.2712409668E-3
3.2373896638E-2	6.7934293804E+1	1.2969608754E-3
3.3683708455E-2	7.0637844071E+1	1.3226591101E-3
3.5019207490E-2	7.3388931480E+1	1.3483352414E-3
3.6380371427E-2	7.6186971037E+1	1.3739888402E-3
3.7767177517E-2	7.9031346547E+1	1.3996194778E-3
3.9179602586E-2	8.1921409657E+1	1.4252267258E-3
4.0617623030E-2	8.4856478890E+1	1.4508101565E-3
4.2081214817E-2	8.7835838700E+1	1.4763693421E-3
4.3570353490E-2	9.0858738520E+1	1.5019038556E-3
4.5085014162E-2	9.3924391828E+1	1.5274132703E-3
4.6625171522E-2	9.7031975220E+1	1.5528971598E-3
4.8190799831E-2	1.0018062750E+2	1.5783550984E-3
4.9781872927E-2	1.0336944879E+2	1.6037866605E-3
5.1398364219E-2	1.0659749962E+2	1.6291914212E-3
5.3040246694E-2	1.0986380013E+2	1.6545689559E-3
5.4707492914E-2	1.1316732916E+2	1.6799188405E-3
5.6400075017E-2	1.1650702350E+2	1.7052406515E-3
5.8117964718E-2	1.1988177707E+2	1.7305339655E-3
5.9861133308E-2	1.2329044018E+2	1.7557983600E-3
6.1629551657E-2	1.2673181881E+2	1.7810334128E-3
6.3423190212E-2	1.3020467391E+2	1.8062387021E-3
6.5242019000E-2	1.3370772077E+2	1.8314138067E-3
6.7086007624E-2	1.3723962838E+2	1.8565583060E-3
6.8955125270E-2	1.4079901891E+2	1.8816717796E-3
7.0849340702E-2	1.4438446716E+2	1.9067538080E-3
7.2768622264E-2	1.4799450011E+2	1.9318039720E-3
7.4712937885E-2	1.5162759648E+2	1.9568218529E-3
7.6682255070E-2	1.5528218639E+2	1.9818070327E-3
7.8676540910E-2	1.5895665106E+2	2.0067590939E-3
8.0695762079E-2	1.6264932256E+2	2.0316776194E-3
8.2739884832E-2	1.6635848361E+2	2.0565621928E-3
8.4808875009E-2	1.7008236754E+2	2.0814123983E-3
8.6902698034E-2	1.7381915818E+2	2.1062278206E-3
