# Differential cross section		
# Author: P. Swaczyna	Princeton University	(swaczyna@princeton.edu)
# Date: 	Fri 4 Dec 2020 01:21:00	
# 		
# Elastic collision: H^0 + He^0 -> H^0 + He^0		
# 		
# Red. mass: 	7.5005505498E+8	 eV/c^2
# CM energy: 	4.3651583224E-3	 eV
# Rel speed: 	1.0227962560E+5	 cm/s
# Tot sigma: 	2.4194794869E+2	 a.u.
# Int sigma: 	2.4194794869E+2	 a.u.
# 		
# Columns:		
# the <- scattering angle (rad)		
# dcs <- dsigma/dOmega*2*pi*sin(the) (a.u. = 2.8002852056E-17 cm^2)		
# wei <- weight for cross section integration (approx. width of angle bin)		
# 		
# the	dcs	wei
7.6907532846E-6	1.1479572054E-2	1.9736940383E-5
4.0521979771E-5	6.0484970156E-2	4.5943520243E-5
9.9587300392E-5	1.4864857735E-1	7.2188137769E-5
1.8489884726E-4	2.7598847618E-1	9.8434919423E-5
2.9645680168E-4	4.4250486315E-1	1.2468073282E-4
4.3425968311E-4	6.4819536728E-1	1.5092466531E-4
5.9830531657E-4	8.9305644271E-1	1.7716615272E-4
7.8859101285E-4	1.1770835745E+0	2.0340471372E-4
1.0051136166E-3	1.5002712747E+0	2.2963989267E-4
1.2478695220E-3	1.8626130191E+0	2.5587124334E-4
1.5168546797E-3	2.2641011567E+0	2.8209832342E-4
1.8120645986E-3	2.7047268030E+0	3.0832069259E-4
2.1334943481E-3	3.1844797184E+0	3.3453791144E-4
2.4811385584E-3	3.7033481744E+0	3.6074954110E-4
2.8549914211E-3	4.2613188068E+0	3.8695514312E-4
3.2550466893E-3	4.8583764577E+0	4.1315427928E-4
3.6812976783E-3	5.4945040050E+0	4.3934651156E-4
4.1337372652E-3	6.1696821801E+0	4.6553140213E-4
4.6123578895E-3	6.8838893746E+0	4.9170851331E-4
5.1171515529E-3	7.6371014341E+0	5.1787740760E-4
5.6481098199E-3	8.4292914421E+0	5.4403764760E-4
6.2052238176E-3	9.2604294908E+0	5.7018879612E-4
6.7884842360E-3	1.0130482442E+1	5.9633041614E-4
7.3978813281E-3	1.1039413675E+1	6.2246207073E-4
8.0334049101E-3	1.1987182826E+1	6.4858332323E-4
8.6950443616E-3	1.2973745512E+1	6.7469373705E-4
9.3827886258E-3	1.3999053050E+1	7.0079287589E-4
1.0096626210E-2	1.5063052159E+1	7.2688030358E-4
1.0836545184E-2	1.6165684656E+1	7.5295558414E-4
1.1602533184E-2	1.7306887137E+1	7.7901828182E-4
1.2394577408E-2	1.8486590653E+1	8.0506796108E-4
1.3212664621E-2	1.9704720372E+1	8.3110418659E-4
1.4056781152E-2	2.0961195230E+1	8.5712652325E-4
1.4926912893E-2	2.2255927579E+1	8.8313453619E-4
1.5823045305E-2	2.3588822813E+1	9.0912779076E-4
1.6745163410E-2	2.4959778997E+1	9.3510585261E-4
1.7693251801E-2	2.6368686480E+1	9.6106828758E-4
1.8667294632E-2	2.7815427503E+1	9.8701466182E-4
1.9667275626E-2	2.9299875789E+1	1.0129445417E-3
2.0693178073E-2	3.0821896142E+1	1.0388574939E-3
2.1744984827E-2	3.2381344016E+1	1.0647530855E-3
2.2822678313E-2	3.3978065096E+1	1.0906308836E-3
2.3926240519E-2	3.5611894858E+1	1.1164904558E-3
2.5055653005E-2	3.7282658130E+1	1.1423313699E-3
2.6210896896E-2	3.8990168641E+1	1.1681531941E-3
2.7391952886E-2	4.0734228566E+1	1.1939554970E-3
2.8598801239E-2	4.2514628062E+1	1.2197378472E-3
2.9831421786E-2	4.4331144807E+1	1.2454998140E-3
3.1089793929E-2	4.6183543522E+1	1.2712409668E-3
3.2373896638E-2	4.8071575497E+1	1.2969608754E-3
3.3683708455E-2	4.9994978109E+1	1.3226591101E-3
3.5019207490E-2	5.1953474338E+1	1.3483352414E-3
3.6380371427E-2	5.3946772279E+1	1.3739888402E-3
3.7767177517E-2	5.5974564649E+1	1.3996194778E-3
3.9179602586E-2	5.8036528301E+1	1.4252267258E-3
4.0617623030E-2	6.0132323723E+1	1.4508101565E-3
4.2081214817E-2	6.2261594549E+1	1.4763693421E-3
4.3570353490E-2	6.4423967064E+1	1.5019038556E-3
4.5085014162E-2	6.6619049705E+1	1.5274132703E-3
4.6625171522E-2	6.8846432576E+1	1.5528971598E-3
4.8190799831E-2	7.1105686954E+1	1.5783550984E-3
4.9781872927E-2	7.3396364801E+1	1.6037866605E-3
5.1398364219E-2	7.5717998281E+1	1.6291914212E-3
5.3040246694E-2	7.8070099283E+1	1.6545689559E-3
5.4707492914E-2	8.0452158943E+1	1.6799188405E-3
5.6400075017E-2	8.2863647181E+1	1.7052406515E-3
5.8117964718E-2	8.5304012236E+1	1.7305339655E-3
5.9861133308E-2	8.7772680217E+1	1.7557983600E-3
6.1629551657E-2	9.0269054660E+1	1.7810334128E-3
6.3423190212E-2	9.2792516090E+1	1.8062387021E-3
6.5242019000E-2	9.5342421603E+1	1.8314138067E-3
6.7086007624E-2	9.7918104457E+1	1.8565583060E-3
6.8955125270E-2	1.0051887367E+2	1.8816717796E-3
7.0849340702E-2	1.0314401364E+2	1.9067538080E-3
7.2768622264E-2	1.0579278377E+2	1.9318039720E-3
7.4712937885E-2	1.0846441814E+2	1.9568218529E-3
7.6682255070E-2	1.1115812514E+2	1.9818070327E-3
7.8676540910E-2	1.1387308718E+2	2.0067590939E-3
8.0695762079E-2	1.1660846039E+2	2.0316776194E-3
8.2739884832E-2	1.1936337434E+2	2.0565621928E-3
8.4808875009E-2	1.2213693178E+2	2.0814123983E-3
8.6902698034E-2	1.2492820843E+2	2.1062278206E-3
8.9021318917E-2	1.2773625280E+2	2.1310080450E-3
9.1164702253E-2	1.3056008593E+2	2.1557526574E-3
9.3332812224E-2	1.3339870133E+2	2.1804612443E-3
9.5525612596E-2	1.3625106481E+2	2.2051333928E-3
9.7743066726E-2	1.3911611442E+2	2.2297686905E-3
9.9985137556E-2	1.4199276035E+2	2.2543667257E-3
1.0225178762E-1	1.4487988492E+2	2.2789270875E-3
1.0454297904E-1	1.4777634262E+2	2.3034493653E-3
1.0685867352E-1	1.5068096011E+2	2.3279331494E-3
1.0919883237E-1	1.5359253629E+2	2.3523780306E-3
1.1156341648E-1	1.5650984246E+2	2.3767836004E-3
1.1395238633E-1	1.5943162245E+2	2.4011494510E-3
1.1636570200E-1	1.6235659280E+2	2.4254751751E-3
1.1880332317E-1	1.6528344303E+2	2.4497603662E-3
1.2126520909E-1	1.6821083588E+2	2.4740046186E-3
1.2375131862E-1	1.7113740767E+2	2.4982075270E-3
1.2626161023E-1	1.7406176865E+2	2.5223686871E-3
1.2879604195E-1	1.7698250339E+2	2.5464876949E-3
1.3135457143E-1	1.7989817128E+2	2.5705641475E-3
1.3393715592E-1	1.8280730702E+2	2.5945976426E-3
1.3654375226E-1	1.8570842118E+2	2.6185877784E-3
1.3917431689E-1	1.8860000079E+2	2.6425341541E-3
1.4182880585E-1	1.9148051004E+2	2.6664363695E-3
1.4450717478E-1	1.9434839095E+2	2.6902940251E-3
1.4720937892E-1	1.9720206414E+2	2.7141067224E-3
1.4993537310E-1	2.0003992967E+2	2.7378740632E-3
1.5268511179E-1	2.0286036789E+2	2.7615956505E-3
1.5545854902E-1	2.0566174036E+2	2.7852710878E-3
1.5825563845E-1	2.0844239086E+2	2.8088999795E-3
1.6107633333E-1	2.1120064637E+2	2.8324819307E-3
1.6392058653E-1	2.1393481824E+2	2.8560165473E-3
1.6678835052E-1	2.1664320325E+2	2.8795034361E-3
1.6967957737E-1	2.1932408490E+2	2.9029422044E-3
1.7259421876E-1	2.2197573458E+2	2.9263324607E-3
1.7553222599E-1	2.2459641298E+2	2.9496738141E-3
1.7849354996E-1	2.2718437139E+2	2.9729658744E-3
1.8147814117E-1	2.2973785315E+2	2.9962082525E-3
1.8448594977E-1	2.3225509515E+2	3.0194005599E-3
1.8751692548E-1	2.3473432934E+2	3.0425424091E-3
1.9057101764E-1	2.3717378437E+2	3.0656334132E-3
1.9364817522E-1	2.3957168717E+2	3.0886731866E-3
1.9674834681E-1	2.4192626472E+2	3.1116613440E-3
1.9987148058E-1	2.4423574572E+2	3.1345975014E-3
2.0301752435E-1	2.4649836249E+2	3.1574812755E-3
2.0618642554E-1	2.4871235272E+2	3.1803122838E-3
2.0937813120E-1	2.5087596146E+2	3.2030901448E-3
2.1259258799E-1	2.5298744300E+2	3.2258144779E-3
2.1582974219E-1	2.5504506288E+2	3.2484849032E-3
2.1908953970E-1	2.5704709994E+2	3.2711010421E-3
2.2237192605E-1	2.5899184835E+2	3.2936625164E-3
2.2567684639E-1	2.6087761979E+2	3.3161689492E-3
2.2900424548E-1	2.6270274553E+2	3.3386199643E-3
2.3235406772E-1	2.6446557864E+2	3.3610151867E-3
2.3572625713E-1	2.6616449622E+2	3.3833542419E-3
2.3912075735E-1	2.6779790160E+2	3.4056367567E-3
2.4253751167E-1	2.6936422664E+2	3.4278623588E-3
2.4597646298E-1	2.7086193403E+2	3.4500306767E-3
2.4943755380E-1	2.7228951953E+2	3.4721413399E-3
2.5292072631E-1	2.7364551440E+2	3.4941939790E-3
2.5642592230E-1	2.7492848762E+2	3.5161882254E-3
2.5995308318E-1	2.7613704833E+2	3.5381237115E-3
2.6350215001E-1	2.7726984813E+2	3.5600000709E-3
2.6707306349E-1	2.7832558343E+2	3.5818169379E-3
2.7066576394E-1	2.7930299783E+2	3.6035739479E-3
2.7428019131E-1	2.8020088440E+2	3.6252707373E-3
2.7791628522E-1	2.8101808809E+2	3.6469069436E-3
2.8157398488E-1	2.8175350795E+2	3.6684822051E-3
2.8525322919E-1	2.8240609951E+2	3.6899961614E-3
2.8895395665E-1	2.8297487696E+2	3.7114484529E-3
2.9267610542E-1	2.8345891544E+2	3.7328387211E-3
2.9641961330E-1	2.8385735324E+2	3.7541666086E-3
3.0018441773E-1	2.8416939391E+2	3.7754317588E-3
3.0397045579E-1	2.8439430844E+2	3.7966338166E-3
3.0777766421E-1	2.8453143727E+2	3.8177724274E-3
3.1160597938E-1	2.8458019234E+2	3.8388472382E-3
3.1545533730E-1	2.8454005900E+2	3.8598578967E-3
3.1932567367E-1	2.8441059793E+2	3.8808040517E-3
3.2321692379E-1	2.8419144694E+2	3.9016853533E-3
3.2712902264E-1	2.8388232269E+2	3.9225014525E-3
3.3106190484E-1	2.8348302239E+2	3.9432520014E-3
3.3501550468E-1	2.8299342530E+2	3.9639366533E-3
3.3898975607E-1	2.8241349430E+2	3.9845550624E-3
3.4298459261E-1	2.8174327720E+2	4.0051068843E-3
3.4699994753E-1	2.8098290805E+2	4.0255917754E-3
3.5103575373E-1	2.8013260832E+2	4.0460093936E-3
3.5509194378E-1	2.7919268795E+2	4.0663593974E-3
3.5916844988E-1	2.7816354634E+2	4.0866414469E-3
3.6326520391E-1	2.7704567310E+2	4.1068552032E-3
3.6738213741E-1	2.7583964886E+2	4.1270003283E-3
3.7151918157E-1	2.7454614574E+2	4.1470764858E-3
3.7567626728E-1	2.7316592788E+2	4.1670833400E-3
3.7985332504E-1	2.7169985170E+2	4.1870205567E-3
3.8405028507E-1	2.7014886607E+2	4.2068878026E-3
3.8826707721E-1	2.6851401233E+2	4.2266847457E-3
3.9250363101E-1	2.6679642420E+2	4.2464110553E-3
3.9675987567E-1	2.6499732744E+2	4.2660664016E-3
4.0103574005E-1	2.6311803947E+2	4.2856504563E-3
4.0533115271E-1	2.6115996877E+2	4.3051628919E-3
4.0964604185E-1	2.5912461413E+2	4.3246033825E-3
4.1398033538E-1	2.5701356376E+2	4.3439716031E-3
4.1833396086E-1	2.5482849420E+2	4.3632672302E-3
4.2270684554E-1	2.5257116911E+2	4.3824899412E-3
4.2709891633E-1	2.5024343790E+2	4.4016394148E-3
4.3151009985E-1	2.4784723411E+2	4.4207153312E-3
4.3594032237E-1	2.4538457377E+2	4.4397173715E-3
4.4038950986E-1	2.4285755345E+2	4.4586452181E-3
4.4485758797E-1	2.4026834825E+2	4.4774985548E-3
4.4934448203E-1	2.3761920957E+2	4.4962770664E-3
4.5385011706E-1	2.3491246274E+2	4.5149804392E-3
4.5837441776E-1	2.3215050451E+2	4.5336083606E-3
4.6291730852E-1	2.2933580033E+2	4.5521605193E-3
4.6747871344E-1	2.2647088152E+2	4.5706366053E-3
4.7205855627E-1	2.2355834229E+2	4.5890363098E-3
4.7665676049E-1	2.2060083656E+2	4.6073593254E-3
4.8127324926E-1	2.1760107471E+2	4.6256053458E-3
4.8590794542E-1	2.1456182011E+2	4.6437740661E-3
4.9056077152E-1	2.1148588561E+2	4.6618651826E-3
4.9523164982E-1	2.0837612980E+2	4.6798783932E-3
4.9992050224E-1	2.0523545319E+2	4.6978133967E-3
5.0462725044E-1	2.0206679432E+2	4.7156698934E-3
5.0935181576E-1	1.9887312564E+2	4.7334475849E-3
5.1409411924E-1	1.9565744943E+2	4.7511461741E-3
5.1885408164E-1	1.9242279348E+2	4.7687653653E-3
5.2363162341E-1	1.8917220677E+2	4.7863048641E-3
5.2842666471E-1	1.8590875505E+2	4.8037643772E-3
5.3323912540E-1	1.8263551631E+2	4.8211436130E-3
5.3806892508E-1	1.7935557624E+2	4.8384422809E-3
5.4291598301E-1	1.7607202356E+2	4.8556600920E-3
5.4778021821E-1	1.7278794539E+2	4.8727967585E-3
5.5266154939E-1	1.6950642250E+2	4.8898519940E-3
5.5755989496E-1	1.6623052456E+2	4.9068255135E-3
5.6247517308E-1	1.6296330539E+2	4.9237170334E-3
5.6740730160E-1	1.5970779818E+2	4.9405262713E-3
5.7235619810E-1	1.5646701070E+2	4.9572529464E-3
5.7732177988E-1	1.5324392056E+2	4.9738967791E-3
5.8230396395E-1	1.5004147043E+2	4.9904574913E-3
5.8730266706E-1	1.4686256336E+2	5.0069348063E-3
5.9231780568E-1	1.4371005811E+2	5.0233284486E-3
5.9734929598E-1	1.4058676449E+2	5.0396381444E-3
6.0239705389E-1	1.3749543887E+2	5.0558636210E-3
6.0746099506E-1	1.3443877966E+2	5.0720046074E-3
6.1254103485E-1	1.3141942294E+2	5.0880608338E-3
6.1763708838E-1	1.2843993815E+2	5.1040320318E-3
6.2274907048E-1	1.2550282390E+2	5.1199179345E-3
6.2787689573E-1	1.2261050394E+2	5.1357182766E-3
6.3302047843E-1	1.1976532314E+2	5.1514327939E-3
6.3817973262E-1	1.1696954376E+2	5.1670612238E-3
6.4335457209E-1	1.1422534175E+2	5.1826033052E-3
6.4854491036E-1	1.1153480324E+2	5.1980587783E-3
6.5375066070E-1	1.0889992123E+2	5.2134273849E-3
6.5897173609E-1	1.0632259239E+2	5.2287088681E-3
6.6420804930E-1	1.0380461414E+2	5.2439029725E-3
6.6945951283E-1	1.0134768179E+2	5.2590094442E-3
6.7472603890E-1	9.8953385967E+1	5.2740280309E-3
6.8000753951E-1	9.6623210274E+1	5.2889584814E-3
6.8530392640E-1	9.4358529063E+1	5.3038005463E-3
6.9061511106E-1	9.2160605502E+1	5.3185539776E-3
6.9594100473E-1	9.0030589839E+1	5.3332185287E-3
7.0128151841E-1	8.7969517904E+1	5.3477939546E-3
7.0663656285E-1	8.5978309839E+1	5.3622800116E-3
7.1200604856E-1	8.4057769063E+1	5.3766764577E-3
7.1738988581E-1	8.2208581490E+1	5.3909830523E-3
7.2278798463E-1	8.0431314977E+1	5.4051995564E-3
7.2820025482E-1	7.8726419029E+1	5.4193257323E-3
7.3362660591E-1	7.7094224743E+1	5.4333613439E-3
7.3906694724E-1	7.5534945004E+1	5.4473061568E-3
7.4452118788E-1	7.4048674932E+1	5.4611599379E-3
7.4998923669E-1	7.2635392569E+1	5.4749224557E-3
7.5547100229E-1	7.1294959821E+1	5.4885934801E-3
7.6096639308E-1	7.0027123636E+1	5.5021727828E-3
7.6647531721E-1	6.8831517431E+1	5.5156601367E-3
7.7199768263E-1	6.7707662754E+1	5.5290553166E-3
7.7753339704E-1	6.6654971179E+1	5.5423580985E-3
7.8308236795E-1	6.5672746439E+1	5.5555682601E-3
7.8864450262E-1	6.4760186769E+1	5.5686855808E-3
7.9421970809E-1	6.3916387484E+1	5.5817098412E-3
7.9980789121E-1	6.3140343760E+1	5.5946408237E-3
8.0540895857E-1	6.2430953621E+1	5.6074783123E-3
8.1102281659E-1	6.1787021125E+1	5.6202220924E-3
8.1664937145E-1	6.1207259743E+1	5.6328719509E-3
8.2228852912E-1	6.0690295906E+1	5.6454276767E-3
8.2794019536E-1	6.0234672739E+1	5.6578890597E-3
8.3360427572E-1	5.9838853948E+1	5.6702558918E-3
8.3928067556E-1	5.9501227852E+1	5.6825279663E-3
8.4496930000E-1	5.9220111570E+1	5.6947050782E-3
8.5067005399E-1	5.8993755326E+1	5.7067870238E-3
8.5638284226E-1	5.8820346872E+1	5.7187736014E-3
8.6210756934E-1	5.8698016023E+1	5.7306646105E-3
8.6784413956E-1	5.8624839282E+1	5.7424598526E-3
8.7359245705E-1	5.8598844548E+1	5.7541591304E-3
8.7935242576E-1	5.8618015889E+1	5.7657622485E-3
8.8512394943E-1	5.8680298376E+1	5.7772690129E-3
8.9090693161E-1	5.8783602960E+1	5.7886792314E-3
8.9670127565E-1	5.8925811376E+1	5.7999927133E-3
9.0250688473E-1	5.9104781070E+1	5.8112092696E-3
9.0832366182E-1	5.9318350122E+1	5.8223287127E-3
9.1415150972E-1	5.9564342173E+1	5.8333508568E-3
9.1999033104E-1	5.9840571317E+1	5.8442755178E-3
9.2584002820E-1	6.0144846970E+1	5.8551025132E-3
9.3170050345E-1	6.0474978686E+1	5.8658316618E-3
9.3757165885E-1	6.0828780917E+1	5.8764627846E-3
9.4345339628E-1	6.1204077702E+1	5.8869957037E-3
9.4934561746E-1	6.1598707267E+1	5.8974302433E-3
9.5524822392E-1	6.2010526543E+1	5.9077662288E-3
9.6116111701E-1	6.2437415563E+1	5.9180034877E-3
9.6708419793E-1	6.2877281753E+1	5.9281418487E-3
9.7301736769E-1	6.3328064094E+1	5.9381811425E-3
9.7896052713E-1	6.3787737143E+1	5.9481212013E-3
9.8491357695E-1	6.4254314912E+1	5.9579618591E-3
9.9087641766E-1	6.4725854590E+1	5.9677029512E-3
9.9684894961E-1	6.5200460099E+1	5.9773443150E-3
1.0028310730E+0	6.5676285482E+1	5.9868857894E-3
1.0088226878E+0	6.6151538111E+1	5.9963272149E-3
1.0148236940E+0	6.6624481707E+1	6.0056684336E-3
1.0208339913E+0	6.7093439172E+1	6.0149092896E-3
1.0268534791E+0	6.7556795220E+1	6.0240496283E-3
1.0328820570E+0	6.8012998810E+1	6.0330892971E-3
1.0389196241E+0	6.8460565371E+1	6.0420281448E-3
1.0449660796E+0	6.8898078817E+1	6.0508660221E-3
1.0510213224E+0	6.9324193354E+1	6.0596027814E-3
1.0570852514E+0	6.9737635065E+1	6.0682382765E-3
1.0631577652E+0	7.0137203291E+1	6.0767723631E-3
1.0692387623E+0	7.0521771786E+1	6.0852048988E-3
1.0753281411E+0	7.0890289656E+1	6.0935357425E-3
1.0814257998E+0	7.1241782094E+1	6.1017647550E-3
1.0875316366E+0	7.1575350885E+1	6.1098917988E-3
1.0936455494E+0	7.1890174711E+1	6.1179167381E-3
1.0997674360E+0	7.2185509239E+1	6.1258394388E-3
1.1058971941E+0	7.2460687005E+1	6.1336597685E-3
1.1120347214E+0	7.2715117100E+1	6.1413775965E-3
1.1181799151E+0	7.2948284648E+1	6.1489927938E-3
1.1243326727E+0	7.3159750097E+1	6.1565052331E-3
1.1304928913E+0	7.3349148323E+1	6.1639147890E-3
1.1366604679E+0	7.3516187551E+1	6.1712213376E-3
1.1428352996E+0	7.3660648096E+1	6.1784247568E-3
1.1490172830E+0	7.3782380940E+1	6.1855249261E-3
1.1552063150E+0	7.3881306151E+1	6.1925217271E-3
1.1614022920E+0	7.3957411140E+1	6.1994150427E-3
1.1676051105E+0	7.4010748779E+1	6.2062047577E-3
1.1738146669E+0	7.4041435382E+1	6.2128907587E-3
1.1800308574E+0	7.4049648551E+1	6.2194729339E-3
1.1862535782E+0	7.4035624914E+1	6.2259511734E-3
1.1924827251E+0	7.3999657742E+1	6.2323253688E-3
1.1987181942E+0	7.3942094470E+1	6.2385954138E-3
1.2049598812E+0	7.3863334130E+1	6.2447612034E-3
1.2112076818E+0	7.3763824692E+1	6.2508226346E-3
1.2174614916E+0	7.3644060348E+1	6.2567796062E-3
1.2237212062E+0	7.3504578720E+1	6.2626320186E-3
1.2299867208E+0	7.3345958022E+1	6.2683797740E-3
1.2362579308E+0	7.3168814181E+1	6.2740227763E-3
1.2425347314E+0	7.2973797919E+1	6.2795609313E-3
1.2488170177E+0	7.2761591818E+1	6.2849941464E-3
1.2551046847E+0	7.2532907367E+1	6.2903223308E-3
1.2613976273E+0	7.2288482004E+1	6.2955453954E-3
1.2676957404E+0	7.2029076166E+1	6.3006632530E-3
1.2739989187E+0	7.1755470350E+1	6.3056758180E-3
1.2803070569E+0	7.1468462194E+1	6.3105830068E-3
