# Differential cross section		
# Author: P. Swaczyna	Princeton University	(swaczyna@princeton.edu)
# Date: 	Fri 4 Dec 2020 01:29:02	
# 		
# Elastic collision: H^0 + He^0 -> H^0 + He^0		
# 		
# Red. mass: 	7.5005505498E+8	 eV/c^2
# CM energy: 	7.9432823472E+2	 eV
# Rel speed: 	4.3630393472E+7	 cm/s
# Tot sigma: 	2.7489710830E+1	 a.u.
# Int sigma: 	2.7489711587E+1	 a.u.
# 		
# Columns:		
# the <- scattering angle (rad)		
# dcs <- dsigma/dOmega*2*pi*sin(the) (a.u. = 2.8002852056E-17 cm^2)		
# wei <- weight for cross section integration (approx. width of angle bin)		
# 		
# the	dcs	wei
7.6907532846E-6	5.7764363644E+1	1.9736940383E-5
4.0521979771E-5	3.0425203282E+2	4.5943520243E-5
9.9587300392E-5	7.4640008434E+2	7.2188137769E-5
1.8489884726E-4	1.3785735593E+3	9.8434919423E-5
2.9645680168E-4	2.1849254685E+3	1.2468073282E-4
4.3425968311E-4	3.1320891172E+3	1.5092466531E-4
5.9830531657E-4	4.1617949067E+3	1.7716615272E-4
7.8859101285E-4	5.1865998314E+3	2.0340471372E-4
1.0051136166E-3	6.0930669357E+3	2.2963989267E-4
1.2478695220E-3	6.7564402617E+3	2.5587124334E-4
1.5168546797E-3	7.0675637303E+3	2.8209832342E-4
1.8120645986E-3	6.9661489485E+3	3.0832069259E-4
2.1334943481E-3	6.4671774077E+3	3.3453791144E-4
2.4811385584E-3	5.6650416799E+3	3.6074954110E-4
2.8549914211E-3	4.7080453968E+3	3.8695514312E-4
3.2550466893E-3	3.7519736729E+3	4.1315427928E-4
3.6812976783E-3	2.9146328577E+3	4.3934651156E-4
4.1337372652E-3	2.2523305836E+3	4.6553140213E-4
4.6123578895E-3	1.7645994129E+3	4.9170851331E-4
5.1171515529E-3	1.4172359229E+3	5.1787740760E-4
5.6481098199E-3	1.1673933642E+3	5.4403764760E-4
6.2052238176E-3	9.7937945857E+2	5.7018879612E-4
6.7884842360E-3	8.2942439231E+2	5.9633041614E-4
7.3978813281E-3	7.0407832340E+2	6.2246207073E-4
8.0334049101E-3	5.9674145651E+2	6.4858332323E-4
8.6950443616E-3	5.0424193139E+2	6.7469373705E-4
9.3827886258E-3	4.2468082469E+2	7.0079287589E-4
1.0096626210E-2	3.5677377866E+2	7.2688030358E-4
1.0836545184E-2	2.9940454146E+2	7.5295558414E-4
1.1602533184E-2	2.5129396653E+2	7.7901828182E-4
1.2394577408E-2	2.1123371272E+2	8.0506796108E-4
1.3212664621E-2	1.7810211015E+2	8.3110418659E-4
1.4056781152E-2	1.5080981906E+2	8.5712652325E-4
1.4926912893E-2	1.2840967514E+2	8.8313453619E-4
1.5823045305E-2	1.1005003673E+2	9.0912779076E-4
1.6745163410E-2	9.5018591441E+1	9.3510585261E-4
1.7693251801E-2	8.2672132075E+1	9.6106828758E-4
1.8667294632E-2	7.2502598804E+1	9.8701466182E-4
1.9667275626E-2	6.4076543971E+1	1.0129445417E-3
2.0693178073E-2	5.7030377037E+1	1.0388574939E-3
2.1744984827E-2	5.1105006062E+1	1.0647530855E-3
2.2822678313E-2	4.6049359392E+1	1.0906308836E-3
2.3926240519E-2	4.1718395743E+1	1.1164904558E-3
2.5055653005E-2	3.7948556391E+1	1.1423313699E-3
2.6210896896E-2	3.4660031566E+1	1.1681531941E-3
2.7391952886E-2	3.1750639526E+1	1.1939554970E-3
2.8598801239E-2	2.9174555531E+1	1.2197378472E-3
2.9831421786E-2	2.6869827840E+1	1.2454998140E-3
3.1089793929E-2	2.4805708466E+1	1.2712409668E-3
3.2373896638E-2	2.2946051580E+1	1.2969608754E-3
3.3683708455E-2	2.1266646961E+1	1.3226591101E-3
3.5019207490E-2	1.9744871618E+1	1.3483352414E-3
3.6380371427E-2	1.8363989170E+1	1.3739888402E-3
3.7767177517E-2	1.7104362978E+1	1.3996194778E-3
3.9179602586E-2	1.5957100943E+1	1.4252267258E-3
4.0617623030E-2	1.4906755105E+1	1.4508101565E-3
4.2081214817E-2	1.3942190838E+1	1.4763693421E-3
4.3570353490E-2	1.3059279531E+1	1.5019038556E-3
