# Differential cross section		
# Author: P. Swaczyna	Princeton University	(swaczyna@princeton.edu)
# Date: 	Fri 4 Dec 2020 01:27:48	
# 		
# Elastic collision: H^0 + He^0 -> H^0 + He^0		
# 		
# Red. mass: 	7.5005505498E+8	 eV/c^2
# CM energy: 	1.5848931925E+0	 eV
# Rel speed: 	1.9488980883E+6	 cm/s
# Tot sigma: 	1.3540808394E+2	 a.u.
# Int sigma: 	1.3540808394E+2	 a.u.
# 		
# Columns:		
# the <- scattering angle (rad)		
# dcs <- dsigma/dOmega*2*pi*sin(the) (a.u. = 2.8002852056E-17 cm^2)		
# wei <- weight for cross section integration (approx. width of angle bin)		
# 		
# the	dcs	wei
7.6907532846E-6	1.2124551542E+0	1.9736940383E-5
4.0521979771E-5	6.3883207523E+0	4.5943520243E-5
9.9587300392E-5	1.5699872170E+1	7.2188137769E-5
1.8489884726E-4	2.9148413259E+1	9.8434919423E-5
2.9645680168E-4	4.6732263535E+1	1.2468073282E-4
4.3425968311E-4	6.8447475737E+1	1.5092466531E-4
5.9830531657E-4	9.4286806914E+1	1.7716615272E-4
7.8859101285E-4	1.2423829053E+2	2.0340471372E-4
1.0051136166E-3	1.5828351628E+2	2.2963989267E-4
1.2478695220E-3	1.9639563899E+2	2.5587124334E-4
1.5168546797E-3	2.3853712865E+2	2.8209832342E-4
1.8120645986E-3	2.8465727456E+2	3.0832069259E-4
2.1334943481E-3	3.3468946093E+2	3.3453791144E-4
2.4811385584E-3	3.8854823639E+2	3.6074954110E-4
2.8549914211E-3	4.4612620669E+2	3.8695514312E-4
3.2550466893E-3	5.0729078789E+2	4.1315427928E-4
3.6812976783E-3	5.7188086586E+2	4.3934651156E-4
4.1337372652E-3	6.3970341835E+2	4.6553140213E-4
4.6123578895E-3	7.1053016641E+2	4.9170851331E-4
5.1171515529E-3	7.8409433395E+2	5.1787740760E-4
5.6481098199E-3	8.6008760624E+2	5.4403764760E-4
6.2052238176E-3	9.3815739036E+2	5.7018879612E-4
6.7884842360E-3	1.0179044930E+3	5.9633041614E-4
7.3978813281E-3	1.0988813420E+3	6.2246207073E-4
8.0334049101E-3	1.1805908879E+3	6.4858332323E-4
8.6950443616E-3	1.2624863292E+3	6.7469373705E-4
9.3827886258E-3	1.3439718107E+3	7.0079287589E-4
1.0096626210E-2	1.4244042423E+3	7.2688030358E-4
1.0836545184E-2	1.5030963856E+3	7.5295558414E-4
1.1602533184E-2	1.5793213411E+3	7.7901828182E-4
1.2394577408E-2	1.6523185553E+3	8.0506796108E-4
1.3212664621E-2	1.7213014405E+3	8.3110418659E-4
1.4056781152E-2	1.7854666676E+3	8.5712652325E-4
1.4926912893E-2	1.8440051510E+3	8.8313453619E-4
1.5823045305E-2	1.8961146926E+3	9.0912779076E-4
1.6745163410E-2	1.9410141928E+3	9.3510585261E-4
1.7693251801E-2	1.9779592681E+3	9.6106828758E-4
1.8667294632E-2	2.0062590418E+3	9.8701466182E-4
1.9667275626E-2	2.0252937919E+3	1.0129445417E-3
2.0693178073E-2	2.0345330624E+3	1.0388574939E-3
2.1744984827E-2	2.0335537610E+3	1.0647530855E-3
2.2822678313E-2	2.0220576925E+3	1.0906308836E-3
2.3926240519E-2	1.9998879122E+3	1.1164904558E-3
2.5055653005E-2	1.9670432330E+3	1.1423313699E-3
2.6210896896E-2	1.9236901894E+3	1.1681531941E-3
2.7391952886E-2	1.8701717583E+3	1.1939554970E-3
2.8598801239E-2	1.8070121613E+3	1.2197378472E-3
2.9831421786E-2	1.7349171328E+3	1.2454998140E-3
3.1089793929E-2	1.6547691373E+3	1.2712409668E-3
3.2373896638E-2	1.5676171516E+3	1.2969608754E-3
3.3683708455E-2	1.4746608041E+3	1.3226591101E-3
3.5019207490E-2	1.3772288688E+3	1.3483352414E-3
3.6380371427E-2	1.2767523468E+3	1.3739888402E-3
3.7767177517E-2	1.1747326260E+3	1.3996194778E-3
3.9179602586E-2	1.0727054709E+3	1.4252267258E-3
4.0617623030E-2	9.7220185767E+2	1.4508101565E-3
4.2081214817E-2	8.7470690392E+2	1.4763693421E-3
4.3570353490E-2	7.8161835052E+2	1.5019038556E-3
4.5085014162E-2	6.9420619878E+2	1.5274132703E-3
4.6625171522E-2	6.1357519047E+2	1.5528971598E-3
4.8190799831E-2	5.4063181880E+2	1.5783550984E-3
4.9781872927E-2	4.7605747008E+2	1.6037866605E-3
5.1398364219E-2	4.2028911368E+2	1.6291914212E-3
5.3040246694E-2	3.7350868297E+2	1.6545689559E-3
5.4707492914E-2	3.3564193086E+2	1.6799188405E-3
5.6400075017E-2	3.0636711460E+2	1.7052406515E-3
5.8117964718E-2	2.8513338650E+2	1.7305339655E-3
5.9861133308E-2	2.7118826648E+2	1.7557983600E-3
6.1629551657E-2	2.6361307884E+2	1.7810334128E-3
6.3423190212E-2	2.6136478147E+2	1.8062387021E-3
6.5242019000E-2	2.6332223290E+2	1.8314138067E-3
6.7086007624E-2	2.6833466011E+2	1.8565583060E-3
6.8955125270E-2	2.7526993164E+2	1.8816717796E-3
7.0849340702E-2	2.8306022274E+2	1.9067538080E-3
7.2768622264E-2	2.9074278906E+2	1.9318039720E-3
7.4712937885E-2	2.9749383942E+2	1.9568218529E-3
7.6682255070E-2	3.0265390212E+2	1.9818070327E-3
7.8676540910E-2	3.0574358884E+2	2.0067590939E-3
8.0695762079E-2	3.0646924235E+2	2.0316776194E-3
8.2739884832E-2	3.0471856891E+2	2.0565621928E-3
8.4808875009E-2	3.0054696142E+2	2.0814123983E-3
8.6902698034E-2	2.9415577048E+2	2.1062278206E-3
8.9021318917E-2	2.8586423960E+2	2.1310080450E-3
9.1164702253E-2	2.7607715380E+2	2.1557526574E-3
9.3332812224E-2	2.6525043535E+2	2.1804612443E-3
9.5525612596E-2	2.5385694521E+2	2.2051333928E-3
9.7743066726E-2	2.4235461475E+2	2.2297686905E-3
9.9985137556E-2	2.3115875413E+2	2.2543667257E-3
1.0225178762E-1	2.2061998661E+2	2.2789270875E-3
1.0454297904E-1	2.1100877614E+2	2.3034493653E-3
1.0685867352E-1	2.0250699023E+2	2.3279331494E-3
1.0919883237E-1	1.9520641254E+2	2.3523780306E-3
1.1156341648E-1	1.8911363270E+2	2.3767836004E-3
1.1395238633E-1	1.8416032913E+2	2.4011494510E-3
1.1636570200E-1	1.8021765306E+2	2.4254751751E-3
1.1880332317E-1	1.7711323604E+2	2.4497603662E-3
1.2126520909E-1	1.7464928544E+2	2.4740046186E-3
1.2375131862E-1	1.7262029887E+2	2.4982075270E-3
