# Differential cross section		
# Author: P. Swaczyna	Princeton University	(swaczyna@princeton.edu)
# Date: 	Fri 4 Dec 2020 01:21:51	
# 		
# Elastic collision: H^0 + He^0 -> H^0 + He^0		
# 		
# Red. mass: 	7.5005505498E+8	 eV/c^2
# CM energy: 	6.0953689724E-3	 eV
# Rel speed: 	1.2086181995E+5	 cm/s
# Tot sigma: 	2.4006323561E+2	 a.u.
# Int sigma: 	2.4006323561E+2	 a.u.
# 		
# Columns:		
# the <- scattering angle (rad)		
# dcs <- dsigma/dOmega*2*pi*sin(the) (a.u. = 2.8002852056E-17 cm^2)		
# wei <- weight for cross section integration (approx. width of angle bin)		
# 		
# the	dcs	wei
7.6907532846E-6	1.5326913947E-2	1.9736940383E-5
4.0521979771E-5	8.0756314389E-2	4.5943520243E-5
9.9587300392E-5	1.9846766932E-1	7.2188137769E-5
1.8489884726E-4	3.6848510809E-1	9.8434919423E-5
2.9645680168E-4	5.9080885505E-1	1.2468073282E-4
4.3425968311E-4	8.6543566204E-1	1.5092466531E-4
5.9830531657E-4	1.1923606414E+0	1.7716615272E-4
7.8859101285E-4	1.5715775083E+0	2.0340471372E-4
1.0051136166E-3	2.0030785369E+0	2.2963989267E-4
1.2478695220E-3	2.4868544307E+0	2.5587124334E-4
1.5168546797E-3	3.0228941516E+0	2.8209832342E-4
1.8120645986E-3	3.6111847196E+0	3.0832069259E-4
2.1334943481E-3	4.2517109874E+0	3.3453791144E-4
2.4811385584E-3	4.9444553928E+0	3.6074954110E-4
2.8549914211E-3	5.6893976872E+0	3.8695514312E-4
3.2550466893E-3	6.4865146432E+0	4.1315427928E-4
3.6812976783E-3	7.3357797396E+0	4.3934651156E-4
4.1337372652E-3	8.2371628248E+0	4.6553140213E-4
4.6123578895E-3	9.1906297591E+0	4.9170851331E-4
5.1171515529E-3	1.0196142035E+1	5.1787740760E-4
5.6481098199E-3	1.1253656376E+1	5.4403764760E-4
6.2052238176E-3	1.2363124316E+1	5.7018879612E-4
6.7884842360E-3	1.3524491755E+1	5.9633041614E-4
7.3978813281E-3	1.4737698497E+1	6.2246207073E-4
8.0334049101E-3	1.6002677765E+1	6.4858332323E-4
8.6950443616E-3	1.7319355698E+1	6.7469373705E-4
9.3827886258E-3	1.8687650826E+1	7.0079287589E-4
1.0096626210E-2	2.0107473525E+1	7.2688030358E-4
1.0836545184E-2	2.1578725455E+1	7.5295558414E-4
1.1602533184E-2	2.3101298974E+1	7.7901828182E-4
1.2394577408E-2	2.4675076543E+1	8.0506796108E-4
1.3212664621E-2	2.6299930099E+1	8.3110418659E-4
1.4056781152E-2	2.7975720420E+1	8.5712652325E-4
1.4926912893E-2	2.9702296470E+1	8.8313453619E-4
1.5823045305E-2	3.1479494722E+1	9.0912779076E-4
1.6745163410E-2	3.3307138475E+1	9.3510585261E-4
1.7693251801E-2	3.5185037140E+1	9.6106828758E-4
1.8667294632E-2	3.7112985525E+1	9.8701466182E-4
1.9667275626E-2	3.9090763096E+1	1.0129445417E-3
2.0693178073E-2	4.1118133224E+1	1.0388574939E-3
2.1744984827E-2	4.3194842423E+1	1.0647530855E-3
2.2822678313E-2	4.5320619572E+1	1.0906308836E-3
2.3926240519E-2	4.7495175123E+1	1.1164904558E-3
2.5055653005E-2	4.9718200300E+1	1.1423313699E-3
2.6210896896E-2	5.1989366288E+1	1.1681531941E-3
2.7391952886E-2	5.4308323411E+1	1.1939554970E-3
2.8598801239E-2	5.6674700299E+1	1.2197378472E-3
2.9831421786E-2	5.9088103053E+1	1.2454998140E-3
3.1089793929E-2	6.1548114395E+1	1.2712409668E-3
3.2373896638E-2	6.4054292824E+1	1.2969608754E-3
3.3683708455E-2	6.6606171754E+1	1.3226591101E-3
3.5019207490E-2	6.9203258657E+1	1.3483352414E-3
3.6380371427E-2	7.1845034207E+1	1.3739888402E-3
3.7767177517E-2	7.4530951412E+1	1.3996194778E-3
3.9179602586E-2	7.7260434758E+1	1.4252267258E-3
4.0617623030E-2	8.0032879348E+1	1.4508101565E-3
4.2081214817E-2	8.2847650047E+1	1.4763693421E-3
4.3570353490E-2	8.5704080636E+1	1.5019038556E-3
4.5085014162E-2	8.8601472966E+1	1.5274132703E-3
4.6625171522E-2	9.1539096121E+1	1.5528971598E-3
4.8190799831E-2	9.4516185601E+1	1.5783550984E-3
4.9781872927E-2	9.7531942503E+1	1.6037866605E-3
5.1398364219E-2	1.0058553273E+2	1.6291914212E-3
5.3040246694E-2	1.0367608620E+2	1.6545689559E-3
5.4707492914E-2	1.0680269608E+2	1.6799188405E-3
5.6400075017E-2	1.0996441807E+2	1.7052406515E-3
5.8117964718E-2	1.1316026963E+2	1.7305339655E-3
5.9861133308E-2	1.1638922932E+2	1.7557983600E-3
6.1629551657E-2	1.1965023613E+2	1.7810334128E-3
6.3423190212E-2	1.2294218880E+2	1.8062387021E-3
6.5242019000E-2	1.2626394524E+2	1.8314138067E-3
6.7086007624E-2	1.2961432195E+2	1.8565583060E-3
6.8955125270E-2	1.3299209346E+2	1.8816717796E-3
7.0849340702E-2	1.3639599182E+2	1.9067538080E-3
7.2768622264E-2	1.3982470617E+2	1.9318039720E-3
7.4712937885E-2	1.4327688227E+2	1.9568218529E-3
7.6682255070E-2	1.4675112216E+2	1.9818070327E-3
7.8676540910E-2	1.5024598383E+2	2.0067590939E-3
8.0695762079E-2	1.5375998092E+2	2.0316776194E-3
8.2739884832E-2	1.5729158252E+2	2.0565621928E-3
8.4808875009E-2	1.6083921299E+2	2.0814123983E-3
8.6902698034E-2	1.6440125186E+2	2.1062278206E-3
8.9021318917E-2	1.6797603378E+2	2.1310080450E-3
9.1164702253E-2	1.7156184854E+2	2.1557526574E-3
9.3332812224E-2	1.7515694115E+2	2.1804612443E-3
9.5525612596E-2	1.7875951202E+2	2.2051333928E-3
9.7743066726E-2	1.8236771714E+2	2.2297686905E-3
9.9985137556E-2	1.8597966844E+2	2.2543667257E-3
1.0225178762E-1	1.8959343412E+2	2.2789270875E-3
1.0454297904E-1	1.9320703914E+2	2.3034493653E-3
1.0685867352E-1	1.9681846577E+2	2.3279331494E-3
1.0919883237E-1	2.0042565418E+2	2.3523780306E-3
1.1156341648E-1	2.0402650319E+2	2.3767836004E-3
1.1395238633E-1	2.0761887109E+2	2.4011494510E-3
1.1636570200E-1	2.1120057647E+2	2.4254751751E-3
1.1880332317E-1	2.1476939931E+2	2.4497603662E-3
1.2126520909E-1	2.1832308197E+2	2.4740046186E-3
1.2375131862E-1	2.2185933045E+2	2.4982075270E-3
1.2626161023E-1	2.2537581565E+2	2.5223686871E-3
1.2879604195E-1	2.2887017475E+2	2.5464876949E-3
1.3135457143E-1	2.3234001271E+2	2.5705641475E-3
1.3393715592E-1	2.3578290388E+2	2.5945976426E-3
1.3654375226E-1	2.3919639368E+2	2.6185877784E-3
1.3917431689E-1	2.4257800042E+2	2.6425341541E-3
1.4182880585E-1	2.4592521722E+2	2.6664363695E-3
1.4450717478E-1	2.4923551404E+2	2.6902940251E-3
1.4720937892E-1	2.5250633977E+2	2.7141067224E-3
1.4993537310E-1	2.5573512455E+2	2.7378740632E-3
1.5268511179E-1	2.5891928205E+2	2.7615956505E-3
1.5545854902E-1	2.6205621197E+2	2.7852710878E-3
1.5825563845E-1	2.6514330259E+2	2.8088999795E-3
1.6107633333E-1	2.6817793347E+2	2.8324819307E-3
1.6392058653E-1	2.7115747818E+2	2.8560165473E-3
1.6678835052E-1	2.7407930727E+2	2.8795034361E-3
1.6967957737E-1	2.7694079117E+2	2.9029422044E-3
1.7259421876E-1	2.7973930334E+2	2.9263324607E-3
1.7553222599E-1	2.8247222344E+2	2.9496738141E-3
1.7849354996E-1	2.8513694063E+2	2.9729658744E-3
1.8147814117E-1	2.8773085694E+2	2.9962082525E-3
1.8448594977E-1	2.9025139073E+2	3.0194005599E-3
1.8751692548E-1	2.9269598028E+2	3.0425424091E-3
1.9057101764E-1	2.9506208741E+2	3.0656334132E-3
1.9364817522E-1	2.9734720121E+2	3.0886731866E-3
1.9674834681E-1	2.9954884181E+2	3.1116613440E-3
1.9987148058E-1	3.0166456429E+2	3.1345975014E-3
2.0301752435E-1	3.0369196255E+2	3.1574812755E-3
2.0618642554E-1	3.0562867337E+2	3.1803122838E-3
2.0937813120E-1	3.0747238037E+2	3.2030901448E-3
2.1259258799E-1	3.0922081816E+2	3.2258144779E-3
2.1582974219E-1	3.1087177640E+2	3.2484849032E-3
2.1908953970E-1	3.1242310403E+2	3.2711010421E-3
2.2237192605E-1	3.1387271338E+2	3.2936625164E-3
2.2567684639E-1	3.1521858441E+2	3.3161689492E-3
2.2900424548E-1	3.1645876891E+2	3.3386199643E-3
2.3235406772E-1	3.1759139469E+2	3.3610151867E-3
2.3572625713E-1	3.1861466980E+2	3.3833542419E-3
2.3912075735E-1	3.1952688668E+2	3.4056367567E-3
2.4253751167E-1	3.2032642635E+2	3.4278623588E-3
2.4597646298E-1	3.2101176250E+2	3.4500306767E-3
2.4943755380E-1	3.2158146557E+2	3.4721413399E-3
2.5292072631E-1	3.2203420677E+2	3.4941939790E-3
2.5642592230E-1	3.2236876201E+2	3.5161882254E-3
2.5995308318E-1	3.2258401579E+2	3.5381237115E-3
2.6350215001E-1	3.2267896499E+2	3.5600000709E-3
2.6707306349E-1	3.2265272250E+2	3.5818169379E-3
2.7066576394E-1	3.2250452087E+2	3.6035739479E-3
2.7428019131E-1	3.2223371570E+2	3.6252707373E-3
2.7791628522E-1	3.2183978901E+2	3.6469069436E-3
2.8157398488E-1	3.2132235236E+2	3.6684822051E-3
2.8525322919E-1	3.2068114993E+2	3.6899961614E-3
2.8895395665E-1	3.1991606137E+2	3.7114484529E-3
2.9267610542E-1	3.1902710442E+2	3.7328387211E-3
2.9641961330E-1	3.1801443749E+2	3.7541666086E-3
3.0018441773E-1	3.1687836189E+2	3.7754317588E-3
3.0397045579E-1	3.1561932394E+2	3.7966338166E-3
3.0777766421E-1	3.1423791684E+2	3.8177724274E-3
3.1160597938E-1	3.1273488230E+2	3.8388472382E-3
3.1545533730E-1	3.1111111191E+2	3.8598578967E-3
3.1932567367E-1	3.0936764833E+2	3.8808040517E-3
3.2321692379E-1	3.0750568614E+2	3.9016853533E-3
3.2712902264E-1	3.0552657246E+2	3.9225014525E-3
3.3106190484E-1	3.0343180730E+2	3.9432520014E-3
3.3501550468E-1	3.0122304361E+2	3.9639366533E-3
3.3898975607E-1	2.9890208705E+2	3.9845550624E-3
3.4298459261E-1	2.9647089543E+2	4.0051068843E-3
3.4699994753E-1	2.9393157791E+2	4.0255917754E-3
3.5103575373E-1	2.9128639378E+2	4.0460093936E-3
3.5509194378E-1	2.8853775107E+2	4.0663593974E-3
3.5916844988E-1	2.8568820468E+2	4.0866414469E-3
3.6326520391E-1	2.8274045432E+2	4.1068552032E-3
3.6738213741E-1	2.7969734206E+2	4.1270003283E-3
3.7151918157E-1	2.7656184953E+2	4.1470764858E-3
3.7567626728E-1	2.7333709485E+2	4.1670833400E-3
3.7985332504E-1	2.7002632917E+2	4.1870205567E-3
3.8405028507E-1	2.6663293296E+2	4.2068878026E-3
3.8826707721E-1	2.6316041185E+2	4.2266847457E-3
3.9250363101E-1	2.5961239228E+2	4.2464110553E-3
3.9675987567E-1	2.5599261674E+2	4.2660664016E-3
4.0103574005E-1	2.5230493870E+2	4.2856504563E-3
4.0533115271E-1	2.4855331730E+2	4.3051628919E-3
4.0964604185E-1	2.4474181161E+2	4.3246033825E-3
4.1398033538E-1	2.4087457474E+2	4.3439716031E-3
4.1833396086E-1	2.3695584754E+2	4.3632672302E-3
4.2270684554E-1	2.3298995209E+2	4.3824899412E-3
4.2709891633E-1	2.2898128486E+2	4.4016394148E-3
4.3151009985E-1	2.2493430975E+2	4.4207153312E-3
4.3594032237E-1	2.2085355067E+2	4.4397173715E-3
4.4038950986E-1	2.1674358412E+2	4.4586452181E-3
4.4485758797E-1	2.1260903137E+2	4.4774985548E-3
4.4934448203E-1	2.0845455057E+2	4.4962770664E-3
4.5385011706E-1	2.0428482862E+2	4.5149804392E-3
4.5837441776E-1	2.0010457283E+2	4.5336083606E-3
4.6291730852E-1	1.9591850258E+2	4.5521605193E-3
4.6747871344E-1	1.9173134066E+2	4.5706366053E-3
4.7205855627E-1	1.8754780468E+2	4.5890363098E-3
4.7665676049E-1	1.8337259826E+2	4.6073593254E-3
4.8127324926E-1	1.7921040225E+2	4.6256053458E-3
4.8590794542E-1	1.7506586585E+2	4.6437740661E-3
4.9056077152E-1	1.7094359770E+2	4.6618651826E-3
4.9523164982E-1	1.6684815705E+2	4.6798783932E-3
4.9992050224E-1	1.6278404488E+2	4.6978133967E-3
5.0462725044E-1	1.5875569509E+2	4.7156698934E-3
5.0935181576E-1	1.5476746576E+2	4.7334475849E-3
5.1409411924E-1	1.5082363054E+2	4.7511461741E-3
5.1885408164E-1	1.4692837012E+2	4.7687653653E-3
5.2363162341E-1	1.4308576388E+2	4.7863048641E-3
5.2842666471E-1	1.3929978167E+2	4.8037643772E-3
5.3323912540E-1	1.3557427585E+2	4.8211436130E-3
5.3806892508E-1	1.3191297348E+2	4.8384422809E-3
5.4291598301E-1	1.2831946879E+2	4.8556600920E-3
5.4778021821E-1	1.2479721592E+2	4.8727967585E-3
5.5266154939E-1	1.2134952193E+2	4.8898519940E-3
