# Differential cross section		
# Author: P. Swaczyna	Princeton University	(swaczyna@princeton.edu)
# Date: 	Fri 4 Dec 2020 01:16:04	
# 		
# Elastic collision: H^0 + He^0 -> H^0 + He^0		
# 		
# Red. mass: 	7.5005505498E+8	 eV/c^2
# CM energy: 	5.8210321777E-4	 eV
# Rel speed: 	3.7349873015E+4	 cm/s
# Tot sigma: 	2.1479102649E+2	 a.u.
# Int sigma: 	2.1479102649E+2	 a.u.
# 		
# Columns:		
# the <- scattering angle (rad)		
# dcs <- dsigma/dOmega*2*pi*sin(the) (a.u. = 2.8002852056E-17 cm^2)		
# wei <- weight for cross section integration (approx. width of angle bin)		
# 		
# the	dcs	wei
7.6907532846E-6	1.8299648297E-3	1.9736940383E-5
4.0521979771E-5	9.6419420818E-3	4.5943520243E-5
9.9587300392E-5	2.3696151640E-2	7.2188137769E-5
1.8489884726E-4	4.3995479726E-2	9.8434919423E-5
2.9645680168E-4	7.0539967969E-2	1.2468073282E-4
4.3425968311E-4	1.0332926081E-1	1.5092466531E-4
5.9830531657E-4	1.4236283463E-1	1.7716615272E-4
7.8859101285E-4	1.8764003937E-1	2.0340471372E-4
1.0051136166E-3	2.3916010839E-1	2.2963989267E-4
1.2478695220E-3	2.9692216050E-1	2.5587124334E-4
1.5168546797E-3	3.6092519945E-1	2.8209832342E-4
1.8120645986E-3	4.3116811228E-1	3.0832069259E-4
2.1334943481E-3	5.0764966717E-1	3.3453791144E-4
2.4811385584E-3	5.9036851088E-1	3.6074954110E-4
2.8549914211E-3	6.7932316581E-1	3.8695514312E-4
3.2550466893E-3	7.7451202688E-1	4.1315427928E-4
3.6812976783E-3	8.7593335812E-1	4.3934651156E-4
4.1337372652E-3	9.8358528895E-1	4.6553140213E-4
4.6123578895E-3	1.0974658103E+0	4.9170851331E-4
5.1171515529E-3	1.2175727706E+0	5.1787740760E-4
5.6481098199E-3	1.3439038709E+0	5.4403764760E-4
6.2052238176E-3	1.4764566611E+0	5.7018879612E-4
6.7884842360E-3	1.6152285340E+0	5.9633041614E-4
7.3978813281E-3	1.7602167214E+0	6.2246207073E-4
8.0334049101E-3	1.9114182876E+0	6.4858332323E-4
8.6950443616E-3	2.0688301249E+0	6.7469373705E-4
9.3827886258E-3	2.2324489471E+0	7.0079287589E-4
1.0096626210E-2	2.4022712838E+0	7.2688030358E-4
1.0836545184E-2	2.5782934742E+0	7.5295558414E-4
1.1602533184E-2	2.7605116603E+0	7.7901828182E-4
1.2394577408E-2	2.9489217809E+0	8.0506796108E-4
1.3212664621E-2	3.1435195641E+0	8.3110418659E-4
1.4056781152E-2	3.3443005204E+0	8.5712652325E-4
1.4926912893E-2	3.5512599354E+0	8.8313453619E-4
1.5823045305E-2	3.7643928624E+0	9.0912779076E-4
1.6745163410E-2	3.9836941144E+0	9.3510585261E-4
1.7693251801E-2	4.2091582561E+0	9.6106828758E-4
1.8667294632E-2	4.4407795964E+0	9.8701466182E-4
1.9667275626E-2	4.6785521790E+0	1.0129445417E-3
2.0693178073E-2	4.9224697747E+0	1.0388574939E-3
2.1744984827E-2	5.1725258724E+0	1.0647530855E-3
2.2822678313E-2	5.4287136698E+0	1.0906308836E-3
2.3926240519E-2	5.6910260648E+0	1.1164904558E-3
2.5055653005E-2	5.9594556457E+0	1.1423313699E-3
2.6210896896E-2	6.2339946820E+0	1.1681531941E-3
2.7391952886E-2	6.5146351144E+0	1.1939554970E-3
2.8598801239E-2	6.8013685453E+0	1.2197378472E-3
2.9831421786E-2	7.0941862283E+0	1.2454998140E-3
3.1089793929E-2	7.3930790582E+0	1.2712409668E-3
3.2373896638E-2	7.6980375607E+0	1.2969608754E-3
