# Differential cross section		
# Author: P. Swaczyna	Princeton University	(swaczyna@princeton.edu)
# Date: 	Fri 4 Dec 2020 01:29:08	
# 		
# Elastic collision: H^0 + He^0 -> H^0 + He^0		
# 		
# Red. mass: 	7.5005505498E+8	 eV/c^2
# CM energy: 	1.5848931925E+3	 eV
# Rel speed: 	6.1629568866E+7	 cm/s
# Tot sigma: 	1.8725187137E+1	 a.u.
# Int sigma: 	1.8725189357E+1	 a.u.
# 		
# Columns:		
# the <- scattering angle (rad)		
# dcs <- dsigma/dOmega*2*pi*sin(the) (a.u. = 2.8002852056E-17 cm^2)		
# wei <- weight for cross section integration (approx. width of angle bin)		
# 		
# the	dcs	wei
7.6907532846E-6	7.4028661827E+1	1.9736940383E-5
4.0521979771E-5	3.8980430103E+2	4.5943520243E-5
9.9587300392E-5	9.5482199791E+2	7.2188137769E-5
1.8489884726E-4	1.7556645735E+3	9.8434919423E-5
2.9645680168E-4	2.7553469470E+3	1.2468073282E-4
4.3425968311E-4	3.8782157904E+3	1.5092466531E-4
5.9830531657E-4	4.9994367700E+3	1.7716615272E-4
7.8859101285E-4	5.9501476188E+3	2.0340471372E-4
1.0051136166E-3	6.5488577111E+3	2.2963989267E-4
1.2478695220E-3	6.6587941834E+3	2.5587124334E-4
1.5168546797E-3	6.2496308706E+3	2.8209832342E-4
1.8120645986E-3	5.4249961930E+3	3.0832069259E-4
2.1334943481E-3	4.3876088885E+3	3.3453791144E-4
2.4811385584E-3	3.3556508622E+3	3.6074954110E-4
2.8549914211E-3	2.4822331119E+3	3.8695514312E-4
3.2550466893E-3	1.8240115781E+3	4.1315427928E-4
3.6812976783E-3	1.3623334595E+3	4.3934651156E-4
4.1337372652E-3	1.0460972235E+3	4.6553140213E-4
4.6123578895E-3	8.2500423435E+2	4.9170851331E-4
5.1171515529E-3	6.6278000483E+2	5.1787740760E-4
5.6481098199E-3	5.3750754935E+2	5.4403764760E-4
6.2052238176E-3	4.3741905174E+2	5.7018879612E-4
6.7884842360E-3	3.5608086908E+2	5.9633041614E-4
7.3978813281E-3	2.8982813891E+2	6.2246207073E-4
8.0334049101E-3	2.3630936725E+2	6.4858332323E-4
