# Differential cross section		
# Author: P. Swaczyna	Princeton University	(swaczyna@princeton.edu)
# Date: 	Fri 4 Dec 2020 01:28:21	
# 		
# Elastic collision: H^0 + He^0 -> H^0 + He^0		
# 		
# Red. mass: 	7.5005505498E+8	 eV/c^2
# CM energy: 	1.7782794100E+1	 eV
# Rel speed: 	6.5281350402E+6	 cm/s
# Tot sigma: 	8.7324673917E+1	 a.u.
# Int sigma: 	8.7324673917E+1	 a.u.
# 		
# Columns:		
# the <- scattering angle (rad)		
# dcs <- dsigma/dOmega*2*pi*sin(the) (a.u. = 2.8002852056E-17 cm^2)		
# wei <- weight for cross section integration (approx. width of angle bin)		
# 		
# the	dcs	wei
7.6907532846E-6	6.4283497731E+0	1.9736940383E-5
4.0521979771E-5	3.3870004699E+1	4.5943520243E-5
9.9587300392E-5	8.3233296965E+1	7.2188137769E-5
1.8489884726E-4	1.5450234262E+2	9.8434919423E-5
2.9645680168E-4	2.4760426566E+2	1.2468073282E-4
4.3425968311E-4	3.6237929282E+2	1.5092466531E-4
5.9830531657E-4	4.9853161197E+2	1.7716615272E-4
7.8859101285E-4	6.5556876150E+2	2.0340471372E-4
1.0051136166E-3	8.3273124007E+2	2.2963989267E-4
1.2478695220E-3	1.0289142834E+3	2.5587124334E-4
1.5168546797E-3	1.2425846381E+3	2.8209832342E-4
1.8120645986E-3	1.4716963271E+3	3.0832069259E-4
2.1334943481E-3	1.7136107615E+3	3.3453791144E-4
2.4811385584E-3	1.9650280419E+3	3.6074954110E-4
2.8549914211E-3	2.2219377594E+3	3.8695514312E-4
3.2550466893E-3	2.4795988848E+3	4.1315427928E-4
3.6812976783E-3	2.7325591553E+3	4.3934651156E-4
4.1337372652E-3	2.9747244442E+3	4.6553140213E-4
4.6123578895E-3	3.1994875770E+3	4.9170851331E-4
5.1171515529E-3	3.3999236202E+3	5.1787740760E-4
5.6481098199E-3	3.5690545398E+3	5.4403764760E-4
6.2052238176E-3	3.7001801960E+3	5.7018879612E-4
6.7884842360E-3	3.7872650105E+3	5.9633041614E-4
7.3978813281E-3	3.8253607503E+3	6.2246207073E-4
8.0334049101E-3	3.8110365320E+3	6.4858332323E-4
8.6950443616E-3	3.7427785620E+3	6.7469373705E-4
9.3827886258E-3	3.6213158427E+3	7.0079287589E-4
1.0096626210E-2	3.4498257653E+3	7.2688030358E-4
1.0836545184E-2	3.2339767878E+3	7.5295558414E-4
1.1602533184E-2	2.9817753492E+3	7.7901828182E-4
1.2394577408E-2	2.7032010693E+3	8.0506796108E-4
1.3212664621E-2	2.4096371719E+3	8.3110418659E-4
1.4056781152E-2	2.1131296351E+3	8.5712652325E-4
1.4926912893E-2	1.8255352130E+3	8.8313453619E-4
1.5823045305E-2	1.5576407285E+3	9.0912779076E-4
1.6745163410E-2	1.3183493170E+3	9.3510585261E-4
1.7693251801E-2	1.1140298647E+3	9.6106828758E-4
1.8667294632E-2	9.4811179225E+2	9.8701466182E-4
1.9667275626E-2	8.2097923818E+2	1.0129445417E-3
2.0693178073E-2	7.3018003561E+2	1.0388574939E-3
2.1744984827E-2	6.7092159330E+2	1.0647530855E-3
2.2822678313E-2	6.3678522897E+2	1.0906308836E-3
2.3926240519E-2	6.2056001234E+2	1.1164904558E-3
2.5055653005E-2	6.1508248945E+2	1.1423313699E-3
2.6210896896E-2	6.1397260133E+2	1.1681531941E-3
2.7391952886E-2	6.1217788764E+2	1.1939554970E-3
2.8598801239E-2	6.0627337556E+2	1.2197378472E-3
2.9831421786E-2	5.9450647583E+2	1.2454998140E-3
3.1089793929E-2	5.7661668381E+2	1.2712409668E-3
3.2373896638E-2	5.5349146000E+2	1.2969608754E-3
3.3683708455E-2	5.2673709343E+2	1.3226591101E-3
3.5019207490E-2	4.9824468377E+2	1.3483352414E-3
3.6380371427E-2	4.6981825345E+2	1.3739888402E-3
3.7767177517E-2	4.4290903130E+2	1.3996194778E-3
3.9179602586E-2	4.1847331241E+2	1.4252267258E-3
4.0617623030E-2	3.9694697790E+2	1.4508101565E-3
4.2081214817E-2	3.7831200882E+2	1.4763693421E-3
4.3570353490E-2	3.6222092023E+2	1.5019038556E-3
4.5085014162E-2	3.4814350701E+2	1.5274132703E-3
4.6625171522E-2	3.3550486568E+2	1.5528971598E-3
4.8190799831E-2	3.2379228239E+2	1.5783550984E-3
4.9781872927E-2	3.1261937580E+2	1.6037866605E-3
5.1398364219E-2	3.0174698947E+2	1.6291914212E-3
5.3040246694E-2	2.9106960240E+2	1.6545689559E-3
5.4707492914E-2	2.8058134072E+2	1.6799188405E-3
5.6400075017E-2	2.7033589455E+2	1.7052406515E-3
5.8117964718E-2	2.6041061985E+2	1.7305339655E-3
5.9861133308E-2	2.5087955311E+2	1.7557983600E-3
6.1629551657E-2	2.4179599473E+2	1.7810334128E-3
6.3423190212E-2	2.3318397636E+2	1.8062387021E-3
6.5242019000E-2	2.2503808841E+2	1.8314138067E-3
6.7086007624E-2	2.1733056995E+2	1.8565583060E-3
6.8955125270E-2	2.1002250954E+2	1.8816717796E-3
7.0849340702E-2	2.0307422486E+2	1.9067538080E-3
7.2768622264E-2	1.9645081591E+2	1.9318039720E-3
7.4712937885E-2	1.9012263618E+2	1.9568218529E-3
7.6682255070E-2	1.8406397918E+2	1.9818070327E-3
7.8676540910E-2	1.7825329933E+2	2.0067590939E-3
8.0695762079E-2	1.7267491357E+2	2.0316776194E-3
8.2739884832E-2	1.6731926634E+2	2.0565621928E-3
8.4808875009E-2	1.6217994794E+2	2.0814123983E-3
8.6902698034E-2	1.5724951141E+2	2.1062278206E-3
8.9021318917E-2	1.5251791455E+2	2.1310080450E-3
9.1164702253E-2	1.4797455697E+2	2.1557526574E-3
9.3332812224E-2	1.4361069402E+2	2.1804612443E-3
9.5525612596E-2	1.3941888407E+2	2.2051333928E-3
9.7743066726E-2	1.3539042834E+2	2.2297686905E-3
9.9985137556E-2	1.3151479161E+2	2.2543667257E-3
1.0225178762E-1	1.2778236252E+2	2.2789270875E-3
1.0454297904E-1	1.2418698293E+2	2.3034493653E-3
1.0685867352E-1	1.2072452241E+2	2.3279331494E-3
1.0919883237E-1	1.1738914205E+2	2.3523780306E-3
1.1156341648E-1	1.1417234922E+2	2.3767836004E-3
1.1395238633E-1	1.1106617790E+2	2.4011494510E-3
1.1636570200E-1	1.0806593997E+2	2.4254751751E-3
1.1880332317E-1	1.0516867929E+2	2.4497603662E-3
1.2126520909E-1	1.0236988721E+2	2.4740046186E-3
1.2375131862E-1	9.9663457543E+1	2.4982075270E-3
1.2626161023E-1	9.7044489437E+1	2.5223686871E-3
1.2879604195E-1	9.4509988528E+1	2.5464876949E-3
1.3135457143E-1	9.2056290605E+1	2.5705641475E-3
1.3393715592E-1	8.9677897198E+1	2.5945976426E-3
1.3654375226E-1	8.7370174381E+1	2.6185877784E-3
1.3917431689E-1	8.5131420135E+1	2.6425341541E-3
1.4182880585E-1	8.2960321449E+1	2.6664363695E-3
1.4450717478E-1	8.0852678276E+1	2.6902940251E-3
1.4720937892E-1	7.8802988196E+1	2.7141067224E-3
1.4993537310E-1	7.6808410243E+1	2.7378740632E-3
1.5268511179E-1	7.4868504251E+1	2.7615956505E-3
1.5545854902E-1	7.2981450164E+1	2.7852710878E-3
1.5825563845E-1	7.1143366742E+1	2.8088999795E-3
1.6107633333E-1	6.9351357018E+1	2.8324819307E-3
1.6392058653E-1	6.7604278951E+1	2.8560165473E-3
1.6678835052E-1	6.5900234705E+1	2.8795034361E-3
1.6967957737E-1	6.4236301313E+1	2.9029422044E-3
1.7259421876E-1	6.2611107944E+1	2.9263324607E-3
1.7553222599E-1	6.1024546102E+1	2.9496738141E-3
1.7849354996E-1	5.9474596905E+1	2.9729658744E-3
1.8147814117E-1	5.7957796709E+1	2.9962082525E-3
1.8448594977E-1	5.6473065154E+1	3.0194005599E-3
1.8751692548E-1	5.5021436690E+1	3.0425424091E-3
1.9057101764E-1	5.3601909730E+1	3.0656334132E-3
1.9364817522E-1	5.2211400801E+1	3.0886731866E-3
1.9674834681E-1	5.0848681578E+1	3.1116613440E-3
1.9987148058E-1	4.9514483521E+1	3.1345975014E-3
