# Differential cross section		
# Author: P. Swaczyna	Princeton University	(swaczyna@princeton.edu)
# Date: 	Fri 4 Dec 2020 10:40:56	
# 		
# Elastic collision: He^0 + He^0 -> He^0 + He^0		
# 		
# Red. mass: 	1.8642000787E+9	 eV/c^2
# CM energy: 	3.1622776602E+0	 eV
# Rel speed: 	1.7461817293E+6	 cm/s
# Tot sigma: 	9.5122776689E+1	 a.u.
# Int sigma: 	9.5122776689E+1	 a.u.
# 		
# Columns:		
# the <- scattering angle (rad)		
# dcs <- dsigma/dOmega*2*pi*sin(the) (a.u. = 2.8002852056E-17 cm^2)		
# wei <- weight for cross section integration (approx. width of angle bin)		
# 		
# the	dcs	wei
7.6907532846E-6	2.6467700914E+0	1.9736940383E-5
4.0521979771E-5	1.3945548427E+1	4.5943520243E-5
9.9587300392E-5	3.4271757422E+1	7.2188137769E-5
1.8489884726E-4	6.3625305418E+1	9.8434919423E-5
2.9645680168E-4	1.0199427761E+2	1.2468073282E-4
4.3425968311E-4	1.4935214458E+2	1.5092466531E-4
5.9830531657E-4	2.0564983949E+2	1.7716615272E-4
7.8859101285E-4	2.7080567977E+2	2.0340471372E-4
1.0051136166E-3	3.4469342762E+2	2.2963989267E-4
1.2478695220E-3	4.2712863675E+2	2.5587124334E-4
1.5168546797E-3	5.1785346509E+2	2.8209832342E-4
1.8120645986E-3	6.1652020366E+2	3.0832069259E-4
2.1334943481E-3	7.2267386431E+2	3.3453791144E-4
2.4811385584E-3	8.3573428070E+2	3.6074954110E-4
2.8549914211E-3	9.5497830538E+2	3.8695514312E-4
3.2550466893E-3	1.0795228287E+3	4.1315427928E-4
3.6812976783E-3	1.2083094972E+3	4.3934651156E-4
4.1337372652E-3	1.3400921632E+3	4.6553140213E-4
4.6123578895E-3	1.4734282437E+3	4.9170851331E-4
5.1171515529E-3	1.6066752930E+3	5.1787740760E-4
5.6481098199E-3	1.7379941818E+3	5.4403764760E-4
6.2052238176E-3	1.8653603123E+3	5.7018879612E-4
6.7884842360E-3	1.9865842553E+3	5.9633041614E-4
7.3978813281E-3	2.0993430622E+3	6.2246207073E-4
8.0334049101E-3	2.2012232433E+3	6.4858332323E-4
8.6950443616E-3	2.2897760148E+3	6.7469373705E-4
9.3827886258E-3	2.3625848699E+3	7.0079287589E-4
1.0096626210E-2	2.4173448313E+3	7.2688030358E-4
1.0836545184E-2	2.4519518891E+3	7.5295558414E-4
1.1602533184E-2	2.4646001555E+3	7.7901828182E-4
1.2394577408E-2	2.4538832017E+3	8.0506796108E-4
1.3212664621E-2	2.4188949563E+3	8.3110418659E-4
1.4056781152E-2	2.3593245177E+3	8.5712652325E-4
1.4926912893E-2	2.2755383691E+3	8.8313453619E-4
