# Differential cross section		
# Author: P. Swaczyna	Princeton University	(swaczyna@princeton.edu)
# Date: 	Fri 4 Dec 2020 10:33:47	
# 		
# Elastic collision: He^0 + He^0 -> He^0 + He^0		
# 		
# Red. mass: 	1.8642000787E+9	 eV/c^2
# CM energy: 	2.0183663637E-4	 eV
# Rel speed: 	1.3950489282E+4	 cm/s
# Tot sigma: 	1.0867247823E+2	 a.u.
# Int sigma: 	1.0867247823E+2	 a.u.
# 		
# Columns:		
# the <- scattering angle (rad)		
# dcs <- dsigma/dOmega*2*pi*sin(the) (a.u. = 2.8002852056E-17 cm^2)		
# wei <- weight for cross section integration (approx. width of angle bin)		
# 		
# the	dcs	wei
7.6907532846E-6	5.0483780634E-4	1.9736940383E-5
4.0521979771E-5	2.6599510621E-3	4.5943520243E-5
9.9587300392E-5	6.5371274151E-3	7.2188137769E-5
1.8489884726E-4	1.2137163183E-2	9.8434919423E-5
2.9645680168E-4	1.9460070093E-2	1.2468073282E-4
4.3425968311E-4	2.8505750588E-2	1.5092466531E-4
5.9830531657E-4	3.9274061201E-2	1.7716615272E-4
7.8859101285E-4	5.1764824246E-2	2.0340471372E-4
1.0051136166E-3	6.5977830790E-2	2.2963989267E-4
1.2478695220E-3	8.1912841500E-2	2.5587124334E-4
1.5168546797E-3	9.9569586823E-2	2.8209832342E-4
1.8120645986E-3	1.1894776691E-1	3.0832069259E-4
2.1334943481E-3	1.4004705141E-1	3.3453791144E-4
2.4811385584E-3	1.6286707923E-1	3.6074954110E-4
2.8549914211E-3	1.8740745821E-1	3.8695514312E-4
3.2550466893E-3	2.1366776474E-1	4.1315427928E-4
3.6812976783E-3	2.4164754345E-1	4.3934651156E-4
4.1337372652E-3	2.7134630674E-1	4.6553140213E-4
4.6123578895E-3	3.0276353435E-1	4.9170851331E-4
5.1171515529E-3	3.3589867293E-1	5.1787740760E-4
5.6481098199E-3	3.7075113550E-1	5.4403764760E-4
6.2052238176E-3	4.0732030095E-1	5.7018879612E-4
6.7884842360E-3	4.4560551348E-1	5.9633041614E-4
7.3978813281E-3	4.8560608205E-1	6.2246207073E-4
8.0334049101E-3	5.2732127975E-1	6.4858332323E-4
8.6950443616E-3	5.7075034320E-1	6.7469373705E-4
