# Differential cross section		
# Author: P. Swaczyna	Princeton University	(swaczyna@princeton.edu)
# Date: 	Fri 4 Dec 2020 10:40:59	
# 		
# Elastic collision: He^0 + He^0 -> He^0 + He^0		
# 		
# Red. mass: 	1.8642000787E+9	 eV/c^2
# CM energy: 	5.6234132519E+0	 eV
# Rel speed: 	2.3285707604E+6	 cm/s
# Tot sigma: 	8.9257793209E+1	 a.u.
# Int sigma: 	8.9257793209E+1	 a.u.
# 		
# Columns:		
# the <- scattering angle (rad)		
# dcs <- dsigma/dOmega*2*pi*sin(the) (a.u. = 2.8002852056E-17 cm^2)		
# wei <- weight for cross section integration (approx. width of angle bin)		
# 		
# the	dcs	wei
7.6907532846E-6	4.1739540128E+0	1.9736940383E-5
4.0521979771E-5	2.1992034650E+1	4.5943520243E-5
9.9587300392E-5	5.4045267938E+1	7.2188137769E-5
1.8489884726E-4	1.0032893681E+2	9.8434919423E-5
2.9645680168E-4	1.6081142045E+2	1.2468073282E-4
4.3425968311E-4	2.3542302561E+2	1.5092466531E-4
5.9830531657E-4	3.2403471221E+2	1.7716615272E-4
7.8859101285E-4	4.2643151354E+2	2.0340471372E-4
1.0051136166E-3	5.4228130977E+2	2.2963989267E-4
1.2478695220E-3	6.7109950536E+2	2.5587124334E-4
1.5168546797E-3	8.1221037711E+2	2.8209832342E-4
1.8120645986E-3	9.6470617924E+2	3.0832069259E-4
2.1334943481E-3	1.1274054880E+3	3.3453791144E-4
2.4811385584E-3	1.2988127285E+3	3.6074954110E-4
2.8549914211E-3	1.4770813351E+3	3.8695514312E-4
3.2550466893E-3	1.6599835245E+3	4.1315427928E-4
3.6812976783E-3	1.8448901703E+3	4.3934651156E-4
4.1337372652E-3	2.0287647052E+3	4.6553140213E-4
4.6123578895E-3	2.2081752670E+3	4.9170851331E-4
5.1171515529E-3	2.3793293738E+3	5.1787740760E-4
5.6481098199E-3	2.5381351613E+3	5.4403764760E-4
6.2052238176E-3	2.6802925448E+3	5.7018879612E-4
6.7884842360E-3	2.8014164963E+3	5.9633041614E-4
7.3978813281E-3	2.8971928767E+3	6.2246207073E-4
8.0334049101E-3	2.9635649064E+3	6.4858332323E-4
8.6950443616E-3	2.9969454244E+3	6.7469373705E-4
9.3827886258E-3	2.9944466736E+3	7.0079287589E-4
1.0096626210E-2	2.9541156740E+3	7.2688030358E-4
1.0836545184E-2	2.8751596018E+3	7.5295558414E-4
1.1602533184E-2	2.7581424096E+3	7.7901828182E-4
1.2394577408E-2	2.6051317051E+3	8.0506796108E-4
1.3212664621E-2	2.4197742164E+3	8.3110418659E-4
1.4056781152E-2	2.2072795590E+3	8.5712652325E-4
1.4926912893E-2	1.9742959476E+3	8.8313453619E-4
1.5823045305E-2	1.7286682162E+3	9.0912779076E-4
1.6745163410E-2	1.4790779877E+3	9.3510585261E-4
1.7693251801E-2	1.2345776097E+3	9.6106828758E-4
1.8667294632E-2	1.0040426496E+3	9.8701466182E-4
1.9667275626E-2	7.9558092415E+2	1.0129445417E-3
2.0693178073E-2	6.1594746722E+2	1.0388574939E-3
