# Differential cross section		
# Author: P. Swaczyna	Princeton University	(swaczyna@princeton.edu)
# Date: 	Fri 4 Dec 2020 10:41:20	
# 		
# Elastic collision: He^0 + He^0 -> He^0 + He^0		
# 		
# Red. mass: 	1.8642000787E+9	 eV/c^2
# CM energy: 	3.1622776602E+2	 eV
# Rel speed: 	1.7461817293E+7	 cm/s
# Tot sigma: 	5.1813385396E+1	 a.u.
# Int sigma: 	5.1813389784E+1	 a.u.
# 		
# Columns:		
# the <- scattering angle (rad)		
# dcs <- dsigma/dOmega*2*pi*sin(the) (a.u. = 2.8002852056E-17 cm^2)		
# wei <- weight for cross section integration (approx. width of angle bin)		
# 		
# the	dcs	wei
7.6907532846E-6	8.7514055745E+1	1.9736940383E-5
4.0521979771E-5	4.6095350433E+2	4.5943520243E-5
9.9587300392E-5	1.1309034735E+3	7.2188137769E-5
1.8489884726E-4	2.0891554960E+3	9.8434919423E-5
2.9645680168E-4	3.3125385994E+3	1.2468073282E-4
4.3425968311E-4	4.7519229875E+3	1.5092466531E-4
5.9830531657E-4	6.3203536469E+3	1.7716615272E-4
7.8859101285E-4	7.8842680163E+3	2.0340471372E-4
1.0051136166E-3	9.2637068727E+3	2.2963989267E-4
1.2478695220E-3	1.0248481466E+4	2.5587124334E-4
1.5168546797E-3	1.0635408464E+4	2.8209832342E-4
1.8120645986E-3	1.0285010348E+4	3.0832069259E-4
2.1334943481E-3	9.1843052874E+3	3.3453791144E-4
2.4811385584E-3	7.4893966881E+3	3.6074954110E-4
2.8549914211E-3	5.5164721832E+3	3.8695514312E-4
3.2550466893E-3	3.6629451794E+3	4.1315427928E-4
3.6812976783E-3	2.2745246033E+3	4.3934651156E-4
4.1337372652E-3	1.5144547341E+3	4.6553140213E-4
4.6123578895E-3	1.3079799674E+3	4.9170851331E-4
5.1171515529E-3	1.4034392784E+3	5.1787740760E-4
5.6481098199E-3	1.5202517668E+3	5.4403764760E-4
6.2052238176E-3	1.4925420025E+3	5.7018879612E-4
6.7884842360E-3	1.3192030983E+3	5.9633041614E-4
7.3978813281E-3	1.1024745762E+3	6.2246207073E-4
8.0334049101E-3	9.3987833834E+2	6.4858332323E-4
8.6950443616E-3	8.5717698868E+2	6.7469373705E-4
9.3827886258E-3	8.1828723424E+2	7.0079287589E-4
1.0096626210E-2	7.7804258004E+2	7.2688030358E-4
