# Differential cross section		
# Author: P. Swaczyna	Princeton University	(swaczyna@princeton.edu)
# Date: 	Fri 4 Dec 2020 10:41:00	
# 		
# Elastic collision: He^0 + He^0 -> He^0 + He^0		
# 		
# Red. mass: 	1.8642000787E+9	 eV/c^2
# CM energy: 	7.0794578438E+0	 eV
# Rel speed: 	2.6126993654E+6	 cm/s
# Tot sigma: 	8.6941876144E+1	 a.u.
# Int sigma: 	8.6941876144E+1	 a.u.
# 		
# Columns:		
# the <- scattering angle (rad)		
# dcs <- dsigma/dOmega*2*pi*sin(the) (a.u. = 2.8002852056E-17 cm^2)		
# wei <- weight for cross section integration (approx. width of angle bin)		
# 		
# the	dcs	wei
7.6907532846E-6	5.0019181337E+0	1.9736940383E-5
4.0521979771E-5	2.6354416541E+1	4.5943520243E-5
9.9587300392E-5	6.4765069231E+1	7.2188137769E-5
1.8489884726E-4	1.2022511195E+2	9.8434919423E-5
2.9645680168E-4	1.9268792186E+2	1.2468073282E-4
4.3425968311E-4	2.8205103736E+2	1.5092466531E-4
5.9830531657E-4	3.8812471792E+2	1.7716615272E-4
7.8859101285E-4	5.1059289834E+2	2.0340471372E-4
1.0051136166E-3	6.4896751094E+2	2.2963989267E-4
1.2478695220E-3	8.0253713593E+2	2.5587124334E-4
1.5168546797E-3	9.7031135381E+2	2.8209832342E-4
1.8120645986E-3	1.1509627478E+3	3.0832069259E-4
2.1334943481E-3	1.3427692032E+3	3.3453791144E-4
2.4811385584E-3	1.5435599478E+3	3.6074954110E-4
2.8549914211E-3	1.7506696323E+3	3.8695514312E-4
3.2550466893E-3	1.9609056012E+3	4.1315427928E-4
3.6812976783E-3	2.1705342634E+3	4.3934651156E-4
4.1337372652E-3	2.3752930202E+3	4.6553140213E-4
4.6123578895E-3	2.5704344001E+3	4.9170851331E-4
5.1171515529E-3	2.7508087246E+3	5.1787740760E-4
5.6481098199E-3	2.9109906041E+3	5.4403764760E-4
6.2052238176E-3	3.0454526793E+3	5.7018879612E-4
6.7884842360E-3	3.1487871567E+3	5.9633041614E-4
7.3978813281E-3	3.2159717696E+3	6.2246207073E-4
8.0334049101E-3	3.2426719125E+3	6.4858332323E-4
8.6950443616E-3	3.2255650277E+3	6.7469373705E-4
9.3827886258E-3	3.1626673039E+3	7.0079287589E-4
1.0096626210E-2	3.0536369548E+3	7.2688030358E-4
1.0836545184E-2	2.9000236131E+3	7.5295558414E-4
1.1602533184E-2	2.7054306466E+3	7.7901828182E-4
1.2394577408E-2	2.4755575055E+3	8.0506796108E-4
1.3212664621E-2	2.2180934754E+3	8.3110418659E-4
1.4056781152E-2	1.9424431078E+3	8.5712652325E-4
1.4926912893E-2	1.6592772949E+3	8.8313453619E-4
1.5823045305E-2	1.3799219489E+3	9.0912779076E-4
1.6745163410E-2	1.1156171524E+3	9.3510585261E-4
1.7693251801E-2	8.7670122862E+2	9.6106828758E-4
1.8667294632E-2	6.7179337273E+2	9.8701466182E-4
1.9667275626E-2	5.0706178713E+2	1.0129445417E-3
2.0693178073E-2	3.8566817122E+2	1.0388574939E-3
2.1744984827E-2	3.0747115587E+2	1.0647530855E-3
2.2822678313E-2	2.6904949052E+2	1.0906308836E-3
2.3926240519E-2	2.6407123476E+2	1.1164904558E-3
2.5055653005E-2	2.8399111676E+2	1.1423313699E-3
2.6210896896E-2	3.1901030311E+2	1.1681531941E-3
2.7391952886E-2	3.5918867752E+2	1.1939554970E-3
2.8598801239E-2	3.9556770430E+2	1.2197378472E-3
2.9831421786E-2	4.2114958272E+2	1.2454998140E-3
3.1089793929E-2	4.3159063465E+2	1.2712409668E-3
3.2373896638E-2	4.2550454133E+2	1.2969608754E-3
3.3683708455E-2	4.0432997464E+2	1.3226591101E-3
3.5019207490E-2	3.7178825042E+2	1.3483352414E-3
3.6380371427E-2	3.3302712436E+2	1.3739888402E-3
3.7767177517E-2	2.9360272338E+2	1.3996194778E-3
3.9179602586E-2	2.5848056840E+2	1.4252267258E-3
4.0617623030E-2	2.3123117924E+2	1.4508101565E-3
4.2081214817E-2	2.1355537342E+2	1.4763693421E-3
4.3570353490E-2	2.0520639513E+2	1.5019038556E-3
4.5085014162E-2	2.0429446147E+2	1.5274132703E-3
4.6625171522E-2	2.0788198963E+2	1.5528971598E-3
4.8190799831E-2	2.1272210241E+2	1.5783550984E-3
4.9781872927E-2	2.1597168234E+2	1.6037866605E-3
5.1398364219E-2	2.1572779308E+2	1.6291914212E-3
5.3040246694E-2	2.1128769151E+2	1.6545689559E-3
5.4707492914E-2	2.0310446581E+2	1.6799188405E-3
5.6400075017E-2	1.9248413613E+2	1.7052406515E-3
5.8117964718E-2	1.8112736587E+2	1.7305339655E-3
5.9861133308E-2	1.7064616748E+2	1.7557983600E-3
6.1629551657E-2	1.6217803094E+2	1.7810334128E-3
6.3423190212E-2	1.5618125331E+2	1.8062387021E-3
6.5242019000E-2	1.5243842873E+2	1.8314138067E-3
6.7086007624E-2	1.5023681008E+2	1.8565583060E-3
6.8955125270E-2	1.4865064942E+2	1.8816717796E-3
7.0849340702E-2	1.4683254426E+2	1.9067538080E-3
7.2768622264E-2	1.4423105908E+2	1.9318039720E-3
7.4712937885E-2	1.4068474785E+2	1.9568218529E-3
7.6682255070E-2	1.3638610630E+2	1.9818070327E-3
7.8676540910E-2	1.3174860390E+2	2.0067590939E-3
8.0695762079E-2	1.2723392709E+2	2.0316776194E-3
8.2739884832E-2	1.2319928326E+2	2.0565621928E-3
8.4808875009E-2	1.1980808002E+2	2.0814123983E-3
8.6902698034E-2	1.1701969367E+2	2.1062278206E-3
8.9021318917E-2	1.1464611119E+2	2.1310080450E-3
9.1164702253E-2	1.1244411614E+2	2.1557526574E-3
9.3332812224E-2	1.1020605198E+2	2.1804612443E-3
9.5525612596E-2	1.0781950338E+2	2.2051333928E-3
9.7743066726E-2	1.0528198142E+2	2.2297686905E-3
9.9985137556E-2	1.0267449844E+2	2.2543667257E-3
1.0225178762E-1	1.0011160190E+2	2.2789270875E-3
1.0454297904E-1	9.7690759503E+1	2.3034493653E-3
1.0685867352E-1	9.5459934737E+1	2.3279331494E-3
1.0919883237E-1	9.3411457288E+1	2.3523780306E-3
1.1156341648E-1	9.1498256332E+1	2.3767836004E-3
1.1395238633E-1	8.9660647547E+1	2.4011494510E-3
1.1636570200E-1	8.7850797816E+1	2.4254751751E-3
1.1880332317E-1	8.6046444406E+1	2.4497603662E-3
1.2126520909E-1	8.4251748889E+1	2.4740046186E-3
1.2375131862E-1	8.2488149323E+1	2.4982075270E-3
1.2626161023E-1	8.0780687696E+1	2.5223686871E-3
1.2879604195E-1	7.9145867849E+1	2.5464876949E-3
1.3135457143E-1	7.7585817875E+1	2.5705641475E-3
1.3393715592E-1	7.6090320247E+1	2.5945976426E-3
1.3654375226E-1	7.4644162290E+1	2.6185877784E-3
1.3917431689E-1	7.3234748606E+1	2.6425341541E-3
1.4182880585E-1	7.1855929930E+1	2.6664363695E-3
1.4450717478E-1	7.0507522396E+1	2.6902940251E-3
1.4720937892E-1	6.9192719643E+1	2.7141067224E-3
1.4993537310E-1	6.7915492361E+1	2.7378740632E-3
1.5268511179E-1	6.6678483481E+1	2.7615956505E-3
1.5545854902E-1	6.5481426833E+1	2.7852710878E-3
1.5825563845E-1	6.4320907198E+1	2.8088999795E-3
1.6107633333E-1	6.3192144343E+1	2.8324819307E-3
1.6392058653E-1	6.2091638865E+1	2.8560165473E-3
1.6678835052E-1	6.1018327507E+1	2.8795034361E-3
1.6967957737E-1	5.9972469098E+1	2.9029422044E-3
