# Differential cross section		
# Author: P. Swaczyna	Princeton University	(swaczyna@princeton.edu)
# Date: 	Wed 17 Feb 2021 07:08:49	
# 		
# Indistinguishable particle collision: He^0 + He^+ -> He^0 + He^+		
# 		
# Red. mass: 	1.8640723202E+9	 eV/c^2
# CM energy: 	1.7782794100E+1	 eV
# Rel speed: 	4.1409913370E+6	 cm/s
# Tot sigma: 	2.2182482666E+2	 a.u.
# Int sigma: 	2.2182453884E+2	 a.u.
# 		
# Columns:		
# the <- scattering angle (rad)		
# dcs <- dsigma/dOmega*2*pi*sin(the) (a.u. = 2.8002852056E-17 cm^2)		
# wei <- weight for cross section integration (approx. width of angle bin)		
# 		
# the	dcs	wei
7.6907532846E-6	9.5312890000E+1	1.9736940383E-5
4.0521979771E-5	5.0180520107E+2	4.5943520243E-5
9.9587300392E-5	1.2283338961E+3	7.2188137769E-5
1.8489884726E-4	2.2557916821E+3	9.8434919423E-5
2.9645680168E-4	3.5426640126E+3	1.2468073282E-4
4.3425968311E-4	5.0387976388E+3	1.5092466531E-4
5.9830531657E-4	6.7104078888E+3	1.7716615272E-4
7.8859101285E-4	8.5186159992E+3	2.0340471372E-4
1.0051136166E-3	1.0381361395E+4	2.2963989267E-4
1.2478695220E-3	1.2233504680E+4	2.5587124334E-4
1.5168546797E-3	1.4018553102E+4	2.8209832342E-4
1.8120645986E-3	1.5635255052E+4	3.0832069259E-4
2.1334943481E-3	1.7015580980E+4	3.3453791144E-4
2.4811385584E-3	1.8057258864E+4	3.6074954110E-4
2.8549914211E-3	1.8682396339E+4	3.8695514312E-4
3.2550466893E-3	1.8805569380E+4	4.1315427928E-4
3.6812976783E-3	1.8369440334E+4	4.3934651156E-4
4.1337372652E-3	1.7343445544E+4	4.6553140213E-4
4.6123578895E-3	1.5741332659E+4	4.9170851331E-4
5.1171515529E-3	1.3631812932E+4	5.1787740760E-4
5.6481098199E-3	1.1143403449E+4	5.4403764760E-4
6.2052238176E-3	8.4639728227E+3	5.7018879612E-4
6.7884842360E-3	5.8268441511E+3	5.9633041614E-4
7.3978813281E-3	3.4832333865E+3	6.2246207073E-4
8.0334049101E-3	1.6633031723E+3	6.4858332323E-4
8.6950443616E-3	5.3081324182E+2	6.7469373705E-4
9.3827886258E-3	1.4096678266E+2	7.0079287589E-4
1.0096626210E-2	4.1448273654E+2	7.2688030358E-4
1.0836545184E-2	1.1407605786E+3	7.5295558414E-4
1.1602533184E-2	2.0174698733E+3	7.7901828182E-4
1.2394577408E-2	2.7229890237E+3	8.0506796108E-4
1.3212664621E-2	3.0058313983E+3	8.3110418659E-4
1.4056781152E-2	2.7645581636E+3	8.5712652325E-4
1.4926912893E-2	2.0833372667E+3	8.8313453619E-4
1.5823045305E-2	1.2037221065E+3	9.0912779076E-4
1.6745163410E-2	4.3882049556E+2	9.3510585261E-4
1.7693251801E-2	4.6513499115E+1	9.6106828758E-4
1.8667294632E-2	1.2393164829E+2	9.8701466182E-4
1.9667275626E-2	5.6391917920E+2	1.0129445417E-3
2.0693178073E-2	1.1039708786E+3	1.0388574939E-3
2.1744984827E-2	1.4514724168E+3	1.0647530855E-3
2.2822678313E-2	1.4249890959E+3	1.0906308836E-3
2.3926240519E-2	1.0445832090E+3	1.1164904558E-3
2.5055653005E-2	5.1514046409E+2	1.1423313699E-3
2.6210896896E-2	1.0823513729E+2	1.1681531941E-3
2.7391952886E-2	7.1727860627E+0	1.1939554970E-3
2.8598801239E-2	2.0360951953E+2	1.2197378472E-3
2.9831421786E-2	5.1118594031E+2	1.2454998140E-3
3.1089793929E-2	6.9147483839E+2	1.2712409668E-3
3.2373896638E-2	6.1336943277E+2	1.2969608754E-3
3.3683708455E-2	3.3986343569E+2	1.3226591101E-3
3.5019207490E-2	7.9864749283E+1	1.3483352414E-3
3.6380371427E-2	3.4403617601E+1	1.3739888402E-3
3.7767177517E-2	2.4508613757E+2	1.3996194778E-3
3.9179602586E-2	5.5799297214E+2	1.4252267258E-3
4.0617623030E-2	7.3607929337E+2	1.4508101565E-3
4.2081214817E-2	6.4022264116E+2	1.4763693421E-3
4.3570353490E-2	3.4060220254E+2	1.5019038556E-3
4.5085014162E-2	6.7077637319E+1	1.5274132703E-3
4.6625171522E-2	2.9353772273E+1	1.5528971598E-3
4.8190799831E-2	2.4919585452E+2	1.5783550984E-3
4.9781872927E-2	5.4192948819E+2	1.6037866605E-3
5.1398364219E-2	6.6760680467E+2	1.6291914212E-3
5.3040246694E-2	5.2685071899E+2	1.6545689559E-3
5.4707492914E-2	2.3833993233E+2	1.6799188405E-3
5.6400075017E-2	2.7964807143E+1	1.7052406515E-3
5.8117964718E-2	3.1230943684E+1	1.7305339655E-3
5.9861133308E-2	1.8378057587E+2	1.7557983600E-3
6.1629551657E-2	2.9842235758E+2	1.7810334128E-3
6.3423190212E-2	2.5134419768E+2	1.8062387021E-3
6.5242019000E-2	9.7135352259E+1	1.8314138067E-3
6.7086007624E-2	2.3400703294E+0	1.8565583060E-3
6.8955125270E-2	6.7090286135E+1	1.8816717796E-3
7.0849340702E-2	2.1894859912E+2	1.9067538080E-3
7.2768622264E-2	2.9091679281E+2	1.9318039720E-3
7.4712937885E-2	2.0369444066E+2	1.9568218529E-3
7.6682255070E-2	5.7863960824E+1	1.9818070327E-3
7.8676540910E-2	3.1164655552E+1	2.0067590939E-3
8.0695762079E-2	1.8398255820E+2	2.0316776194E-3
8.2739884832E-2	3.8247882637E+2	2.0565621928E-3
8.4808875009E-2	4.3039099279E+2	2.0814123983E-3
8.6902698034E-2	2.7537323341E+2	2.1062278206E-3
8.9021318917E-2	6.8188307792E+1	2.1310080450E-3
9.1164702253E-2	6.4923170591E+0	2.1557526574E-3
9.3332812224E-2	1.2927482278E+2	2.1804612443E-3
