# Differential cross section		
# Author: P. Swaczyna	Princeton University	(swaczyna@princeton.edu)
# Date: 	Wed 17 Feb 2021 07:11:23	
# 		
# Indistinguishable particle collision: He^0 + He^+ -> He^0 + He^+		
# 		
# Red. mass: 	1.8640723202E+9	 eV/c^2
# CM energy: 	7.9432823472E+2	 eV
# Rel speed: 	2.7676063728E+7	 cm/s
# Tot sigma: 	1.2106822861E+2	 a.u.
# Int sigma: 	1.2106891429E+2	 a.u.
# 		
# Columns:		
# the <- scattering angle (rad)		
# dcs <- dsigma/dOmega*2*pi*sin(the) (a.u. = 2.8002852056E-17 cm^2)		
# wei <- weight for cross section integration (approx. width of angle bin)		
# 		
# the	dcs	wei
7.6907532846E-6	1.0267377357E+3	1.9736940383E-5
4.0521979771E-5	5.3886892292E+3	4.5943520243E-5
9.9587300392E-5	1.3019184384E+4	7.2188137769E-5
1.8489884726E-4	2.3353388021E+4	9.8434919423E-5
2.9645680168E-4	3.5300571952E+4	1.2468073282E-4
4.3425968311E-4	4.6895352152E+4	1.5092466531E-4
5.9830531657E-4	5.5354166053E+4	1.7716615272E-4
7.8859101285E-4	5.7590253459E+4	2.0340471372E-4
1.0051136166E-3	5.1475125080E+4	2.2963989267E-4
1.2478695220E-3	3.7562272130E+4	2.5587124334E-4
1.5168546797E-3	2.0137875751E+4	2.8209832342E-4
1.8120645986E-3	5.9739572245E+3	3.0832069259E-4
2.1334943481E-3	2.6729814915E+2	3.3453791144E-4
2.4811385584E-3	2.4886019968E+3	3.6074954110E-4
2.8549914211E-3	6.6808651247E+3	3.8695514312E-4
3.2550466893E-3	7.1297191740E+3	4.1315427928E-4
3.6812976783E-3	3.6898880177E+3	4.3934651156E-4
4.1337372652E-3	5.3922554327E+2	4.6553140213E-4
4.6123578895E-3	2.7311821064E+2	4.9170851331E-4
5.1171515529E-3	1.3003170785E+3	5.1787740760E-4
5.6481098199E-3	1.2401713015E+3	5.4403764760E-4
6.2052238176E-3	3.3149235307E+2	5.7018879612E-4
6.7884842360E-3	1.1242777484E+2	5.9633041614E-4
7.3978813281E-3	6.6089868382E+2	6.2246207073E-4
8.0334049101E-3	9.2941879423E+2	6.4858332323E-4
8.6950443616E-3	6.7358800480E+2	6.7469373705E-4
9.3827886258E-3	4.8887098984E+2	7.0079287589E-4
1.0096626210E-2	5.8008728044E+2	7.2688030358E-4
1.0836545184E-2	6.2862911761E+2	7.5295558414E-4
1.1602533184E-2	4.9947002528E+2	7.7901828182E-4
1.2394577408E-2	3.4799542580E+2	8.0506796108E-4
1.3212664621E-2	2.5750125578E+2	8.3110418659E-4
1.4056781152E-2	1.8214289015E+2	8.5712652325E-4
1.4926912893E-2	1.0641625037E+2	8.8313453619E-4
