# Differential cross section		
# Author: P. Swaczyna	Princeton University	(swaczyna@princeton.edu)
# Date: 	Wed 17 Feb 2021 11:45:05	
# 		
# Elastic collision: He^0 + He^+ -> He^0 + He^+		
# 		
# Red. mass: 	1.8640723202E+9	 eV/c^2
# CM energy: 	6.3095734448E+3	 eV
# Rel speed: 	7.8001745615E+7	 cm/s
# Tot sigma: 	N/A	 a.u.
# Int sigma: 	2.7984196917E+1	 a.u.
# 		
# Columns:		
# the <- scattering angle (rad)		
# dcs <- dsigma/dOmega*2*pi*sin(the) (a.u. = 2.8002852056E-17 cm^2)		
# wei <- weight for cross section integration (approx. width of angle bin)		
# 		
# the	dcs	wei
7.6907532846E-6	1.6016012585E+3	1.9736940383E-5
4.0521979771E-5	8.2593138220E+3	4.5943520243E-5
9.9587300392E-5	1.8948596247E+4	7.2188137769E-5
1.8489884726E-4	3.0623246245E+4	9.8434919423E-5
2.9645680168E-4	3.7774929067E+4	1.2468073282E-4
4.3425968311E-4	3.4580128598E+4	1.5092466531E-4
5.9830531657E-4	2.0769935444E+4	1.7716615272E-4
7.8859101285E-4	5.7283689945E+3	2.0340471372E-4
1.0051136166E-3	1.5809882395E+2	2.2963989267E-4
1.2478695220E-3	2.5619555095E+3	2.5587124334E-4
1.5168546797E-3	4.0155639262E+3	2.8209832342E-4
1.8120645986E-3	2.6321622908E+3	3.0832069259E-4
2.1334943481E-3	1.8741223402E+3	3.3453791144E-4
2.4811385584E-3	2.0738594861E+3	3.6074954110E-4
2.8549914211E-3	1.8709579559E+3	3.8695514312E-4
3.2550466893E-3	1.3707931825E+3	4.1315427928E-4
3.6812976783E-3	9.8288924408E+2	4.3934651156E-4
4.1337372652E-3	6.6766908781E+2	4.6553140213E-4
4.6123578895E-3	3.9473026063E+2	4.9170851331E-4
5.1171515529E-3	2.0045472625E+2	5.1787740760E-4
5.6481098199E-3	8.7786309446E+1	5.4403764760E-4
6.2052238176E-3	4.3030069425E+1	5.7018879612E-4
6.7884842360E-3	4.9602969310E+1	5.9633041614E-4
7.3978813281E-3	8.7821147958E+1	6.2246207073E-4
8.0334049101E-3	1.3859036071E+2	6.4858332323E-4
8.6950443616E-3	1.8640051874E+2	6.7469373705E-4
9.3827886258E-3	2.2070895538E+2	7.0079287589E-4
1.0096626210E-2	2.3629898173E+2	7.2688030358E-4
1.0836545184E-2	2.3263687389E+2	7.5295558414E-4
1.1602533184E-2	2.1274912039E+2	7.7901828182E-4
1.2394577408E-2	1.8168033482E+2	8.0506796108E-4
1.3212664621E-2	1.4506696974E+2	8.3110418659E-4
1.4056781152E-2	1.0810669731E+2	8.5712652325E-4
1.4926912893E-2	7.4769157964E+1	8.8313453619E-4
1.5823045305E-2	4.7541443001E+1	9.0912779076E-4
1.6745163410E-2	2.7489771698E+1	9.3510585261E-4
1.7693251801E-2	1.4476523149E+1	9.6106828758E-4
1.8667294632E-2	7.5782586857E+0	9.8701466182E-4
1.9667275626E-2	5.4458808654E+0	1.0129445417E-3
2.0693178073E-2	6.5992535310E+0	1.0388574939E-3
2.1744984827E-2	9.6834454230E+0	1.0647530855E-3
2.2822678313E-2	1.3570208598E+1	1.0906308836E-3
2.3926240519E-2	1.7437240897E+1	1.1164904558E-3
2.5055653005E-2	2.0743212008E+1	1.1423313699E-3
2.6210896896E-2	2.3200085434E+1	1.1681531941E-3
2.7391952886E-2	2.4700544012E+1	1.1939554970E-3
2.8598801239E-2	2.5283976452E+1	1.2197378472E-3
