# Differential cross section		
# Author: P. Swaczyna	Princeton University	(swaczyna@princeton.edu)
# Date: 	Wed 17 Feb 2021 11:34:13	
# 		
# Elastic collision: He^0 + He^+ -> He^0 + He^+		
# 		
# Red. mass: 	1.8640723202E+9	 eV/c^2
# CM energy: 	2.1379620895E-3	 eV
# Rel speed: 	4.5405067114E+4	 cm/s
# Tot sigma: 	N/A	 a.u.
# Int sigma: 	2.3398292495E+3	 a.u.
# 		
# Columns:		
# the <- scattering angle (rad)		
# dcs <- dsigma/dOmega*2*pi*sin(the) (a.u. = 2.8002852056E-17 cm^2)		
# wei <- weight for cross section integration (approx. width of angle bin)		
# 		
# the	dcs	wei
7.6907532846E-6	3.4147896331E+0	1.9736940383E-5
4.0521979771E-5	1.7992194487E+1	4.5943520243E-5
9.9587300392E-5	4.4216983617E+1	7.2188137769E-5
1.8489884726E-4	8.2090884497E+1	9.8434919423E-5
2.9645680168E-4	1.3160371118E+2	1.2468073282E-4
4.3425968311E-4	1.9273252854E+2	1.5092466531E-4
5.9830531657E-4	2.6543509260E+2	1.7716615272E-4
7.8859101285E-4	3.4964147916E+2	2.0340471372E-4
1.0051136166E-3	4.4524441172E+2	2.2963989267E-4
1.2478695220E-3	5.5208868913E+2	2.5587124334E-4
1.5168546797E-3	6.6996025271E+2	2.8209832342E-4
1.8120645986E-3	7.9857562963E+2	3.0832069259E-4
2.1334943481E-3	9.3757270591E+2	3.3453791144E-4
2.4811385584E-3	1.0865039856E+3	3.6074954110E-4
2.8549914211E-3	1.2448336396E+3	3.8695514312E-4
3.2550466893E-3	1.4119396822E+3	4.1315427928E-4
3.6812976783E-3	1.5871224782E+3	4.3934651156E-4
4.1337372652E-3	1.7696204091E+3	4.6553140213E-4
4.6123578895E-3	1.9586328833E+3	4.9170851331E-4
5.1171515529E-3	2.1533499372E+3	5.1787740760E-4
5.6481098199E-3	2.3529865050E+3	5.4403764760E-4
6.2052238176E-3	2.5568181464E+3	5.7018879612E-4
6.7884842360E-3	2.7642138064E+3	5.9633041614E-4
7.3978813281E-3	2.9746603144E+3	6.2246207073E-4
8.0334049101E-3	3.1877731053E+3	6.4858332323E-4
8.6950443616E-3	3.4032883427E+3	6.7469373705E-4
9.3827886258E-3	3.6210334567E+3	7.0079287589E-4
1.0096626210E-2	3.8408761243E+3	7.2688030358E-4
1.0836545184E-2	4.0626557464E+3	7.5295558414E-4
1.1602533184E-2	4.2861060786E+3	7.7901828182E-4
1.2394577408E-2	4.5107820621E+3	8.0506796108E-4
1.3212664621E-2	4.7360069869E+3	8.3110418659E-4
1.4056781152E-2	4.9608565450E+3	8.5712652325E-4
1.4926912893E-2	5.1841927762E+3	8.8313453619E-4
1.5823045305E-2	5.4047525579E+3	9.0912779076E-4
1.6745163410E-2	5.6212825394E+3	9.3510585261E-4
1.7693251801E-2	5.8326974481E+3	9.6106828758E-4
1.8667294632E-2	6.0382256285E+3	9.8701466182E-4
1.9667275626E-2	6.2374997578E+3	1.0129445417E-3
2.0693178073E-2	6.4305565599E+3	1.0388574939E-3
2.1744984827E-2	6.6177287575E+3	1.0647530855E-3
2.2822678313E-2	6.7994426670E+3	1.0906308836E-3
2.3926240519E-2	6.9759681371E+3	1.1164904558E-3
2.5055653005E-2	7.1471931691E+3	1.1423313699E-3
2.6210896896E-2	7.3125024168E+3	1.1681531941E-3
2.7391952886E-2	7.4708190224E+3	1.1939554970E-3
2.8598801239E-2	7.6208221522E+3	1.2197378472E-3
2.9831421786E-2	7.7612880628E+3	1.2454998140E-3
3.1089793929E-2	7.8914422666E+3	1.2712409668E-3
3.2373896638E-2	8.0111830701E+3	1.2969608754E-3
3.3683708455E-2	8.1210655285E+3	1.3226591101E-3
3.5019207490E-2	8.2220213210E+3	1.3483352414E-3
3.6380371427E-2	8.3149057637E+3	1.3739888402E-3
3.7767177517E-2	8.4000573104E+3	1.3996194778E-3
3.9179602586E-2	8.4770764862E+3	1.4252267258E-3
4.0617623030E-2	8.5449548695E+3	1.4508101565E-3
4.2081214817E-2	8.6025282428E+3	1.4763693421E-3
4.3570353490E-2	8.6490553461E+3	1.5019038556E-3
4.5085014162E-2	8.6846268307E+3	1.5274132703E-3
4.6625171522E-2	8.7101631858E+3	1.5528971598E-3
4.8190799831E-2	8.7269665111E+3	1.5783550984E-3
4.9781872927E-2	8.7360501271E+3	1.6037866605E-3
5.1398364219E-2	8.7376273121E+3	1.6291914212E-3
5.3040246694E-2	8.7310807345E+3	1.6545689559E-3
5.4707492914E-2	8.7154633284E+3	1.6799188405E-3
5.6400075017E-2	8.6902421094E+3	1.7052406515E-3
5.8117964718E-2	8.6558055936E+3	1.7305339655E-3
5.9861133308E-2	8.6133743649E+3	1.7557983600E-3
6.1629551657E-2	8.5643479714E+3	1.7810334128E-3
6.3423190212E-2	8.5095322815E+3	1.8062387021E-3
6.5242019000E-2	8.4488069284E+3	1.8314138067E-3
6.7086007624E-2	8.3814930318E+3	1.8565583060E-3
6.8955125270E-2	8.3071570354E+3	1.8816717796E-3
7.0849340702E-2	8.2262272375E+3	1.9067538080E-3
7.2768622264E-2	8.1399204401E+3	1.9318039720E-3
7.4712937885E-2	8.0495315004E+3	1.9568218529E-3
7.6682255070E-2	7.9556832669E+3	1.9818070327E-3
7.8676540910E-2	7.8581797038E+3	2.0067590939E-3
8.0695762079E-2	7.7565812276E+3	2.0316776194E-3
8.2739884832E-2	7.6509726904E+3	2.0565621928E-3
8.4808875009E-2	7.5422128734E+3	2.0814123983E-3
8.6902698034E-2	7.4314458134E+3	2.1062278206E-3
8.9021318917E-2	7.3193728376E+3	2.1310080450E-3
9.1164702253E-2	7.2060066718E+3	2.1557526574E-3
9.3332812224E-2	7.0911184059E+3	2.1804612443E-3
9.5525612596E-2	6.9748723760E+3	2.2051333928E-3
9.7743066726E-2	6.8579731643E+3	2.2297686905E-3
9.9985137556E-2	6.7412128007E+3	2.2543667257E-3
1.0225178762E-1	6.6249761031E+3	2.2789270875E-3
1.0454297904E-1	6.5092573613E+3	2.3034493653E-3
1.0685867352E-1	6.3940932210E+3	2.3279331494E-3
1.0919883237E-1	6.2798367210E+3	2.3523780306E-3
1.1156341648E-1	6.1669630231E+3	2.3767836004E-3
1.1395238633E-1	6.0557401544E+3	2.4011494510E-3
1.1636570200E-1	5.9462399008E+3	2.4254751751E-3
1.1880332317E-1	5.8386160547E+3	2.4497603662E-3
1.2126520909E-1	5.7331698602E+3	2.4740046186E-3
1.2375131862E-1	5.6300804857E+3	2.4982075270E-3
1.2626161023E-1	5.5292645719E+3	2.5223686871E-3
1.2879604195E-1	5.4306801916E+3	2.5464876949E-3
1.3135457143E-1	5.3346277509E+3	2.5705641475E-3
1.3393715592E-1	5.2414712043E+3	2.5945976426E-3
1.3654375226E-1	5.1511013167E+3	2.6185877784E-3
1.3917431689E-1	5.0630329759E+3	2.6425341541E-3
1.4182880585E-1	4.9771533061E+3	2.6664363695E-3
1.4450717478E-1	4.8939745911E+3	2.6902940251E-3
1.4720937892E-1	4.8138251790E+3	2.7141067224E-3
1.4993537310E-1	4.7361523129E+3	2.7378740632E-3
1.5268511179E-1	4.6601810166E+3	2.7615956505E-3
1.5545854902E-1	4.5860445282E+3	2.7852710878E-3
1.5825563845E-1	4.5144834763E+3	2.8088999795E-3
1.6107633333E-1	4.4454058859E+3	2.8324819307E-3
1.6392058653E-1	4.3776904409E+3	2.8560165473E-3
1.6678835052E-1	4.3107723378E+3	2.8795034361E-3
1.6967957737E-1	4.2454011401E+3	2.9029422044E-3
1.7259421876E-1	4.1820871991E+3	2.9263324607E-3
1.7553222599E-1	4.1198077227E+3	2.9496738141E-3
1.7849354996E-1	4.0573963587E+3	2.9729658744E-3
1.8147814117E-1	3.9953165900E+3	2.9962082525E-3
1.8448594977E-1	3.9345222656E+3	3.0194005599E-3
1.8751692548E-1	3.8742995482E+3	3.0425424091E-3
1.9057101764E-1	3.8131383451E+3	3.0656334132E-3
1.9364817522E-1	3.7512025411E+3	3.0886731866E-3
1.9674834681E-1	3.6897039343E+3	3.1116613440E-3
1.9987148058E-1	3.6281946028E+3	3.1345975014E-3
2.0301752435E-1	3.5650237742E+3	3.1574812755E-3
2.0618642554E-1	3.5002430738E+3	3.1803122838E-3
2.0937813120E-1	3.4352226558E+3	3.2030901448E-3
2.1259258799E-1	3.3695921990E+3	3.2258144779E-3
