# Differential cross section		
# Author: P. Swaczyna	Princeton University	(swaczyna@princeton.edu)
# Date: 	Wed 17 Feb 2021 15:35:33	
# 		
# Charge transfer collision: He^0 + He^+ -> He^+ + He^0		
# 		
# Red. mass: 	1.8640723202E+9	 eV/c^2
# CM energy: 	5.6234132519E+0	 eV
# Rel speed: 	2.3286505561E+6	 cm/s
# Tot sigma: 	N/A	 a.u.
# Int sigma: 	8.0275408410E+1	 a.u.
# 		
# Columns:		
# the <- scattering angle (rad)		
# dcs <- dsigma/dOmega*2*pi*sin(the) (a.u. = 2.8002852056E-17 cm^2)		
# wei <- weight for cross section integration (approx. width of angle bin)		
# 		
# the	dcs	wei
7.6907532846E-6	1.7250010996E-5	1.9736940383E-5
4.0521979771E-5	9.0888964208E-5	4.5943520243E-5
9.9587300392E-5	2.2336980724E-4	7.2188137769E-5
1.8489884726E-4	4.1471977634E-4	9.8434919423E-5
2.9645680168E-4	6.6493934680E-4	1.2468073282E-4
4.3425968311E-4	9.7402534706E-4	1.5092466531E-4
5.9830531657E-4	1.3419731758E-3	1.7716615272E-4
7.8859101285E-4	1.7687772648E-3	2.0340471372E-4
1.0051136166E-3	2.2544312559E-3	2.2963989267E-4
1.2478695220E-3	2.7989281179E-3	2.5587124334E-4
1.5168546797E-3	3.4022602529E-3	2.8209832342E-4
1.8120645986E-3	4.0644196064E-3	3.0832069259E-4
2.1334943481E-3	4.7853977856E-3	3.3453791144E-4
2.4811385584E-3	5.5651861847E-3	3.6074954110E-4
2.8549914211E-3	6.4037761196E-3	3.8695514312E-4
3.2550466893E-3	7.3011589747E-3	4.1315427928E-4
3.6812976783E-3	8.2573263648E-3	4.3934651156E-4
4.1337372652E-3	9.2722703063E-3	4.6553140213E-4
4.6123578895E-3	1.0345983396E-2	4.9170851331E-4
5.1171515529E-3	1.1478458998E-2	5.1787740760E-4
5.6481098199E-3	1.2669691444E-2	5.4403764760E-4
6.2052238176E-3	1.3919676259E-2	5.7018879612E-4
6.7884842360E-3	1.5228410375E-2	5.9633041614E-4
7.3978813281E-3	1.6595892356E-2	6.2246207073E-4
8.0334049101E-3	1.8022122663E-2	6.4858332323E-4
8.6950443616E-3	1.9507103881E-2	6.7469373705E-4
9.3827886258E-3	2.1050840991E-2	7.0079287589E-4
1.0096626210E-2	2.2653341687E-2	7.2688030358E-4
1.0836545184E-2	2.4314616579E-2	7.5295558414E-4
1.1602533184E-2	2.6034679590E-2	7.7901828182E-4
1.2394577408E-2	2.7813548173E-2	8.0506796108E-4
1.3212664621E-2	2.9651243649E-2	8.3110418659E-4
1.4056781152E-2	3.1547791560E-2	8.5712652325E-4
1.4926912893E-2	3.3503221989E-2	8.8313453619E-4
1.5823045305E-2	3.5517569890E-2	9.0912779076E-4
1.6745163410E-2	3.7590875438E-2	9.3510585261E-4
1.7693251801E-2	3.9723184414E-2	9.6106828758E-4
1.8667294632E-2	4.1914548546E-2	9.8701466182E-4
1.9667275626E-2	4.4165025883E-2	1.0129445417E-3
2.0693178073E-2	4.6474681265E-2	1.0388574939E-3
2.1744984827E-2	4.8843586567E-2	1.0647530855E-3
2.2822678313E-2	5.1271821207E-2	1.0906308836E-3
2.3926240519E-2	5.3759472505E-2	1.1164904558E-3
2.5055653005E-2	5.6306636144E-2	1.1423313699E-3
2.6210896896E-2	5.8913416516E-2	1.1681531941E-3
2.7391952886E-2	6.1579927209E-2	1.1939554970E-3
2.8598801239E-2	6.4306291367E-2	1.2197378472E-3
2.9831421786E-2	6.7092642187E-2	1.2454998140E-3
3.1089793929E-2	6.9939123341E-2	1.2712409668E-3
3.2373896638E-2	7.2845889329E-2	1.2969608754E-3
3.3683708455E-2	7.5813106073E-2	1.3226591101E-3
