# Differential cross section		
# Author: P. Swaczyna	Princeton University	(swaczyna@princeton.edu)
# Date: 	Wed 17 Feb 2021 15:35:30	
# 		
# Charge transfer collision: He^0 + He^+ -> He^+ + He^0		
# 		
# Red. mass: 	1.8640723202E+9	 eV/c^2
# CM energy: 	4.4668359215E+0	 eV
# Rel speed: 	2.0754119927E+6	 cm/s
# Tot sigma: 	N/A	 a.u.
# Int sigma: 	8.2674543972E+1	 a.u.
# 		
# Columns:		
# the <- scattering angle (rad)		
# dcs <- dsigma/dOmega*2*pi*sin(the) (a.u. = 2.8002852056E-17 cm^2)		
# wei <- weight for cross section integration (approx. width of angle bin)		
# 		
# the	dcs	wei
7.6907532846E-6	2.3681219714E-5	1.9736940383E-5
4.0521979771E-5	1.2477450162E-4	4.5943520243E-5
9.9587300392E-5	3.0664730543E-4	7.2188137769E-5
1.8489884726E-4	5.6933700232E-4	9.8434919423E-5
2.9645680168E-4	9.1284419043E-4	1.2468073282E-4
4.3425968311E-4	1.3371643976E-3	1.5092466531E-4
5.9830531657E-4	1.8422910878E-3	1.7716615272E-4
7.8859101285E-4	2.4282162501E-3	2.0340471372E-4
1.0051136166E-3	3.0949305869E-3	2.2963989267E-4
1.2478695220E-3	3.8424236103E-3	2.5587124334E-4
1.5168546797E-3	4.6706837144E-3	2.8209832342E-4
1.8120645986E-3	5.5796982440E-3	3.0832069259E-4
2.1334943481E-3	6.5694535650E-3	3.3453791144E-4
2.4811385584E-3	7.6399351408E-3	3.6074954110E-4
2.8549914211E-3	8.7911276120E-3	3.8695514312E-4
3.2550466893E-3	1.0023014881E-2	4.1315427928E-4
3.6812976783E-3	1.1335580205E-2	4.3934651156E-4
4.1337372652E-3	1.2728806293E-2	4.6553140213E-4
4.6123578895E-3	1.4202675420E-2	4.9170851331E-4
5.1171515529E-3	1.5757169533E-2	5.1787740760E-4
5.6481098199E-3	1.7392270351E-2	5.4403764760E-4
6.2052238176E-3	1.9107959508E-2	5.7018879612E-4
6.7884842360E-3	2.0904218689E-2	5.9633041614E-4
