# Differential cross section		
# Author: P. Swaczyna	Princeton University	(swaczyna@princeton.edu)
# Date: 	Wed 17 Feb 2021 15:35:41	
# 		
# Charge transfer collision: He^0 + He^+ -> He^+ + He^0		
# 		
# Red. mass: 	1.8640723202E+9	 eV/c^2
# CM energy: 	8.9125093813E+0	 eV
# Rel speed: 	2.9315973602E+6	 cm/s
# Tot sigma: 	N/A	 a.u.
# Int sigma: 	7.5513989445E+1	 a.u.
# 		
# Columns:		
# the <- scattering angle (rad)		
# dcs <- dsigma/dOmega*2*pi*sin(the) (a.u. = 2.8002852056E-17 cm^2)		
# wei <- weight for cross section integration (approx. width of angle bin)		
# 		
# the	dcs	wei
7.6907532846E-6	4.7492193348E-6	1.9736940383E-5
4.0521979771E-5	2.5023266969E-5	4.5943520243E-5
9.9587300392E-5	6.1497483811E-5	7.2188137769E-5
1.8489884726E-4	1.1417938203E-4	9.8434919423E-5
2.9645680168E-4	1.8306913055E-4	1.2468073282E-4
4.3425968311E-4	2.6816593895E-4	1.5092466531E-4
5.9830531657E-4	3.6946869414E-4	1.7716615272E-4
7.8859101285E-4	4.8697612055E-4	2.0340471372E-4
1.0051136166E-3	6.2068686819E-4	2.2963989267E-4
1.2478695220E-3	7.7059959082E-4	2.5587124334E-4
1.5168546797E-3	9.3671302651E-4	2.8209832342E-4
1.8120645986E-3	1.1190260822E-3	3.0832069259E-4
2.1334943481E-3	1.3175379264E-3	3.3453791144E-4
2.4811385584E-3	1.5322480988E-3	3.6074954110E-4
2.8549914211E-3	1.7631566336E-3	3.8695514312E-4
3.2550466893E-3	2.0102641678E-3	4.1315427928E-4
3.6812976783E-3	2.2735720606E-3	4.3934651156E-4
4.1337372652E-3	2.5530825641E-3	4.6553140213E-4
4.6123578895E-3	2.8487989689E-3	4.9170851331E-4
5.1171515529E-3	3.1607257366E-3	5.1787740760E-4
5.6481098199E-3	3.4888687089E-3	5.4403764760E-4
6.2052238176E-3	3.8332352446E-3	5.7018879612E-4
6.7884842360E-3	4.1938343921E-3	5.9633041614E-4
