# Differential cross section		
# Author: P. Swaczyna	Princeton University	(swaczyna@princeton.edu)
# Date: 	Wed 17 Feb 2021 15:35:47	
# 		
# Charge transfer collision: He^0 + He^+ -> He^+ + He^0		
# 		
# Red. mass: 	1.8640723202E+9	 eV/c^2
# CM energy: 	1.2589254118E+1	 eV
# Rel speed: 	3.4842099925E+6	 cm/s
# Tot sigma: 	N/A	 a.u.
# Int sigma: 	7.2006671859E+1	 a.u.
# 		
# Columns:		
# the <- scattering angle (rad)		
# dcs <- dsigma/dOmega*2*pi*sin(the) (a.u. = 2.8002852056E-17 cm^2)		
# wei <- weight for cross section integration (approx. width of angle bin)		
# 		
# the	dcs	wei
7.6907532846E-6	8.0615988929E-7	1.9736940383E-5
4.0521979771E-5	4.2475936949E-6	4.5943520243E-5
9.9587300392E-5	1.0438937609E-5	7.2188137769E-5
1.8489884726E-4	1.9381466484E-5	9.8434919423E-5
2.9645680168E-4	3.1075208186E-5	1.2468073282E-4
4.3425968311E-4	4.5520026969E-5	1.5092466531E-4
5.9830531657E-4	6.2715731319E-5	1.7716615272E-4
7.8859101285E-4	8.2662100494E-5	2.0340471372E-4
1.0051136166E-3	1.0535889799E-4	2.2963989267E-4
1.2478695220E-3	1.3080588381E-4	2.5587124334E-4
1.5168546797E-3	1.5900282878E-4	2.8209832342E-4
1.8120645986E-3	1.8994952678E-4	3.0832069259E-4
2.1334943481E-3	2.2364580935E-4	3.3453791144E-4
2.4811385584E-3	2.6009156689E-4	3.6074954110E-4
2.8549914211E-3	2.9928675759E-4	3.8695514312E-4
3.2550466893E-3	3.4123143494E-4	4.1315427928E-4
3.6812976783E-3	3.8592576648E-4	4.3934651156E-4
4.1337372652E-3	4.3337005637E-4	4.6553140213E-4
4.6123578895E-3	4.8356476443E-4	4.9170851331E-4
5.1171515529E-3	5.3651054146E-4	5.1787740760E-4
5.6481098199E-3	5.9220824303E-4	5.4403764760E-4
6.2052238176E-3	6.5065897051E-4	5.7018879612E-4
6.7884842360E-3	7.1186409549E-4	5.9633041614E-4
7.3978813281E-3	7.7582528962E-4	6.2246207073E-4
8.0334049101E-3	8.4254456170E-4	6.4858332323E-4
8.6950443616E-3	9.1202428665E-4	6.7469373705E-4
9.3827886258E-3	9.8426725934E-4	7.0079287589E-4
1.0096626210E-2	1.0592767017E-3	7.2688030358E-4
1.0836545184E-2	1.1370563368E-3	7.5295558414E-4
1.1602533184E-2	1.2176104184E-3	7.7901828182E-4
1.2394577408E-2	1.3009437579E-3	8.0506796108E-4
1.3212664621E-2	1.3870618039E-3	8.3110418659E-4
1.4056781152E-2	1.4759706687E-3	8.5712652325E-4
1.4926912893E-2	1.5676771776E-3	8.8313453619E-4
1.5823045305E-2	1.6621889469E-3	9.0912779076E-4
1.6745163410E-2	1.7595144107E-3	9.3510585261E-4
1.7693251801E-2	1.8596628962E-3	9.6106828758E-4
1.8667294632E-2	1.9626446877E-3	9.8701466182E-4
1.9667275626E-2	2.0684710844E-3	1.0129445417E-3
2.0693178073E-2	2.1771544740E-3	1.0388574939E-3
2.1744984827E-2	2.2887084015E-3	1.0647530855E-3
2.2822678313E-2	2.4031476557E-3	1.0906308836E-3
2.3926240519E-2	2.5204883176E-3	1.1164904558E-3
2.5055653005E-2	2.6407478996E-3	1.1423313699E-3
2.6210896896E-2	2.7639453679E-3	1.1681531941E-3
2.7391952886E-2	2.8901012949E-3	1.1939554970E-3
2.8598801239E-2	3.0192379082E-3	1.2197378472E-3
2.9831421786E-2	3.1513792170E-3	1.2454998140E-3
3.1089793929E-2	3.2865511177E-3	1.2712409668E-3
3.2373896638E-2	3.4247814931E-3	1.2969608754E-3
3.3683708455E-2	3.5661003473E-3	1.3226591101E-3
3.5019207490E-2	3.7105399080E-3	1.3483352414E-3
3.6380371427E-2	3.8581347656E-3	1.3739888402E-3
3.7767177517E-2	4.0089219972E-3	1.3996194778E-3
3.9179602586E-2	4.1629413219E-3	1.4252267258E-3
4.0617623030E-2	4.3202352244E-3	1.4508101565E-3
4.2081214817E-2	4.4808491388E-3	1.4763693421E-3
4.3570353490E-2	4.6448315638E-3	1.5019038556E-3
4.5085014162E-2	4.8122342808E-3	1.5274132703E-3
4.6625171522E-2	4.9831124953E-3	1.5528971598E-3
4.8190799831E-2	5.1575250537E-3	1.5783550984E-3
