# Differential cross section		
# Author: P. Swaczyna	Princeton University	(swaczyna@princeton.edu)
# Date: 	Wed 17 Feb 2021 15:37:07	
# 		
# Charge transfer collision: He^0 + He^+ -> He^+ + He^0		
# 		
# Red. mass: 	1.8640723202E+9	 eV/c^2
# CM energy: 	7.9432823472E+2	 eV
# Rel speed: 	2.7676063728E+7	 cm/s
# Tot sigma: 	N/A	 a.u.
# Int sigma: 	3.6756780107E+1	 a.u.
# 		
# Columns:		
# the <- scattering angle (rad)		
# dcs <- dsigma/dOmega*2*pi*sin(the) (a.u. = 2.8002852056E-17 cm^2)		
# wei <- weight for cross section integration (approx. width of angle bin)		
# 		
# the	dcs	wei
7.6907532846E-6	1.2254075928E-8	1.9736940383E-5
4.0521979771E-5	6.4565793583E-8	4.5943520243E-5
9.9587300392E-5	1.5867789896E-7	7.2188137769E-5
1.8489884726E-4	2.9461045639E-7	9.8434919423E-5
2.9645680168E-4	4.7236584687E-7	1.2468073282E-4
4.3425968311E-4	6.9194649467E-7	1.5092466531E-4
5.9830531657E-4	9.5335736197E-7	1.7716615272E-4
7.8859101285E-4	1.2566087396E-6	2.0340471372E-4
1.0051136166E-3	1.6017176953E-6	2.2963989267E-4
1.2478695220E-3	1.9887104043E-6	2.5587124334E-4
1.5168546797E-3	2.4176229409E-6	2.8209832342E-4
1.8120645986E-3	2.8885041707E-6	3.0832069259E-4
2.1334943481E-3	3.4014177819E-6	3.3453791144E-4
2.4811385584E-3	3.9564402528E-6	3.6074954110E-4
2.8549914211E-3	4.5536580542E-6	3.8695514312E-4
3.2550466893E-3	5.1931671185E-6	4.1315427928E-4
3.6812976783E-3	5.8750664720E-6	4.3934651156E-4
4.1337372652E-3	6.5994507056E-6	4.6553140213E-4
4.6123578895E-3	7.3664007474E-6	4.9170851331E-4
5.1171515529E-3	8.1759696588E-6	5.1787740760E-4
5.6481098199E-3	9.0281776802E-6	5.4403764760E-4
6.2052238176E-3	9.9229978576E-6	5.7018879612E-4
6.7884842360E-3	1.0860351751E-5	5.9633041614E-4
7.3978813281E-3	1.1840107817E-5	6.2246207073E-4
8.0334049101E-3	1.2862087628E-5	6.4858332323E-4
8.6950443616E-3	1.3926089766E-5	6.7469373705E-4
9.3827886258E-3	1.5031905724E-5	7.0079287589E-4
1.0096626210E-2	1.6179363213E-5	7.2688030358E-4
1.0836545184E-2	1.7368357851E-5	7.5295558414E-4
1.1602533184E-2	1.8598895767E-5	7.7901828182E-4
1.2394577408E-2	1.9871123945E-5	8.0506796108E-4
1.3212664621E-2	2.1185343969E-5	8.3110418659E-4
1.4056781152E-2	2.2541984621E-5	8.5712652325E-4
1.4926912893E-2	2.3941578112E-5	8.8313453619E-4
1.5823045305E-2	2.5384621312E-5	9.0912779076E-4
1.6745163410E-2	2.6871482090E-5	9.3510585261E-4
1.7693251801E-2	2.8402181258E-5	9.6106828758E-4
1.8667294632E-2	2.9976238222E-5	9.8701466182E-4
1.9667275626E-2	3.1592504844E-5	1.0129445417E-3
2.0693178073E-2	3.3249131119E-5	1.0388574939E-3
2.1744984827E-2	3.4943689777E-5	1.0647530855E-3
2.2822678313E-2	3.6673519436E-5	1.0906308836E-3
2.3926240519E-2	3.8436291690E-5	1.1164904558E-3
2.5055653005E-2	4.0230680837E-5	1.1423313699E-3
2.6210896896E-2	4.2057008084E-5	1.1681531941E-3
2.7391952886E-2	4.3917609948E-5	1.1939554970E-3
2.8598801239E-2	4.5816685746E-5	1.2197378472E-3
2.9831421786E-2	4.7759598135E-5	1.2454998140E-3
3.1089793929E-2	4.9751617424E-5	1.2712409668E-3
3.2373896638E-2	5.1796541070E-5	1.2969608754E-3
3.3683708455E-2	5.3895425265E-5	1.3226591101E-3
3.5019207490E-2	5.6045995792E-5	1.3483352414E-3
3.6380371427E-2	5.8242938576E-5	1.3739888402E-3
3.7767177517E-2	6.0479132763E-5	1.3996194778E-3
3.9179602586E-2	6.2747677994E-5	1.4252267258E-3
4.0617623030E-2	6.5044228071E-5	1.4508101565E-3
4.2081214817E-2	6.7368983190E-5	1.4763693421E-3
4.3570353490E-2	6.9727454335E-5	1.5019038556E-3
4.5085014162E-2	7.2129243916E-5	1.5274132703E-3
4.6625171522E-2	7.4584566359E-5	1.5528971598E-3
4.8190799831E-2	7.7099466049E-5	1.5783550984E-3
4.9781872927E-2	7.9671764445E-5	1.6037866605E-3
5.1398364219E-2	8.2290081184E-5	1.6291914212E-3
5.3040246694E-2	8.4937368886E-5	1.6545689559E-3
5.4707492914E-2	8.7597984201E-5	1.6799188405E-3
5.6400075017E-2	9.0265105109E-5	1.7052406515E-3
5.8117964718E-2	9.2944824882E-5	1.7305339655E-3
5.9861133308E-2	9.5654639180E-5	1.7557983600E-3
6.1629551657E-2	9.8416696913E-5	1.7810334128E-3
6.3423190212E-2	1.0124838955E-4	1.8062387021E-3
6.5242019000E-2	1.0415393040E-4	1.8314138067E-3
6.7086007624E-2	1.0712098743E-4	1.8565583060E-3
6.8955125270E-2	1.1012534758E-4	1.8816717796E-3
7.0849340702E-2	1.1314319091E-4	1.9067538080E-3
7.2768622264E-2	1.1616505547E-4	1.9318039720E-3
7.4712937885E-2	1.1920195642E-4	1.9568218529E-3
7.6682255070E-2	1.2227790883E-4	1.9818070327E-3
7.8676540910E-2	1.2541294787E-4	2.0067590939E-3
8.0695762079E-2	1.2860889306E-4	2.0316776194E-3
8.2739884832E-2	1.3184822914E-4	2.0565621928E-3
8.4808875009E-2	1.3510640063E-4	2.0814123983E-3
8.6902698034E-2	1.3836885593E-4	2.1062278206E-3
8.9021318917E-2	1.4164247601E-4	2.1310080450E-3
9.1164702253E-2	1.4495388832E-4	2.1557526574E-3
9.3332812224E-2	1.4833308840E-4	2.1804612443E-3
9.5525612596E-2	1.5179080647E-4	2.2051333928E-3
9.7743066726E-2	1.5530785029E-4	2.2297686905E-3
9.9985137556E-2	1.5884958237E-4	2.2543667257E-3
1.0225178762E-1	1.6239519529E-4	2.2789270875E-3
1.0454297904E-1	1.6595330775E-4	2.3034493653E-3
1.0685867352E-1	1.6954802883E-4	2.3279331494E-3
1.0919883237E-1	1.7319058274E-4	2.3523780306E-3
