# Differential cross section		
# Author: P. Swaczyna	Princeton University	(swaczyna@princeton.edu)
# Date: 	Wed 17 Feb 2021 15:37:24	
# 		
# Charge transfer collision: He^0 + He^+ -> He^+ + He^0		
# 		
# Red. mass: 	1.8640723202E+9	 eV/c^2
# CM energy: 	1.5848931925E+3	 eV
# Rel speed: 	3.9093479103E+7	 cm/s
# Tot sigma: 	N/A	 a.u.
# Int sigma: 	3.1962200478E+1	 a.u.
# 		
# Columns:		
# the <- scattering angle (rad)		
# dcs <- dsigma/dOmega*2*pi*sin(the) (a.u. = 2.8002852056E-17 cm^2)		
# wei <- weight for cross section integration (approx. width of angle bin)		
# 		
# the	dcs	wei
7.6907532846E-6	6.3792051387E-10	1.9736940383E-5
4.0521979771E-5	3.3611564350E-9	4.5943520243E-5
9.9587300392E-5	8.2605158860E-9	7.2188137769E-5
1.8489884726E-4	1.5336919187E-8	9.8434919423E-5
2.9645680168E-4	2.4589654513E-8	1.2468073282E-4
4.3425968311E-4	3.6018589397E-8	1.5092466531E-4
5.9830531657E-4	4.9621797137E-8	1.7716615272E-4
7.8859101285E-4	6.5396968294E-8	2.0340471372E-4
1.0051136166E-3	8.3341269736E-8	2.2963989267E-4
1.2478695220E-3	1.0344908943E-7	2.5587124334E-4
1.5168546797E-3	1.2571430804E-7	2.8209832342E-4
1.8120645986E-3	1.5012794325E-7	3.0832069259E-4
2.1334943481E-3	1.7667914163E-7	3.3453791144E-4
2.4811385584E-3	2.0535303436E-7	3.6074954110E-4
2.8549914211E-3	2.3613465720E-7	3.8695514312E-4
3.2550466893E-3	2.6900669621E-7	4.1315427928E-4
3.6812976783E-3	3.0394932115E-7	4.3934651156E-4
4.1337372652E-3	3.4094580763E-7	4.6553140213E-4
4.6123578895E-3	3.7998103745E-7	4.9170851331E-4
5.1171515529E-3	4.2104645052E-7	5.1787740760E-4
5.6481098199E-3	4.6414303904E-7	5.4403764760E-4
6.2052238176E-3	5.0928170647E-7	5.7018879612E-4
6.7884842360E-3	5.5648324908E-7	5.9633041614E-4
7.3978813281E-3	6.0578184666E-7	6.2246207073E-4
8.0334049101E-3	6.5720767654E-7	6.4858332323E-4
8.6950443616E-3	7.1078972170E-7	6.7469373705E-4
9.3827886258E-3	7.6654332098E-7	7.0079287589E-4
1.0096626210E-2	8.2446380847E-7	7.2688030358E-4
1.0836545184E-2	8.8453397082E-7	7.5295558414E-4
1.1602533184E-2	9.4673560709E-7	7.7901828182E-4
1.2394577408E-2	1.0110730551E-6	8.0506796108E-4
1.3212664621E-2	1.0775951757E-6	8.3110418659E-4
1.4056781152E-2	1.1464046629E-6	8.5712652325E-4
1.4926912893E-2	1.2176500099E-6	8.8313453619E-4
1.5823045305E-2	1.2914779992E-6	9.0912779076E-4
1.6745163410E-2	1.3679906894E-6	9.3510585261E-4
1.7693251801E-2	1.4471942793E-6	9.6106828758E-4
1.8667294632E-2	1.5289834588E-6	9.8701466182E-4
1.9667275626E-2	1.6131457391E-6	1.0129445417E-3
2.0693178073E-2	1.6994009385E-6	1.0388574939E-3
2.1744984827E-2	1.7874225493E-6	1.0647530855E-3
2.2822678313E-2	1.8768747468E-6	1.0906308836E-3
2.3926240519E-2	1.9674636574E-6	1.1164904558E-3
2.5055653005E-2	2.0590400326E-6	1.1423313699E-3
2.6210896896E-2	2.1517019260E-6	1.1681531941E-3
2.7391952886E-2	2.2458475290E-6	1.1939554970E-3
2.8598801239E-2	2.3420417110E-6	1.2197378472E-3
2.9831421786E-2	2.4407710894E-6	1.2454998140E-3
3.1089793929E-2	2.5422389739E-6	1.2712409668E-3
3.2373896638E-2	2.6463667525E-6	1.2969608754E-3
3.3683708455E-2	2.7530430959E-6	1.3226591101E-3
3.5019207490E-2	2.8623252358E-6	1.3483352414E-3
3.6380371427E-2	2.9744002890E-6	1.3739888402E-3
3.7767177517E-2	3.0893342562E-6	1.3996194778E-3
3.9179602586E-2	3.2069029400E-6	1.4252267258E-3
4.0617623030E-2	3.3266910585E-6	1.4508101565E-3
4.2081214817E-2	3.4482137012E-6	1.4763693421E-3
4.3570353490E-2	3.5708820452E-6	1.5019038556E-3
4.5085014162E-2	3.6939915597E-6	1.5274132703E-3
4.6625171522E-2	3.8171171416E-6	1.5528971598E-3
4.8190799831E-2	3.9405607453E-6	1.5783550984E-3
4.9781872927E-2	4.0652399080E-6	1.6037866605E-3
5.1398364219E-2	4.1920240406E-6	1.6291914212E-3
5.3040246694E-2	4.3215532265E-6	1.6545689559E-3
5.4707492914E-2	4.4548595648E-6	1.6799188405E-3
5.6400075017E-2	4.5933050354E-6	1.7052406515E-3
5.8117964718E-2	4.7371007032E-6	1.7305339655E-3
5.9861133308E-2	4.8841751706E-6	1.7557983600E-3
6.1629551657E-2	5.0314665182E-6	1.7810334128E-3
6.3423190212E-2	5.1771965422E-6	1.8062387021E-3
6.5242019000E-2	5.3215469143E-6	1.8314138067E-3
6.7086007624E-2	5.4660599711E-6	1.8565583060E-3
6.8955125270E-2	5.6130513533E-6	1.8816717796E-3
7.0849340702E-2	5.7640505441E-6	1.9067538080E-3
7.2768622264E-2	5.9177822664E-6	1.9318039720E-3
7.4712937885E-2	6.0720553098E-6	1.9568218529E-3
7.6682255070E-2	6.2285290148E-6	1.9818070327E-3
7.8676540910E-2	6.3921765609E-6	2.0067590939E-3
8.0695762079E-2	6.5644245557E-6	2.0316776194E-3
8.2739884832E-2	6.7399152195E-6	2.0565621928E-3
8.4808875009E-2	6.9109514339E-6	2.0814123983E-3
8.6902698034E-2	7.0734914625E-6	2.1062278206E-3
8.9021318917E-2	7.2308425455E-6	2.1310080450E-3
9.1164702253E-2	7.3921655738E-6	2.1557526574E-3
9.3332812224E-2	7.5632598319E-6	2.1804612443E-3
9.5525612596E-2	7.7403247533E-6	2.2051333928E-3
9.7743066726E-2	7.9174433896E-6	2.2297686905E-3
9.9985137556E-2	8.0950894968E-6	2.2543667257E-3
1.0225178762E-1	8.2770428148E-6	2.2789270875E-3
1.0454297904E-1	8.4637584966E-6	2.3034493653E-3
1.0685867352E-1	8.6494864797E-6	2.3279331494E-3
1.0919883237E-1	8.8265314769E-6	2.3523780306E-3
1.1156341648E-1	8.9959861776E-6	2.3767836004E-3
1.1395238633E-1	9.1684353650E-6	2.4011494510E-3
1.1636570200E-1	9.3526568640E-6	2.4254751751E-3
1.1880332317E-1	9.5499278053E-6	2.4497603662E-3
1.2126520909E-1	9.7532053457E-6	2.4740046186E-3
1.2375131862E-1	9.9518747215E-6	2.4982075270E-3
1.2626161023E-1	1.0144564714E-5	2.5223686871E-3
1.2879604195E-1	1.0337541277E-5	2.5464876949E-3
1.3135457143E-1	1.0533850180E-5	2.5705641475E-3
1.3393715592E-1	1.0731228790E-5	2.5945976426E-3
1.3654375226E-1	1.0924868675E-5	2.6185877784E-3
1.3917431689E-1	1.1121561784E-5	2.6425341541E-3
1.4182880585E-1	1.1336051419E-5	2.6664363695E-3
1.4450717478E-1	1.1560197328E-5	2.6902940251E-3
1.4720937892E-1	1.1769988522E-5	2.7141067224E-3
1.4993537310E-1	1.1959717518E-5	2.7378740632E-3
1.5268511179E-1	1.2149982653E-5	2.7615956505E-3
1.5545854902E-1	1.2359795937E-5	2.7852710878E-3
1.5825563845E-1	1.2575209803E-5	2.8088999795E-3
1.6107633333E-1	1.2779793387E-5	2.8324819307E-3
1.6392058653E-1	1.2986888653E-5	2.8560165473E-3
1.6678835052E-1	1.3207509453E-5	2.8795034361E-3
1.6967957737E-1	1.3424912017E-5	2.9029422044E-3
1.7259421876E-1	1.3619931953E-5	2.9263324607E-3
1.7553222599E-1	1.3811360680E-5	2.9496738141E-3
1.7849354996E-1	1.4029523384E-5	2.9729658744E-3
1.8147814117E-1	1.4267585847E-5	2.9962082525E-3
1.8448594977E-1	1.4494961620E-5	3.0194005599E-3
1.8751692548E-1	1.4704809902E-5	3.0425424091E-3
1.9057101764E-1	1.4919563424E-5	3.0656334132E-3
1.9364817522E-1	1.5140561760E-5	3.0886731866E-3
1.9674834681E-1	1.5351118985E-5	3.1116613440E-3
1.9987148058E-1	1.5557245688E-5	3.1345975014E-3
2.0301752435E-1	1.5790126935E-5	3.1574812755E-3
2.0618642554E-1	1.6038858020E-5	3.1803122838E-3
2.0937813120E-1	1.6255720296E-5	3.2030901448E-3
2.1259258799E-1	1.6448818003E-5	3.2258144779E-3
2.1582974219E-1	1.6662013290E-5	3.2484849032E-3
2.1908953970E-1	1.6893218383E-5	3.2711010421E-3
2.2237192605E-1	1.7107922237E-5	3.2936625164E-3
2.2567684639E-1	1.7327567164E-5	3.3161689492E-3
