# Differential cross section		
# Author: P. Swaczyna	Princeton University	(swaczyna@princeton.edu)
# Date: 	Wed 17 Feb 2021 15:36:09	
# 		
# Charge transfer collision: He^0 + He^+ -> He^+ + He^0		
# 		
# Red. mass: 	1.8640723202E+9	 eV/c^2
# CM energy: 	3.9810717055E+1	 eV
# Rel speed: 	6.1958988900E+6	 cm/s
# Tot sigma: 	N/A	 a.u.
# Int sigma: 	6.1055863336E+1	 a.u.
# 		
# Columns:		
# the <- scattering angle (rad)		
# dcs <- dsigma/dOmega*2*pi*sin(the) (a.u. = 2.8002852056E-17 cm^2)		
# wei <- weight for cross section integration (approx. width of angle bin)		
# 		
# the	dcs	wei
7.6907532846E-6	1.5452704165E-6	1.9736940383E-5
4.0521979771E-5	8.1419093067E-6	4.5943520243E-5
9.9587300392E-5	2.0009651985E-5	7.2188137769E-5
1.8489884726E-4	3.7150930377E-5	9.8434919423E-5
2.9645680168E-4	5.9565765426E-5	1.2468073282E-4
4.3425968311E-4	8.7253826593E-5	1.5092466531E-4
5.9830531657E-4	1.2021461270E-4	1.7716615272E-4
7.8859101285E-4	1.5844747513E-4	2.0340471372E-4
1.0051136166E-3	2.0195162155E-4	2.2963989267E-4
1.2478695220E-3	2.5072607961E-4	2.5587124334E-4
1.5168546797E-3	3.0476970599E-4	2.8209832342E-4
1.8120645986E-3	3.6408112837E-4	3.0832069259E-4
2.1334943481E-3	4.2865875487E-4	3.3453791144E-4
2.4811385584E-3	4.9850071866E-4	3.6074954110E-4
2.8549914211E-3	5.7360487052E-4	3.8695514312E-4
3.2550466893E-3	6.5396871522E-4	4.1315427928E-4
3.6812976783E-3	7.3958940813E-4	4.3934651156E-4
4.1337372652E-3	8.3046371269E-4	4.6553140213E-4
4.6123578895E-3	9.2658790989E-4	4.9170851331E-4
5.1171515529E-3	1.0279578358E-3	5.1787740760E-4
5.6481098199E-3	1.1345687980E-3	5.4403764760E-4
6.2052238176E-3	1.2464154800E-3	5.7018879612E-4
6.7884842360E-3	1.3634919879E-3	5.9633041614E-4
7.3978813281E-3	1.4857917235E-3	6.2246207073E-4
8.0334049101E-3	1.6133073728E-3	6.4858332323E-4
8.6950443616E-3	1.7460308169E-3	6.7469373705E-4
9.3827886258E-3	1.8839530988E-3	7.0079287589E-4
1.0096626210E-2	2.0270643302E-3	7.2688030358E-4
1.0836545184E-2	2.1753537012E-3	7.5295558414E-4
1.1602533184E-2	2.3288093204E-3	7.7901828182E-4
1.2394577408E-2	2.4874182061E-3	8.0506796108E-4
1.3212664621E-2	2.6511661885E-3	8.3110418659E-4
1.4056781152E-2	2.8200378731E-3	8.5712652325E-4
1.4926912893E-2	2.9940165113E-3	8.8313453619E-4
1.5823045305E-2	3.1730839677E-3	9.0912779076E-4
1.6745163410E-2	3.3572205862E-3	9.3510585261E-4
1.7693251801E-2	3.5464051720E-3	9.6106828758E-4
1.8667294632E-2	3.7406148333E-3	9.8701466182E-4
1.9667275626E-2	3.9398249170E-3	1.0129445417E-3
2.0693178073E-2	4.1440089354E-3	1.0388574939E-3
2.1744984827E-2	4.3531384364E-3	1.0647530855E-3
2.2822678313E-2	4.5671829073E-3	1.0906308836E-3
2.3926240519E-2	4.7861097291E-3	1.1164904558E-3
2.5055653005E-2	5.0098840380E-3	1.1423313699E-3
2.6210896896E-2	5.2384685112E-3	1.1681531941E-3
2.7391952886E-2	5.4718235557E-3	1.1939554970E-3
2.8598801239E-2	5.7099069326E-3	1.2197378472E-3
2.9831421786E-2	5.9526738815E-3	1.2454998140E-3
3.1089793929E-2	6.2000767796E-3	1.2712409668E-3
3.2373896638E-2	6.4520653545E-3	1.2969608754E-3
3.3683708455E-2	6.7085862570E-3	1.3226591101E-3
3.5019207490E-2	6.9695832461E-3	1.3483352414E-3
3.6380371427E-2	7.2349969350E-3	1.3739888402E-3
3.7767177517E-2	7.5047646449E-3	1.3996194778E-3
3.9179602586E-2	7.7788204823E-3	1.4252267258E-3
4.0617623030E-2	8.0570949238E-3	1.4508101565E-3
4.2081214817E-2	8.3395149959E-3	1.4763693421E-3
4.3570353490E-2	8.6260039803E-3	1.5019038556E-3
4.5085014162E-2	8.9164812432E-3	1.5274132703E-3
4.6625171522E-2	9.2108622494E-3	1.5528971598E-3
4.8190799831E-2	9.5090584281E-3	1.5783550984E-3
4.9781872927E-2	9.8109769331E-3	1.6037866605E-3
5.1398364219E-2	1.0116520724E-2	1.6291914212E-3
5.3040246694E-2	1.0425588367E-2	1.6545689559E-3
5.4707492914E-2	1.0738074026E-2	1.6799188405E-3
5.6400075017E-2	1.1053867306E-2	1.7052406515E-3
