# Differential cross section		
# Author: P. Swaczyna	Princeton University	(swaczyna@princeton.edu)
# Date: 	Wed 17 Feb 2021 15:37:30	
# 		
# Charge transfer collision: He^0 + He^+ -> He^+ + He^0		
# 		
# Red. mass: 	1.8640723202E+9	 eV/c^2
# CM energy: 	1.9952623150E+3	 eV
# Rel speed: 	4.3863604996E+7	 cm/s
# Tot sigma: 	N/A	 a.u.
# Int sigma: 	3.0429335275E+1	 a.u.
# 		
# Columns:		
# the <- scattering angle (rad)		
# dcs <- dsigma/dOmega*2*pi*sin(the) (a.u. = 2.8002852056E-17 cm^2)		
# wei <- weight for cross section integration (approx. width of angle bin)		
# 		
# the	dcs	wei
7.6907532846E-6	3.5720573303E-9	1.9736940383E-5
4.0521979771E-5	1.8820932824E-8	4.5943520243E-5
9.9587300392E-5	4.6254660552E-8	7.2188137769E-5
1.8489884726E-4	8.5878648054E-8	9.8434919423E-5
2.9645680168E-4	1.3769307242E-7	1.2468073282E-4
4.3425968311E-4	2.0169805735E-7	1.5092466531E-4
5.9830531657E-4	2.7789124022E-7	1.7716615272E-4
7.8859101285E-4	3.6627256652E-7	2.0340471372E-4
1.0051136166E-3	4.6684047283E-7	2.2963989267E-4
1.2478695220E-3	5.7959455496E-7	2.5587124334E-4
1.5168546797E-3	7.0453353020E-7	2.8209832342E-4
1.8120645986E-3	8.4165710333E-7	3.0832069259E-4
2.1334943481E-3	9.9096458543E-7	3.3453791144E-4
2.4811385584E-3	1.1524586162E-6	3.6074954110E-4
2.8549914211E-3	1.3261373268E-6	3.8695514312E-4
3.2550466893E-3	1.5120029438E-6	4.1315427928E-4
3.6812976783E-3	1.7100460347E-6	4.3934651156E-4
4.1337372652E-3	1.9202575258E-6	4.6553140213E-4
4.6123578895E-3	2.1426163784E-6	4.9170851331E-4
5.1171515529E-3	2.3770883885E-6	5.1787740760E-4
5.6481098199E-3	2.6236330547E-6	5.4403764760E-4
6.2052238176E-3	2.8822162803E-6	5.7018879612E-4
6.7884842360E-3	3.1528283364E-6	5.9633041614E-4
7.3978813281E-3	3.4355222334E-6	6.2246207073E-4
8.0334049101E-3	3.7304353945E-6	6.4858332323E-4
8.6950443616E-3	4.0378175860E-6	6.7469373705E-4
