# Differential cross section		
# Author: P. Swaczyna	Princeton University	(swaczyna@princeton.edu)
# Date: 	Wed 17 Feb 2021 15:36:04	
# 		
# Charge transfer collision: He^0 + He^+ -> He^+ + He^0		
# 		
# Red. mass: 	1.8640723202E+9	 eV/c^2
# CM energy: 	3.1622776602E+1	 eV
# Rel speed: 	5.5221006983E+6	 cm/s
# Tot sigma: 	N/A	 a.u.
# Int sigma: 	6.3164006202E+1	 a.u.
# 		
# Columns:		
# the <- scattering angle (rad)		
# dcs <- dsigma/dOmega*2*pi*sin(the) (a.u. = 2.8002852056E-17 cm^2)		
# wei <- weight for cross section integration (approx. width of angle bin)		
# 		
# the	dcs	wei
7.6907532846E-6	2.4664555388E-6	1.9736940383E-5
4.0521979771E-5	1.2995561927E-5	4.5943520243E-5
9.9587300392E-5	3.1938046391E-5	7.2188137769E-5
1.8489884726E-4	5.9297793397E-5	9.8434919423E-5
2.9645680168E-4	9.5074843173E-5	1.2468073282E-4
4.3425968311E-4	1.3926868157E-4	1.5092466531E-4
5.9830531657E-4	1.9187853707E-4	1.7716615272E-4
7.8859101285E-4	2.5290342331E-4	2.0340471372E-4
1.0051136166E-3	3.2234213639E-4	2.2963989267E-4
1.2478695220E-3	4.0019323866E-4	2.5587124334E-4
1.5168546797E-3	4.8645504479E-4	2.8209832342E-4
1.8120645986E-3	5.8112556562E-4	3.0832069259E-4
2.1334943481E-3	6.8420252082E-4	3.3453791144E-4
2.4811385584E-3	7.9568326936E-4	3.6074954110E-4
2.8549914211E-3	9.1556480048E-4	3.8695514312E-4
3.2550466893E-3	1.0438436551E-3	4.1315427928E-4
3.6812976783E-3	1.1805159506E-3	4.3934651156E-4
4.1337372652E-3	1.3255772555E-3	4.6553140213E-4
4.6123578895E-3	1.4790226076E-3	4.9170851331E-4
5.1171515529E-3	1.6408463926E-3	5.1787740760E-4
5.6481098199E-3	1.8110423889E-3	5.4403764760E-4
6.2052238176E-3	1.9896035901E-3	5.7018879612E-4
6.7884842360E-3	2.1765222362E-3	5.9633041614E-4
7.3978813281E-3	2.3717896863E-3	6.2246207073E-4
8.0334049101E-3	2.5753963941E-3	6.4858332323E-4
8.6950443616E-3	2.7873317943E-3	6.7469373705E-4
9.3827886258E-3	3.0075842438E-3	7.0079287589E-4
1.0096626210E-2	3.2361409365E-3	7.2688030358E-4
1.0836545184E-2	3.4729878204E-3	7.5295558414E-4
1.1602533184E-2	3.7181095054E-3	7.7901828182E-4
1.2394577408E-2	3.9714891678E-3	8.0506796108E-4
1.3212664621E-2	4.2331083690E-3	8.3110418659E-4
1.4056781152E-2	4.5029471142E-3	8.5712652325E-4
1.4926912893E-2	4.7809836379E-3	8.8313453619E-4
1.5823045305E-2	5.0671942278E-3	9.0912779076E-4
1.6745163410E-2	5.3615532782E-3	9.3510585261E-4
1.7693251801E-2	5.6640329936E-3	9.6106828758E-4
1.8667294632E-2	5.9746033281E-3	9.8701466182E-4
1.9667275626E-2	6.2932318628E-3	1.0129445417E-3
2.0693178073E-2	6.6198836805E-3	1.0388574939E-3
2.1744984827E-2	6.9545211107E-3	1.0647530855E-3
2.2822678313E-2	7.2971037347E-3	1.0906308836E-3
2.3926240519E-2	7.6475880330E-3	1.1164904558E-3
2.5055653005E-2	8.0059274671E-3	1.1423313699E-3
2.6210896896E-2	8.3720720173E-3	1.1681531941E-3
2.7391952886E-2	8.7459682251E-3	1.1939554970E-3
2.8598801239E-2	9.1275589725E-3	1.2197378472E-3
2.9831421786E-2	9.5167831258E-3	1.2454998140E-3
3.1089793929E-2	9.9135755208E-3	1.2712409668E-3
3.2373896638E-2	1.0317866755E-2	1.2969608754E-3
3.3683708455E-2	1.0729582708E-2	1.3226591101E-3
3.5019207490E-2	1.1148644783E-2	1.3483352414E-3
3.6380371427E-2	1.1574969256E-2	1.3739888402E-3
3.7767177517E-2	1.2008467375E-2	1.3996194778E-3
3.9179602586E-2	1.2449044966E-2	1.4252267258E-3
4.0617623030E-2	1.2896602353E-2	1.4508101565E-3
4.2081214817E-2	1.3351034165E-2	1.4763693421E-3
4.3570353490E-2	1.3812229116E-2	1.5019038556E-3
4.5085014162E-2	1.4280069857E-2	1.5274132703E-3
4.6625171522E-2	1.4754432853E-2	1.5528971598E-3
4.8190799831E-2	1.5235188272E-2	1.5783550984E-3
4.9781872927E-2	1.5722199828E-2	1.6037866605E-3
5.1398364219E-2	1.6215324662E-2	1.6291914212E-3
5.3040246694E-2	1.6714413314E-2	1.6545689559E-3
