# Differential cross section		
# Author: P. Swaczyna	Princeton University	(swaczyna@princeton.edu)
# Date: 	Wed 17 Feb 2021 15:37:12	
# 		
# Charge transfer collision: He^0 + He^+ -> He^+ + He^0		
# 		
# Red. mass: 	1.8640723202E+9	 eV/c^2
# CM energy: 	1.0000000000E+3	 eV
# Rel speed: 	3.1053054245E+7	 cm/s
# Tot sigma: 	N/A	 a.u.
# Int sigma: 	3.5126164234E+1	 a.u.
# 		
# Columns:		
# the <- scattering angle (rad)		
# dcs <- dsigma/dOmega*2*pi*sin(the) (a.u. = 2.8002852056E-17 cm^2)		
# wei <- weight for cross section integration (approx. width of angle bin)		
# 		
# the	dcs	wei
7.6907532846E-6	7.8765230809E-10	1.9736940383E-5
4.0521979771E-5	4.1500715092E-9	4.5943520243E-5
9.9587300392E-5	1.0199165696E-8	7.2188137769E-5
1.8489884726E-4	1.8936079802E-8	9.8434919423E-5
2.9645680168E-4	3.0361026548E-8	1.2468073282E-4
4.3425968311E-4	4.4472989807E-8	1.5092466531E-4
5.9830531657E-4	6.1271194563E-8	1.7716615272E-4
7.8859101285E-4	8.0754164876E-8	2.0340471372E-4
1.0051136166E-3	1.0291994201E-7	2.2963989267E-4
1.2478695220E-3	1.2776506680E-7	2.5587124334E-4
1.5168546797E-3	1.5528543287E-7	2.8209832342E-4
1.8120645986E-3	1.8547593860E-7	3.0832069259E-4
2.1334943481E-3	2.1832893334E-7	3.3453791144E-4
2.4811385584E-3	2.5383534633E-7	3.6074954110E-4
2.8549914211E-3	2.9198588594E-7	3.8695514312E-4
3.2550466893E-3	3.3276707625E-7	4.1315427928E-4
3.6812976783E-3	3.7616314091E-7	4.3934651156E-4
4.1337372652E-3	4.2215635121E-7	4.6553140213E-4
4.6123578895E-3	4.7072600794E-7	4.9170851331E-4
5.1171515529E-3	5.2184704011E-7	5.1787740760E-4
5.6481098199E-3	5.7549546220E-7	5.4403764760E-4
6.2052238176E-3	6.3163847521E-7	5.7018879612E-4
6.7884842360E-3	6.9024470194E-7	5.9633041614E-4
7.3978813281E-3	7.5128439212E-7	6.2246207073E-4
8.0334049101E-3	8.1473148077E-7	6.4858332323E-4
8.6950443616E-3	8.8057070139E-7	6.7469373705E-4
9.3827886258E-3	9.4880362333E-7	7.0079287589E-4
1.0096626210E-2	1.0194616109E-6	7.2688030358E-4
1.0836545184E-2	1.0926088447E-6	7.5295558414E-4
1.1602533184E-2	1.1683529767E-6	7.7901828182E-4
1.2394577408E-2	1.2468272843E-6	8.0506796108E-4
1.3212664621E-2	1.3281889729E-6	8.3110418659E-4
1.4056781152E-2	1.4125915797E-6	8.5712652325E-4
1.4926912893E-2	1.5001441014E-6	8.8313453619E-4
1.5823045305E-2	1.5908939226E-6	9.0912779076E-4
1.6745163410E-2	1.6847872750E-6	9.3510585261E-4
1.7693251801E-2	1.7816827870E-6	9.6106828758E-4
1.8667294632E-2	1.8813693235E-6	9.8701466182E-4
1.9667275626E-2	1.9836226343E-6	1.0129445417E-3
2.0693178073E-2	2.0882519753E-6	1.0388574939E-3
2.1744984827E-2	2.1951633745E-6	1.0647530855E-3
2.2822678313E-2	2.3043690055E-6	1.0906308836E-3
2.3926240519E-2	2.4159936135E-6	1.1164904558E-3
2.5055653005E-2	2.5302495864E-6	1.1423313699E-3
2.6210896896E-2	2.6473767440E-6	1.1681531941E-3
2.7391952886E-2	2.7675894424E-6	1.1939554970E-3
2.8598801239E-2	2.8909565496E-6	1.2197378472E-3
2.9831421786E-2	3.0172889097E-6	1.2454998140E-3
3.1089793929E-2	3.1460110821E-6	1.2712409668E-3
3.2373896638E-2	3.2761744304E-6	1.2969608754E-3
3.3683708455E-2	3.4066878058E-6	1.3226591101E-3
3.5019207490E-2	3.5367762600E-6	1.3483352414E-3
3.6380371427E-2	3.6664780633E-6	1.3739888402E-3
3.7767177517E-2	3.7969178591E-6	1.3996194778E-3
3.9179602586E-2	3.9300833050E-6	1.4252267258E-3
4.0617623030E-2	4.0681600614E-6	1.4508101565E-3
4.2081214817E-2	4.2127381061E-6	1.4763693421E-3
4.3570353490E-2	4.3642157470E-6	1.5019038556E-3
4.5085014162E-2	4.5217130622E-6	1.5274132703E-3
4.6625171522E-2	4.6833364025E-6	1.5528971598E-3
4.8190799831E-2	4.8466987813E-6	1.5783550984E-3
4.9781872927E-2	5.0097351903E-6	1.6037866605E-3
5.1398364219E-2	5.1715248721E-6	1.6291914212E-3
5.3040246694E-2	5.3328862588E-6	1.6545689559E-3
5.4707492914E-2	5.4959392967E-6	1.6799188405E-3
5.6400075017E-2	5.6626786678E-6	1.7052406515E-3
5.8117964718E-2	5.8332663148E-6	1.7305339655E-3
5.9861133308E-2	6.0055928477E-6	1.7557983600E-3
6.1629551657E-2	6.1766631053E-6	1.7810334128E-3
6.3423190212E-2	6.3448838567E-6	1.8062387021E-3
6.5242019000E-2	6.5113594166E-6	1.8314138067E-3
6.7086007624E-2	6.6793988168E-6	1.8565583060E-3
6.8955125270E-2	6.8529694993E-6	1.8816717796E-3
7.0849340702E-2	7.0350170907E-6	1.9067538080E-3
7.2768622264E-2	7.2260520534E-6	1.9318039720E-3
7.4712937885E-2	7.4232600370E-6	1.9568218529E-3
7.6682255070E-2	7.6216595012E-6	1.9818070327E-3
7.8676540910E-2	7.8172870083E-6	2.0067590939E-3
8.0695762079E-2	8.0096156941E-6	2.0316776194E-3
8.2739884832E-2	8.2003747438E-6	2.0565621928E-3
8.4808875009E-2	8.3905902182E-6	2.0814123983E-3
8.6902698034E-2	8.5800384990E-6	2.1062278206E-3
8.9021318917E-2	8.7690913855E-6	2.1310080450E-3
9.1164702253E-2	8.9595637510E-6	2.1557526574E-3
9.3332812224E-2	9.1536364050E-6	2.1804612443E-3
9.5525612596E-2	9.3532524794E-6	2.2051333928E-3
9.7743066726E-2	9.5597770295E-6	2.2297686905E-3
9.9985137556E-2	9.7723485536E-6	2.2543667257E-3
1.0225178762E-1	9.9876755494E-6	2.2789270875E-3
1.0454297904E-1	1.0203641334E-5	2.3034493653E-3
1.0685867352E-1	1.0421085962E-5	2.3279331494E-3
1.0919883237E-1	1.0639400510E-5	2.3523780306E-3
1.1156341648E-1	1.0853566900E-5	2.3767836004E-3
1.1395238633E-1	1.1059345068E-5	2.4011494510E-3
1.1636570200E-1	1.1259068288E-5	2.4254751751E-3
1.1880332317E-1	1.1460685467E-5	2.4497603662E-3
1.2126520909E-1	1.1673114161E-5	2.4740046186E-3
1.2375131862E-1	1.1900180215E-5	2.4982075270E-3
1.2626161023E-1	1.2134751027E-5	2.5223686871E-3
1.2879604195E-1	1.2363839250E-5	2.5464876949E-3
1.3135457143E-1	1.2583329498E-5	2.5705641475E-3
1.3393715592E-1	1.2800133841E-5	2.5945976426E-3
1.3654375226E-1	1.3018918277E-5	2.6185877784E-3
1.3917431689E-1	1.3235966243E-5	2.6425341541E-3
1.4182880585E-1	1.3444639658E-5	2.6664363695E-3
1.4450717478E-1	1.3643291857E-5	2.6902940251E-3
1.4720937892E-1	1.3842628170E-5	2.7141067224E-3
1.4993537310E-1	1.4058362220E-5	2.7378740632E-3
1.5268511179E-1	1.4290709212E-5	2.7615956505E-3
1.5545854902E-1	1.4524013249E-5	2.7852710878E-3
1.5825563845E-1	1.4746765263E-5	2.8088999795E-3
1.6107633333E-1	1.4958562327E-5	2.8324819307E-3
1.6392058653E-1	1.5165177610E-5	2.8560165473E-3
1.6678835052E-1	1.5372127398E-5	2.8795034361E-3
1.6967957737E-1	1.5577660222E-5	2.9029422044E-3
1.7259421876E-1	1.5781514588E-5	2.9263324607E-3
1.7553222599E-1	1.5993254244E-5	2.9496738141E-3
1.7849354996E-1	1.6216656868E-5	2.9729658744E-3
1.8147814117E-1	1.6444767496E-5	2.9962082525E-3
1.8448594977E-1	1.6669933770E-5	3.0194005599E-3
1.8751692548E-1	1.6884268234E-5	3.0425424091E-3
1.9057101764E-1	1.7085678287E-5	3.0656334132E-3
1.9364817522E-1	1.7278763438E-5	3.0886731866E-3
1.9674834681E-1	1.7468622629E-5	3.1116613440E-3
1.9987148058E-1	1.7666424913E-5	3.1345975014E-3
2.0301752435E-1	1.7876055252E-5	3.1574812755E-3
2.0618642554E-1	1.8085889190E-5	3.1803122838E-3
2.0937813120E-1	1.8289188677E-5	3.2030901448E-3
2.1259258799E-1	1.8484239621E-5	3.2258144779E-3
2.1582974219E-1	1.8669672413E-5	3.2484849032E-3
2.1908953970E-1	1.8842851351E-5	3.2711010421E-3
2.2237192605E-1	1.9002799323E-5	3.2936625164E-3
2.2567684639E-1	1.9169931673E-5	3.3161689492E-3
2.2900424548E-1	1.9358862599E-5	3.3386199643E-3
2.3235406772E-1	1.9554262394E-5	3.3610151867E-3
2.3572625713E-1	1.9737692378E-5	3.3833542419E-3
2.3912075735E-1	1.9904108151E-5	3.4056367567E-3
2.4253751167E-1	2.0063951950E-5	3.4278623588E-3
2.4597646298E-1	2.0214953616E-5	3.4500306767E-3
2.4943755380E-1	2.0349954070E-5	3.4721413399E-3
2.5292072631E-1	2.0488556004E-5	3.4941939790E-3
2.5642592230E-1	2.0646267766E-5	3.5161882254E-3
2.5995308318E-1	2.0814578447E-5	3.5381237115E-3
2.6350215001E-1	2.0967079066E-5	3.5600000709E-3
2.6707306349E-1	2.1096403803E-5	3.5818169379E-3
2.7066576394E-1	2.1215853576E-5	3.6035739479E-3
2.7428019131E-1	2.1328746767E-5	3.6252707373E-3
2.7791628522E-1	2.1440429633E-5	3.6469069436E-3
2.8157398488E-1	2.1552750622E-5	3.6684822051E-3
2.8525322919E-1	2.1671059043E-5	3.6899961614E-3
2.8895395665E-1	2.1789728833E-5	3.7114484529E-3
2.9267610542E-1	2.1897689339E-5	3.7328387211E-3
2.9641961330E-1	2.1986217078E-5	3.7541666086E-3
3.0018441773E-1	2.2056387018E-5	3.7754317588E-3
3.0397045579E-1	2.2135912137E-5	3.7966338166E-3
3.0777766421E-1	2.2226465173E-5	3.8177724274E-3
3.1160597938E-1	2.2303768789E-5	3.8388472382E-3
3.1545533730E-1	2.2352193449E-5	3.8598578967E-3
3.1932567367E-1	2.2396675615E-5	3.8808040517E-3
3.2321692379E-1	2.2440195552E-5	3.9016853533E-3
3.2712902264E-1	2.2460118794E-5	3.9225014525E-3
3.3106190484E-1	2.2474099473E-5	3.9432520014E-3
3.3501550468E-1	2.2518433059E-5	3.9639366533E-3
3.3898975607E-1	2.2568780578E-5	3.9845550624E-3
3.4298459261E-1	2.2572024557E-5	4.0051068843E-3
3.4699994753E-1	2.2548046021E-5	4.0255917754E-3
3.5103575373E-1	2.2536980411E-5	4.0460093936E-3
3.5509194378E-1	2.2527888385E-5	4.0663593974E-3
3.5916844988E-1	2.2500505126E-5	4.0866414469E-3
3.6326520391E-1	2.2489910637E-5	4.1068552032E-3
3.6738213741E-1	2.2496202130E-5	4.1270003283E-3
3.7151918157E-1	2.2471138530E-5	4.1470764858E-3
3.7567626728E-1	2.2395288607E-5	4.1670833400E-3
3.7985332504E-1	2.2316588067E-5	4.1870205567E-3
3.8405028507E-1	2.2245134584E-5	4.2068878026E-3
3.8826707721E-1	2.2159890412E-5	4.2266847457E-3
3.9250363101E-1	2.2063407366E-5	4.2464110553E-3
3.9675987567E-1	2.1979932799E-5	4.2660664016E-3
4.0103574005E-1	2.1891628835E-5	4.2856504563E-3
4.0533115271E-1	2.1773351959E-5	4.3051628919E-3
4.0964604185E-1	2.1631834056E-5	4.3246033825E-3
4.1398033538E-1	2.1495351634E-5	4.3439716031E-3
4.1833396086E-1	2.1357739294E-5	4.3632672302E-3
4.2270684554E-1	2.1197502921E-5	4.3824899412E-3
4.2709891633E-1	2.1037900548E-5	4.4016394148E-3
4.3151009985E-1	2.0909007882E-5	4.4207153312E-3
4.3594032237E-1	2.0753758403E-5	4.4397173715E-3
4.4038950986E-1	2.0546815791E-5	4.4586452181E-3
4.4485758797E-1	2.0353353061E-5	4.4774985548E-3
4.4934448203E-1	2.0159710934E-5	4.4962770664E-3
4.5385011706E-1	1.9916472713E-5	4.5149804392E-3
4.5837441776E-1	1.9699082380E-5	4.5336083606E-3
4.6291730852E-1	1.9509408001E-5	4.5521605193E-3
4.6747871344E-1	1.9257136758E-5	4.5706366053E-3
4.7205855627E-1	1.8996231636E-5	4.5890363098E-3
4.7665676049E-1	1.8766578738E-5	4.6073593254E-3
